keyword,metadata_keyword_regex,metadata_keyword_type,metadata_tool,metadata_description,metadata_tool_techniques,metadata_tool_tactics,metadata_malwares_name,metadata_groups_name,metadata_category,metadata_link,metadata_enable_endpoint_detection,metadata_enable_proxy_detection,metadata_tags,metadata_comment,metadata_severity_score,metadata_popularity_score,metadata_github_stars,metadata_github_forks,metadata_github_updated_at,metadata_github_created_at,metadata_entry_id
*\remoting_host.exe*,".{0,1000}\\remoting_host\.exe.{0,1000}",greyware_tool_keyword,Google Chrome Remote Desktop,Google Chrome Remote Desktop to access remote computers - abused by attackers,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://remotedesktop.google.com,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,18013
*google-chrome-stable_current_amd64.deb*,".{0,1000}google\-chrome\-stable_current_amd64\.deb.{0,1000}",greyware_tool_keyword,Google Chrome Remote Desktop,Google Chrome Remote Desktop to access remote computers - abused by attackers,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://remotedesktop.google.com,1,1,N/A,N/A,10,10,N/A,N/A,N/A,N/A,46600
*\remoting_native_messaging_host.exe*,".{0,1000}\\remoting_native_messaging_host\.exe.{0,1000}",greyware_tool_keyword,Google Chrome Remote Desktop,Google Chrome Remote Desktop to access remote computers - abused by attackers,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://remotedesktop.google.com,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,18014
*\remoting_desktop.exe*,".{0,1000}\\remoting_desktop\.exe.{0,1000}",greyware_tool_keyword,Google Chrome Remote Desktop,Google Chrome Remote Desktop to access remote computers - abused by attackers,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://remotedesktop.google.com,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,18012
*https://remotedesktop.google.com/headless*,".{0,1000}https\:\/\/remotedesktop\.google\.com\/headless.{0,1000}",greyware_tool_keyword,Google Chrome Remote Desktop,Google Chrome Remote Desktop to access remote computers - abused by attackers,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://remotedesktop.google.com,1,1,N/A,N/A,10,10,N/A,N/A,N/A,N/A,47911
*\remoting_start_host.exe*,".{0,1000}\\remoting_start_host\.exe.{0,1000}",greyware_tool_keyword,Google Chrome Remote Desktop,Google Chrome Remote Desktop to access remote computers - abused by attackers,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://remotedesktop.google.com,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,18015
*-Force Stop-Process -Name remote_webauthn*,".{0,1000}\-Force\sStop\-Process\s\-Name\sremote_webauthn.{0,1000}",greyware_tool_keyword,Google Chrome Remote Desktop,Google Chrome Remote Desktop to access remote computers - abused by attackers,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://remotedesktop.google.com,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,45204
*export CHROME_REMOTE_DESKTOP_DEFAULT_DESKTOP_SIZES*,".{0,1000}export\sCHROME_REMOTE_DESKTOP_DEFAULT_DESKTOP_SIZES.{0,1000}",greyware_tool_keyword,Google Chrome Remote Desktop,Google Chrome Remote Desktop to access remote computers - abused by attackers,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://remotedesktop.google.com,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,43596
* chrome-remote-desktop@*,".{0,1000}\schrome\-remote\-desktop\@.{0,1000}",greyware_tool_keyword,Google Chrome Remote Desktop,Google Chrome Remote Desktop to access remote computers - abused by attackers,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://remotedesktop.google.com,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,578
*.chrome-remote-desktop-session*,".{0,1000}\.chrome\-remote\-desktop\-session.{0,1000}",greyware_tool_keyword,Google Chrome Remote Desktop,Google Chrome Remote Desktop to access remote computers - abused by attackers,T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://remotedesktop.google.com,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,4269
