rule_name,metadata_tool,metadata_tool_type,metadata_tool_category,metadata_severity,metadata_link,metadata_detection_type,metadata_reference,metadata_comment
Chrome Remote Desktop Host,Chrome Remote Desktop,greyware_tool,RMM,high,https://remotedesktop.google.com/access/,Hunting,https://github.com/mthcht/ThreatHunting-Keywords/blob/main/tools/E-H/Google%20Remote%20Desktop.csv,
