dest_ip,metadata_comment
194.164.8.0/22,AS8560 IPv4
195.20.230.0/24,AS8560 IPv4
195.20.254.0/23,AS8560 IPv4
185.132.36.0/22,AS8560 IPv4
217.154.36.0/23,AS8560 IPv4
217.154.192.0/20,AS8560 IPv4
217.160.155.0/24,AS8560 IPv4
217.154.56.0/21,AS8560 IPv4
217.160.21.0/24,AS8560 IPv4
87.106.236.0/23,AS8560 IPv4
87.106.67.0/24,AS8560 IPv4
185.164.4.0/22,AS8560 IPv4
2001:ba0::/32,AS8560 IPv6
87.106.71.0/24,AS8560 IPv4
77.68.0.0/17,AS8560 IPv4
194.164.160.0/20,AS8560 IPv4
74.208.243.0/24,AS8560 IPv4
2a00:da00:f000::/48,AS8560 IPv6
62.151.160.0/21,AS8560 IPv4
78.137.96.0/21,AS8560 IPv4
74.208.226.0/24,AS8560 IPv4
198.251.64.0/20,AS8560 IPv4
217.76.128.0/19,AS8560 IPv4
216.250.112.0/20,AS8560 IPv4
87.106.124.0/23,AS8560 IPv4
87.106.216.0/23,AS8560 IPv4
212.227.143.0/24,AS8560 IPv4
213.165.94.0/23,AS8560 IPv4
87.106.161.0/24,AS8560 IPv4
87.106.73.0/24,AS8560 IPv4
82.165.142.0/24,AS8560 IPv4
87.106.0.0/16,AS8560 IPv4
212.227.96.0/24,AS8560 IPv4
87.106.62.0/24,AS8560 IPv4
66.175.232.0/21,AS8560 IPv4
212.227.154.0/24,AS8560 IPv4
213.171.203.0/24,AS8560 IPv4
87.106.226.0/23,AS8560 IPv4
69.48.200.0/21,AS8560 IPv4
212.227.226.0/23,AS8560 IPv4
5.250.184.0/21,AS8560 IPv4
87.106.57.0/24,AS8560 IPv4
217.160.162.0/24,AS8560 IPv4
185.132.40.0/22,AS8560 IPv4
217.154.88.0/23,AS8560 IPv4
213.165.65.0/24,AS8560 IPv4
87.106.98.0/24,AS8560 IPv4
50.21.176.0/20,AS8560 IPv4
213.165.92.0/24,AS8560 IPv4
82.165.204.0/23,AS8560 IPv4
87.106.77.0/24,AS8560 IPv4
213.165.84.0/24,AS8560 IPv4
217.154.26.0/23,AS8560 IPv4
217.174.240.0/20,AS8560 IPv4
217.154.76.0/22,AS8560 IPv4
217.160.97.0/24,AS8560 IPv4
213.165.85.0/24,AS8560 IPv4
213.165.69.0/24,AS8560 IPv4
217.73.69.0/24,AS8560 IPv4
217.160.114.0/23,AS8560 IPv4
66.179.248.0/21,AS8560 IPv4
2001:8d8:f001::/48,AS8560 IPv6
194.164.48.0/20,AS8560 IPv4
212.227.40.0/23,AS8560 IPv4
217.160.190.0/24,AS8560 IPv4
212.227.186.0/24,AS8560 IPv4
212.132.96.0/19,AS8560 IPv4
87.106.75.0/24,AS8560 IPv4
217.160.22.0/24,AS8560 IPv4
217.154.100.0/23,AS8560 IPv4
2607:b500:1::/48,AS8560 IPv6
74.208.163.0/24,AS8560 IPv4
82.165.0.0/16,AS8560 IPv4
217.160.189.0/24,AS8560 IPv4
217.154.32.0/22,AS8560 IPv4
217.154.64.0/21,AS8560 IPv4
194.164.16.0/20,AS8560 IPv4
212.227.139.0/24,AS8560 IPv4
213.165.74.0/24,AS8560 IPv4
87.106.151.0/24,AS8560 IPv4
87.106.107.0/24,AS8560 IPv4
2001:8d8:fe::/47,AS8560 IPv6
212.227.85.0/24,AS8560 IPv4
212.227.130.0/24,AS8560 IPv4
217.154.120.0/23,AS8560 IPv4
87.106.144.0/24,AS8560 IPv4
212.227.153.0/24,AS8560 IPv4
2607:f1c0:1800::/48,AS8560 IPv6
217.160.32.0/24,AS8560 IPv4
217.160.136.0/24,AS8560 IPv4
87.106.38.0/23,AS8560 IPv4
2a02:247b:200::/39,AS8560 IPv6
104.192.4.0/22,AS8560 IPv4
212.227.244.0/23,AS8560 IPv4
217.154.126.0/24,AS8560 IPv4
2001:8d8::/32,AS8560 IPv6
46.16.72.0/21,AS8560 IPv4
87.106.108.0/24,AS8560 IPv4
217.160.0.0/16,AS8560 IPv4
217.160.7.0/24,AS8560 IPv4
87.106.188.0/24,AS8560 IPv4
212.227.63.0/24,AS8560 IPv4
74.208.241.0/24,AS8560 IPv4
194.126.206.0/24,AS8560 IPv4
217.160.248.0/24,AS8560 IPv4
87.106.228.0/23,AS8560 IPv4
217.160.3.0/24,AS8560 IPv4
217.160.232.0/24,AS8560 IPv4
82.165.196.0/24,AS8560 IPv4
2a02:2478::/29,AS8560 IPv6
209.46.120.0/21,AS8560 IPv4
74.208.224.0/24,AS8560 IPv4
217.160.74.0/24,AS8560 IPv4
87.106.231.0/24,AS8560 IPv4
212.227.222.0/23,AS8560 IPv4
212.227.64.0/23,AS8560 IPv4
217.154.124.0/23,AS8560 IPv4
212.227.232.0/24,AS8560 IPv4
79.99.42.0/24,AS8560 IPv4
87.106.70.0/24,AS8560 IPv4
87.106.178.0/23,AS8560 IPv4
185.56.148.0/22,AS8560 IPv4
212.227.131.0/24,AS8560 IPv4
217.154.44.0/23,AS8560 IPv4
74.208.60.0/22,AS8560 IPv4
109.228.0.0/18,AS8560 IPv4
217.160.158.0/24,AS8560 IPv4
217.154.24.0/24,AS8560 IPv4
74.208.100.0/24,AS8560 IPv4
213.165.86.0/23,AS8560 IPv4
2a00:da00::/32,AS8560 IPv6
87.106.208.0/23,AS8560 IPv4
87.106.32.0/23,AS8560 IPv4
66.179.240.0/22,AS8560 IPv4
217.160.224.0/24,AS8560 IPv4
217.160.80.0/22,AS8560 IPv4
82.165.50.0/23,AS8560 IPv4
213.165.93.0/24,AS8560 IPv4
212.227.127.0/24,AS8560 IPv4
87.106.212.0/24,AS8560 IPv4
195.20.224.0/19,AS8560 IPv4
185.115.184.0/22,AS8560 IPv4
66.179.80.0/22,AS8560 IPv4
212.227.199.0/24,AS8560 IPv4
198.251.67.0/24,AS8560 IPv4
212.227.194.0/24,AS8560 IPv4
217.154.13.0/24,AS8560 IPv4
93.93.112.0/21,AS8560 IPv4
87.106.63.0/24,AS8560 IPv4
212.227.110.0/24,AS8560 IPv4
62.151.176.0/21,AS8560 IPv4
85.215.32.0/19,AS8560 IPv4
192.195.77.0/24,AS8560 IPv4
217.160.98.0/23,AS8560 IPv4
194.164.120.0/21,AS8560 IPv4
213.165.64.0/19,AS8560 IPv4
185.122.183.0/24,AS8560 IPv4
82.165.235.0/24,AS8560 IPv4
82.165.245.0/24,AS8560 IPv4
87.106.162.0/24,AS8560 IPv4
217.154.208.0/24,AS8560 IPv4
87.106.52.0/24,AS8560 IPv4
217.154.92.0/22,AS8560 IPv4
87.106.207.0/24,AS8560 IPv4
87.106.235.0/24,AS8560 IPv4
217.160.252.0/24,AS8560 IPv4
195.20.232.0/23,AS8560 IPv4
212.227.48.0/23,AS8560 IPv4
217.154.102.0/24,AS8560 IPv4
217.154.52.0/22,AS8560 IPv4
217.160.146.0/23,AS8560 IPv4
217.72.207.0/24,AS8560 IPv4
87.106.133.0/24,AS8560 IPv4
82.165.58.0/24,AS8560 IPv4
212.227.144.0/22,AS8560 IPv4
94.143.136.0/21,AS8560 IPv4
87.106.141.0/24,AS8560 IPv4
82.165.193.0/24,AS8560 IPv4
87.106.82.0/24,AS8560 IPv4
212.227.161.0/24,AS8560 IPv4
213.165.70.0/23,AS8560 IPv4
194.164.120.0/22,AS8560 IPv4
217.154.48.0/24,AS8560 IPv4
217.160.101.0/24,AS8560 IPv4
162.222.200.0/21,AS8560 IPv4
192.67.197.0/24,AS8560 IPv4
217.154.212.0/22,AS8560 IPv4
87.106.163.0/24,AS8560 IPv4
217.154.91.0/24,AS8560 IPv4
212.227.32.0/23,AS8560 IPv4
66.179.208.0/22,AS8560 IPv4
212.227.163.0/24,AS8560 IPv4
87.106.104.0/23,AS8560 IPv4
217.160.156.0/23,AS8560 IPv4
87.106.173.0/24,AS8560 IPv4
212.227.128.0/24,AS8560 IPv4
87.106.203.0/24,AS8560 IPv4
82.165.140.0/23,AS8560 IPv4
87.106.116.0/22,AS8560 IPv4
87.106.223.0/24,AS8560 IPv4
217.160.228.0/23,AS8560 IPv4
217.154.222.0/23,AS8560 IPv4
212.227.240.0/22,AS8560 IPv4
85.214.10.0/24,AS8560 IPv4
217.154.231.0/24,AS8560 IPv4
2a00:1a68::/32,AS8560 IPv6
93.90.192.0/20,AS8560 IPv4
212.227.87.0/24,AS8560 IPv4
198.71.59.0/24,AS8560 IPv4
82.165.208.0/21,AS8560 IPv4
217.160.225.0/24,AS8560 IPv4
217.154.210.0/23,AS8560 IPv4
217.154.80.0/21,AS8560 IPv4
217.154.16.0/21,AS8560 IPv4
66.179.92.0/22,AS8560 IPv4
217.72.192.0/20,AS8560 IPv4
77.68.66.0/23,AS8560 IPv4
212.227.236.0/22,AS8560 IPv4
217.154.97.0/24,AS8560 IPv4
2607:b500:400::/39,AS8560 IPv6
192.206.141.0/24,AS8560 IPv4
104.254.244.0/22,AS8560 IPv4
212.227.2.0/24,AS8560 IPv4
67.217.240.0/21,AS8560 IPv4
74.208.104.0/22,AS8560 IPv4
2001:8d8:580::/48,AS8560 IPv6
217.154.216.0/23,AS8560 IPv4
87.106.214.0/24,AS8560 IPv4
87.106.199.0/24,AS8560 IPv4
87.106.100.0/22,AS8560 IPv4
74.208.110.0/24,AS8560 IPv4
87.106.224.0/24,AS8560 IPv4
194.164.88.0/21,AS8560 IPv4
82.223.0.0/16,AS8560 IPv4
217.154.47.0/24,AS8560 IPv4
217.160.4.0/24,AS8560 IPv4
87.106.68.0/23,AS8560 IPv4
157.97.104.0/21,AS8560 IPv4
87.106.130.0/24,AS8560 IPv4
217.154.98.0/23,AS8560 IPv4
87.106.72.0/24,AS8560 IPv4
217.160.209.0/24,AS8560 IPv4
217.160.124.0/23,AS8560 IPv4
87.106.183.0/24,AS8560 IPv4
87.106.58.0/23,AS8560 IPv4
74.208.0.0/16,AS8560 IPv4
185.5.26.0/24,AS8560 IPv4
217.154.240.0/22,AS8560 IPv4
185.122.180.0/22,AS8560 IPv4
87.106.210.0/24,AS8560 IPv4
212.227.60.0/24,AS8560 IPv4
2607:f1c0::/32,AS8560 IPv6
79.99.40.0/21,AS8560 IPv4
217.154.232.0/22,AS8560 IPv4
217.154.106.0/23,AS8560 IPv4
87.106.80.0/23,AS8560 IPv4
194.164.192.0/20,AS8560 IPv4
212.227.61.0/24,AS8560 IPv4
212.227.125.0/24,AS8560 IPv4
87.106.220.0/23,AS8560 IPv4
212.227.14.0/24,AS8560 IPv4
217.154.238.0/23,AS8560 IPv4
217.160.207.0/24,AS8560 IPv4
82.165.16.0/24,AS8560 IPv4
194.156.85.0/24,AS8560 IPv4
213.165.80.0/23,AS8560 IPv4
194.164.4.0/22,AS8560 IPv4
217.160.149.0/24,AS8560 IPv4
85.214.12.0/24,AS8560 IPv4
74.208.98.0/24,AS8560 IPv4
82.165.10.0/24,AS8560 IPv4
217.160.163.0/24,AS8560 IPv4
217.160.208.0/24,AS8560 IPv4
213.244.192.0/24,AS8560 IPv4
88.208.192.0/18,AS8560 IPv4
212.227.235.0/24,AS8560 IPv4
87.106.230.0/24,AS8560 IPv4
2a0d:7f00::/29,AS8560 IPv6
212.227.7.0/24,AS8560 IPv4
217.160.2.0/24,AS8560 IPv4
162.255.84.0/22,AS8560 IPv4
87.106.134.0/23,AS8560 IPv4
85.214.6.0/24,AS8560 IPv4
217.160.84.0/24,AS8560 IPv4
87.106.176.0/24,AS8560 IPv4
212.227.228.0/22,AS8560 IPv4
217.160.204.0/23,AS8560 IPv4
74.208.38.0/23,AS8560 IPv4
85.184.248.0/22,AS8560 IPv4
217.154.8.0/22,AS8560 IPv4
198.71.48.0/20,AS8560 IPv4
217.160.20.0/24,AS8560 IPv4
85.215.64.0/20,AS8560 IPv4
217.73.68.0/24,AS8560 IPv4
185.127.30.0/24,AS8560 IPv4
82.165.130.0/23,AS8560 IPv4
217.160.113.0/24,AS8560 IPv4
217.154.38.0/24,AS8560 IPv4
212.132.64.0/19,AS8560 IPv4
212.227.83.0/24,AS8560 IPv4
82.165.173.0/24,AS8560 IPv4
87.106.120.0/22,AS8560 IPv4
104.219.40.0/22,AS8560 IPv4
217.154.112.0/21,AS8560 IPv4
217.160.150.0/23,AS8560 IPv4
74.208.254.0/24,AS8560 IPv4
217.154.40.0/22,AS8560 IPv4
217.160.102.0/24,AS8560 IPv4
82.165.181.0/24,AS8560 IPv4
82.165.42.0/24,AS8560 IPv4
2a01:239::/32,AS8560 IPv6
81.173.112.0/22,AS8560 IPv4
66.179.188.0/22,AS8560 IPv4
217.160.88.0/24,AS8560 IPv4
217.154.108.0/24,AS8560 IPv4
65.38.96.0/22,AS8560 IPv4
87.106.86.0/23,AS8560 IPv4
213.171.192.0/19,AS8560 IPv4
194.156.84.0/24,AS8560 IPv4
87.106.66.0/24,AS8560 IPv4
87.106.129.0/24,AS8560 IPv4
217.160.24.0/24,AS8560 IPv4
87.106.232.0/24,AS8560 IPv4
217.160.126.0/24,AS8560 IPv4
212.227.55.0/24,AS8560 IPv4
5.250.176.0/21,AS8560 IPv4
195.20.235.0/24,AS8560 IPv4
74.208.96.0/24,AS8560 IPv4
74.208.188.0/23,AS8560 IPv4
212.227.135.0/24,AS8560 IPv4
157.97.104.0/23,AS8560 IPv4
213.165.79.0/24,AS8560 IPv4
87.106.92.0/23,AS8560 IPv4
74.208.209.0/24,AS8560 IPv4
108.175.0.0/20,AS8560 IPv4
212.227.26.0/23,AS8560 IPv4
74.208.204.0/24,AS8560 IPv4
87.106.191.0/24,AS8560 IPv4
81.169.190.0/24,AS8560 IPv4
185.16.188.0/22,AS8560 IPv4
85.215.96.0/19,AS8560 IPv4
87.106.44.0/24,AS8560 IPv4
82.165.230.0/24,AS8560 IPv4
185.132.44.0/22,AS8560 IPv4
217.160.234.0/24,AS8560 IPv4
87.106.36.0/24,AS8560 IPv4
178.23.80.0/21,AS8560 IPv4
217.160.16.0/22,AS8560 IPv4
212.227.46.0/24,AS8560 IPv4
213.165.88.0/22,AS8560 IPv4
217.160.76.0/24,AS8560 IPv4
217.160.138.0/23,AS8560 IPv4
87.106.90.0/24,AS8560 IPv4
87.106.94.0/24,AS8560 IPv4
217.154.224.0/22,AS8560 IPv4
185.48.116.0/22,AS8560 IPv4
87.106.65.0/24,AS8560 IPv4
217.154.228.0/23,AS8560 IPv4
217.160.226.0/23,AS8560 IPv4
212.227.37.0/24,AS8560 IPv4
217.154.14.0/23,AS8560 IPv4
82.165.171.0/24,AS8560 IPv4
87.106.35.0/24,AS8560 IPv4
212.227.162.0/24,AS8560 IPv4
198.251.76.0/24,AS8560 IPv4
87.106.218.0/24,AS8560 IPv4
217.154.50.0/23,AS8560 IPv4
81.19.144.0/20,AS8560 IPv4
217.154.220.0/24,AS8560 IPv4
74.208.172.0/24,AS8560 IPv4
198.71.57.0/24,AS8560 IPv4
82.165.132.0/23,AS8560 IPv4
212.227.100.0/22,AS8560 IPv4
212.227.43.0/24,AS8560 IPv4
217.154.0.0/21,AS8560 IPv4
217.154.218.0/24,AS8560 IPv4
212.227.168.0/23,AS8560 IPv4
212.227.0.0/16,AS8560 IPv4
87.106.165.0/24,AS8560 IPv4
217.160.39.0/24,AS8560 IPv4
185.132.46.0/24,AS8560 IPv4
82.165.200.0/23,AS8560 IPv4
85.215.128.0/17,AS8560 IPv4
217.160.164.0/24,AS8560 IPv4
217.154.237.0/24,AS8560 IPv4
212.227.148.0/23,AS8560 IPv4
212.227.50.0/24,AS8560 IPv4
217.160.79.0/24,AS8560 IPv4
82.165.220.0/23,AS8560 IPv4
82.165.2.0/23,AS8560 IPv4
213.165.82.0/23,AS8560 IPv4
87.106.56.0/24,AS8560 IPv4
217.154.105.0/24,AS8560 IPv4
217.154.74.0/23,AS8560 IPv4
216.225.192.0/20,AS8560 IPv4
87.106.167.0/24,AS8560 IPv4
82.165.63.0/24,AS8560 IPv4
82.165.14.0/24,AS8560 IPv4
2a00:da00:f200::/39,AS8560 IPv6
87.106.78.0/23,AS8560 IPv4
74.208.221.0/24,AS8560 IPv4
74.208.246.0/24,AS8560 IPv4
212.227.90.0/24,AS8560 IPv4
87.106.248.0/24,AS8560 IPv4
70.35.192.0/20,AS8560 IPv4
82.165.4.0/22,AS8560 IPv4
77.68.110.0/23,AS8560 IPv4
