dest_ip,metadata_comment
193.233.164.0/24,AS215590 IPv4
144.31.126.0/24,AS215590 IPv4
2.27.34.0/24,AS215590 IPv4
212.113.112.0/24,AS215590 IPv4
77.239.109.0/24,AS215590 IPv4
213.21.236.0/24,AS215590 IPv4
2.26.109.0/24,AS215590 IPv4
150.241.123.0/24,AS215590 IPv4
150.241.116.0/24,AS215590 IPv4
2.27.32.0/24,AS215590 IPv4
193.233.175.0/24,AS215590 IPv4
212.113.109.0/24,AS215590 IPv4
213.21.253.0/24,AS215590 IPv4
2.26.106.0/24,AS215590 IPv4
85.209.135.0/24,AS215590 IPv4
2.27.35.0/24,AS215590 IPv4
150.241.88.0/24,AS215590 IPv4
144.31.127.0/24,AS215590 IPv4
2a01:ecc0:8c0::/42,AS215590 IPv6
2a01:ecc0:5::/48,AS215590 IPv6
144.31.143.0/24,AS215590 IPv4
77.239.108.0/24,AS215590 IPv4
2.26.107.0/24,AS215590 IPv4
144.31.152.0/24,AS215590 IPv4
150.241.89.0/24,AS215590 IPv4
193.233.85.0/24,AS215590 IPv4
193.233.171.0/24,AS215590 IPv4
150.241.107.0/24,AS215590 IPv4
144.31.142.0/24,AS215590 IPv4
77.239.111.0/24,AS215590 IPv4
5.231.230.0/24,AS215590 IPv4
2.26.62.0/24,AS215590 IPv4
144.31.153.0/24,AS215590 IPv4
2a0f:cdc6:30::/44,AS215590 IPv6
2a01:ecc0:1::/48,AS215590 IPv6
150.241.106.0/24,AS215590 IPv4
89.23.123.0/24,AS215590 IPv4
77.239.110.0/24,AS215590 IPv4
2.27.38.0/24,AS215590 IPv4
2.27.33.0/24,AS215590 IPv4
2.27.52.0/24,AS215590 IPv4
147.45.65.0/24,AS215590 IPv4
150.241.115.0/24,AS215590 IPv4
2.26.104.0/24,AS215590 IPv4
138.124.97.0/24,AS215590 IPv4
2.27.39.0/24,AS215590 IPv4
2.26.71.0/24,AS215590 IPv4
94.141.161.0/24,AS215590 IPv4
64.188.118.0/24,AS215590 IPv4
94.141.160.0/24,AS215590 IPv4
2.26.110.0/24,AS215590 IPv4
194.113.38.0/24,AS215590 IPv4
2.27.36.0/24,AS215590 IPv4
2.26.68.0/24,AS215590 IPv4
185.246.222.0/24,AS215590 IPv4
2.27.53.0/24,AS215590 IPv4
147.45.193.0/24,AS215590 IPv4
2.26.60.0/24,AS215590 IPv4
144.31.187.0/24,AS215590 IPv4
150.241.96.0/24,AS215590 IPv4
2.26.70.0/24,AS215590 IPv4
2a0f:cdc6:20::/44,AS215590 IPv6
144.31.141.0/24,AS215590 IPv4
144.31.186.0/24,AS215590 IPv4
2.26.20.0/24,AS215590 IPv4
2.26.23.0/24,AS215590 IPv4
109.206.243.0/24,AS215590 IPv4
2.26.111.0/24,AS215590 IPv4
150.241.97.0/24,AS215590 IPv4
2.27.54.0/24,AS215590 IPv4
212.113.107.0/24,AS215590 IPv4
2.26.63.0/24,AS215590 IPv4
2.26.61.0/24,AS215590 IPv4
144.31.140.0/24,AS215590 IPv4
2.26.108.0/24,AS215590 IPv4
2.27.55.0/24,AS215590 IPv4
144.31.52.0/24,AS215590 IPv4
2.26.105.0/24,AS215590 IPv4
2.26.21.0/24,AS215590 IPv4
2.27.37.0/24,AS215590 IPv4
64.188.119.0/24,AS215590 IPv4
93.185.157.0/24,AS215590 IPv4
150.241.99.0/24,AS215590 IPv4
87.121.218.0/24,AS215590 IPv4
150.241.98.0/24,AS215590 IPv4
2.26.69.0/24,AS215590 IPv4
2a0f:cdc6:10::/44,AS215590 IPv6
2.26.22.0/24,AS215590 IPv4
