dest_ip,metadata_comment
107.174.20.0/24,AS20278 IPv4
64.44.127.0/24,AS20278 IPv4
172.93.230.0/24,AS20278 IPv4
64.44.44.0/24,AS20278 IPv4
107.173.63.0/24,AS20278 IPv4
107.174.31.0/24,AS20278 IPv4
64.44.116.0/24,AS20278 IPv4
38.135.228.0/23,AS20278 IPv4
172.93.139.0/24,AS20278 IPv4
107.175.166.0/24,AS20278 IPv4
2602:ffc8::/32,AS20278 IPv6
104.237.203.0/24,AS20278 IPv4
172.93.237.0/24,AS20278 IPv4
172.93.144.0/20,AS20278 IPv4
64.44.88.0/21,AS20278 IPv4
172.93.228.0/24,AS20278 IPv4
107.175.100.0/24,AS20278 IPv4
172.93.229.0/24,AS20278 IPv4
107.174.16.0/24,AS20278 IPv4
64.44.176.0/21,AS20278 IPv4
107.173.64.0/24,AS20278 IPv4
64.44.80.0/21,AS20278 IPv4
104.237.210.0/24,AS20278 IPv4
107.174.168.0/24,AS20278 IPv4
107.175.173.0/24,AS20278 IPv4
64.44.39.0/24,AS20278 IPv4
108.174.53.0/24,AS20278 IPv4
38.135.252.0/22,AS20278 IPv4
38.135.224.0/22,AS20278 IPv4
64.44.25.0/24,AS20278 IPv4
107.174.75.0/24,AS20278 IPv4
107.174.99.0/24,AS20278 IPv4
172.245.69.0/24,AS20278 IPv4
23.94.12.0/24,AS20278 IPv4
172.93.147.0/24,AS20278 IPv4
172.93.236.0/24,AS20278 IPv4
167.88.15.0/24,AS20278 IPv4
172.93.154.0/24,AS20278 IPv4
96.9.249.0/24,AS20278 IPv4
107.173.139.0/24,AS20278 IPv4
107.175.192.0/24,AS20278 IPv4
96.9.222.0/24,AS20278 IPv4
107.174.18.0/24,AS20278 IPv4
2602:ffc8:b000::/36,AS20278 IPv6
104.200.48.0/24,AS20278 IPv4
2602:ffc8:3d10::/44,AS20278 IPv6
107.175.121.0/24,AS20278 IPv4
23.95.21.0/24,AS20278 IPv4
107.173.75.0/24,AS20278 IPv4
172.93.226.0/24,AS20278 IPv4
107.173.65.0/24,AS20278 IPv4
107.173.78.0/24,AS20278 IPv4
172.93.194.0/24,AS20278 IPv4
192.210.211.0/24,AS20278 IPv4
107.175.200.0/24,AS20278 IPv4
96.9.242.0/24,AS20278 IPv4
107.175.171.0/24,AS20278 IPv4
172.93.215.0/24,AS20278 IPv4
64.44.45.0/24,AS20278 IPv4
107.175.160.0/24,AS20278 IPv4
64.44.41.0/24,AS20278 IPv4
96.9.254.0/24,AS20278 IPv4
107.175.43.0/24,AS20278 IPv4
107.175.97.0/24,AS20278 IPv4
107.175.170.0/24,AS20278 IPv4
154.16.205.0/24,AS20278 IPv4
172.93.180.0/24,AS20278 IPv4
107.175.99.0/24,AS20278 IPv4
172.93.235.0/24,AS20278 IPv4
2602:ffc8:2::/48,AS20278 IPv6
23.94.39.0/24,AS20278 IPv4
107.175.98.0/24,AS20278 IPv4
173.243.112.0/24,AS20278 IPv4
