dest_ip,metadata_comment
2806:281::/48,AS3549 IPv6
2606:840::/32,AS3549 IPv6
207.250.175.0/24,AS3549 IPv4
200.186.247.0/24,AS3549 IPv4
23.132.196.0/24,AS3549 IPv4
207.67.57.0/24,AS3549 IPv4
64.66.64.0/19,AS3549 IPv4
207.250.210.0/24,AS3549 IPv4
171.154.2.0/24,AS3549 IPv4
189.125.170.0/23,AS3549 IPv4
66.162.136.0/24,AS3549 IPv4
207.7.192.0/18,AS3549 IPv4
200.186.127.0/24,AS3549 IPv4
198.178.254.0/24,AS3549 IPv4
64.215.85.0/24,AS3549 IPv4
204.197.198.0/24,AS3549 IPv4
66.193.145.0/24,AS3549 IPv4
200.189.227.0/24,AS3549 IPv4
206.15.0.0/19,AS3549 IPv4
200.41.64.0/21,AS3549 IPv4
190.217.80.0/22,AS3549 IPv4
204.131.79.0/24,AS3549 IPv4
76.7.89.0/24,AS3549 IPv4
170.238.238.0/24,AS3549 IPv4
201.234.171.0/24,AS3549 IPv4
139.64.248.0/24,AS3549 IPv4
8.242.208.0/20,AS3549 IPv4
92.113.168.0/24,AS3549 IPv4
207.224.174.0/24,AS3549 IPv4
67.72.0.0/14,AS3549 IPv4
216.54.156.0/24,AS3549 IPv4
216.253.215.0/24,AS3549 IPv4
82.22.64.0/24,AS3549 IPv4
66.193.126.0/24,AS3549 IPv4
198.175.184.0/24,AS3549 IPv4
162.97.152.0/21,AS3549 IPv4
199.5.233.0/24,AS3549 IPv4
65.152.108.0/24,AS3549 IPv4
216.64.165.0/24,AS3549 IPv4
208.76.10.0/24,AS3549 IPv4
207.67.93.0/24,AS3549 IPv4
209.203.64.0/18,AS3549 IPv4
204.199.248.0/21,AS3549 IPv4
192.64.249.0/24,AS3549 IPv4
185.66.212.0/24,AS3549 IPv4
198.233.126.0/24,AS3549 IPv4
200.196.83.0/24,AS3549 IPv4
200.32.124.0/24,AS3549 IPv4
2001:13b0:801e::/48,AS3549 IPv6
207.250.223.0/24,AS3549 IPv4
