dest_ip,metadata_comment
45.81.34.0/24,AS328543 IPv4
124.21.112.0/22,AS328543 IPv4
124.21.84.0/22,AS328543 IPv4
102.220.89.0/24,AS328543 IPv4
102.220.91.0/24,AS328543 IPv4
102.134.48.0/20,AS328543 IPv4
102.220.88.0/24,AS328543 IPv4
102.134.36.0/23,AS328543 IPv4
124.21.48.0/20,AS328543 IPv4
102.220.90.0/24,AS328543 IPv4
156.0.95.0/24,AS328543 IPv4
45.150.236.0/23,AS328543 IPv4
124.21.68.0/22,AS328543 IPv4
124.21.108.0/22,AS328543 IPv4
185.80.202.0/23,AS328543 IPv4
124.21.88.0/22,AS328543 IPv4
2a0d:2480::/29,AS328543 IPv6
45.221.119.0/24,AS328543 IPv4
2a0c:9380::/29,AS328543 IPv6
124.21.104.0/22,AS328543 IPv4
45.150.237.0/24,AS328543 IPv4
195.78.48.0/23,AS328543 IPv4
45.150.236.0/24,AS328543 IPv4
124.21.120.0/22,AS328543 IPv4
124.21.64.0/22,AS328543 IPv4
124.21.72.0/22,AS328543 IPv4
124.21.100.0/22,AS328543 IPv4
102.134.38.0/23,AS328543 IPv4
124.21.124.0/22,AS328543 IPv4
156.0.94.0/23,AS328543 IPv4
2a0c:f480::/29,AS328543 IPv6
124.21.92.0/22,AS328543 IPv4
156.0.92.0/23,AS328543 IPv4
2c0f:2800::/32,AS328543 IPv6
124.21.96.0/22,AS328543 IPv4
123.136.80.0/20,AS328543 IPv4
124.21.80.0/22,AS328543 IPv4
124.21.76.0/22,AS328543 IPv4
124.21.116.0/22,AS328543 IPv4
185.80.200.0/23,AS328543 IPv4
2a0c:640::/29,AS328543 IPv6
124.21.16.0/20,AS328543 IPv4
185.80.200.0/22,AS328543 IPv4
102.223.72.0/22,AS328543 IPv4
45.151.180.0/22,AS328543 IPv4
124.21.0.0/20,AS328543 IPv4
2a0e:4c80::/29,AS328543 IPv6
124.21.32.0/20,AS328543 IPv4
102.220.88.0/22,AS328543 IPv4
102.223.75.0/24,AS328543 IPv4
