dest_ip,metadata_comment
97.157.0.0/16,AS6167 IPv4
174.202.224.0/19,AS6167 IPv4
2600:1009:b060::/44,AS6167 IPv6
75.248.32.0/19,AS6167 IPv4
2600:1010:b0ee::/48,AS6167 IPv6
174.220.16.0/20,AS6167 IPv4
2600:1003:b4d0::/44,AS6167 IPv6
2600:100e:b190::/44,AS6167 IPv6
174.255.184.0/21,AS6167 IPv4
2600:100e:bf1c::/47,AS6167 IPv6
174.215.208.0/20,AS6167 IPv4
174.250.208.0/20,AS6167 IPv4
174.254.128.0/20,AS6167 IPv4
72.108.114.0/24,AS6167 IPv4
2600:1000:d030::/44,AS6167 IPv6
2600:100c:b0e0::/44,AS6167 IPv6
72.111.144.0/23,AS6167 IPv4
2600:1004:a120::/48,AS6167 IPv6
2600:100d:b120::/44,AS6167 IPv6
2600:1011:9100::/44,AS6167 IPv6
75.237.0.0/18,AS6167 IPv4
174.232.0.0/20,AS6167 IPv4
2600:1006:b179::/48,AS6167 IPv6
174.230.112.0/20,AS6167 IPv4
72.106.196.0/23,AS6167 IPv4
2600:100e:b070::/44,AS6167 IPv6
174.239.144.0/20,AS6167 IPv4
2600:1006:a010::/44,AS6167 IPv6
174.245.208.0/21,AS6167 IPv4
174.207.128.0/19,AS6167 IPv4
2600:1017:b058::/45,AS6167 IPv6
166.164.0.0/16,AS6167 IPv4
75.244.136.0/21,AS6167 IPv4
2600:1011:b300::/44,AS6167 IPv6
72.105.80.0/21,AS6167 IPv4
2600:1016:b160::/44,AS6167 IPv6
2600:100c:a200::/44,AS6167 IPv6
2600:1005:b1a0::/44,AS6167 IPv6
2600:1008:b010::/44,AS6167 IPv6
75.216.224.0/19,AS6167 IPv4
174.224.88.0/21,AS6167 IPv4
2600:1012:b350::/45,AS6167 IPv6
174.225.152.0/21,AS6167 IPv4
174.230.32.0/20,AS6167 IPv4
2600:100b:b1c0::/45,AS6167 IPv6
174.205.96.0/19,AS6167 IPv4
166.165.0.0/16,AS6167 IPv4
2600:100f:a023::/48,AS6167 IPv6
