dest_ip,metadata_comment
114.129.156.0/22,AS55293 IPv4
69.48.152.0/22,AS55293 IPv4
68.66.239.0/24,AS55293 IPv4
69.48.188.0/22,AS55293 IPv4
69.48.138.0/24,AS55293 IPv4
103.227.176.0/22,AS55293 IPv4
209.124.72.0/21,AS55293 IPv4
209.124.94.0/24,AS55293 IPv4
190.92.156.0/22,AS55293 IPv4
85.187.128.0/22,AS55293 IPv4
190.92.148.0/22,AS55293 IPv4
190.92.128.0/22,AS55293 IPv4
68.66.212.0/22,AS55293 IPv4
216.137.184.0/23,AS55293 IPv4
75.98.160.0/20,AS55293 IPv4
114.129.128.0/22,AS55293 IPv4
209.124.68.0/23,AS55293 IPv4
104.255.192.0/21,AS55293 IPv4
185.160.66.0/23,AS55293 IPv4
216.137.180.0/22,AS55293 IPv4
162.212.135.0/24,AS55293 IPv4
192.190.94.0/24,AS55293 IPv4
190.92.132.0/22,AS55293 IPv4
198.100.44.0/22,AS55293 IPv4
209.124.90.0/23,AS55293 IPv4
185.146.28.0/22,AS55293 IPv4
185.148.44.0/22,AS55293 IPv4
66.198.240.0/20,AS55293 IPv4
185.52.148.0/22,AS55293 IPv4
181.224.148.0/22,AS55293 IPv4
103.72.76.0/23,AS55293 IPv4
85.187.136.0/22,AS55293 IPv4
162.212.128.0/22,AS55293 IPv4
190.92.140.0/22,AS55293 IPv4
103.204.130.0/23,AS55293 IPv4
67.209.120.0/21,AS55293 IPv4
209.124.95.0/24,AS55293 IPv4
190.92.180.0/22,AS55293 IPv4
162.212.132.0/23,AS55293 IPv4
190.92.146.0/24,AS55293 IPv4
199.195.116.0/23,AS55293 IPv4
114.129.152.0/22,AS55293 IPv4
199.195.119.0/24,AS55293 IPv4
69.48.176.0/21,AS55293 IPv4
104.218.8.0/21,AS55293 IPv4
69.48.142.0/23,AS55293 IPv4
209.124.70.0/23,AS55293 IPv4
209.124.88.0/24,AS55293 IPv4
190.92.144.0/24,AS55293 IPv4
103.72.78.0/23,AS55293 IPv4
190.92.188.0/22,AS55293 IPv4
85.187.144.0/21,AS55293 IPv4
162.254.248.0/21,AS55293 IPv4
103.204.128.0/23,AS55293 IPv4
64.4.160.0/22,AS55293 IPv4
114.129.144.0/22,AS55293 IPv4
181.224.136.0/21,AS55293 IPv4
185.148.128.0/22,AS55293 IPv4
185.151.48.0/22,AS55293 IPv4
216.137.176.0/22,AS55293 IPv4
45.120.148.0/22,AS55293 IPv4
185.166.145.0/24,AS55293 IPv4
185.168.108.0/22,AS55293 IPv4
69.48.150.0/23,AS55293 IPv4
68.66.240.0/20,AS55293 IPv4
190.92.136.0/22,AS55293 IPv4
200.69.20.0/22,AS55293 IPv4
68.66.210.0/24,AS55293 IPv4
209.124.93.0/24,AS55293 IPv4
216.137.188.0/22,AS55293 IPv4
68.66.224.0/20,AS55293 IPv4
69.48.164.0/22,AS55293 IPv4
68.66.192.0/20,AS55293 IPv4
128.201.4.0/22,AS55293 IPv4
190.92.147.0/24,AS55293 IPv4
69.48.162.0/23,AS55293 IPv4
67.209.112.0/21,AS55293 IPv4
69.48.137.0/24,AS55293 IPv4
185.146.20.0/22,AS55293 IPv4
185.143.44.0/22,AS55293 IPv4
85.187.128.0/21,AS55293 IPv4
190.92.176.0/20,AS55293 IPv4
185.141.188.0/22,AS55293 IPv4
106.0.62.0/23,AS55293 IPv4
68.66.208.0/23,AS55293 IPv4
69.48.184.0/22,AS55293 IPv4
200.69.24.0/22,AS55293 IPv4
185.62.136.0/22,AS55293 IPv4
209.124.66.0/23,AS55293 IPv4
69.48.139.0/24,AS55293 IPv4
181.224.156.0/22,AS55293 IPv4
209.124.80.0/21,AS55293 IPv4
85.187.140.0/22,AS55293 IPv4
181.224.152.0/22,AS55293 IPv4
85.187.156.0/22,AS55293 IPv4
185.149.112.0/22,AS55293 IPv4
190.92.184.0/22,AS55293 IPv4
209.124.64.0/23,AS55293 IPv4
69.48.172.0/22,AS55293 IPv4
185.166.146.0/23,AS55293 IPv4
69.48.136.0/24,AS55293 IPv4
114.129.132.0/22,AS55293 IPv4
190.92.176.0/22,AS55293 IPv4
45.4.172.0/22,AS55293 IPv4
69.48.156.0/23,AS55293 IPv4
216.137.186.0/23,AS55293 IPv4
68.66.216.0/21,AS55293 IPv4
85.187.152.0/22,AS55293 IPv4
181.224.128.0/21,AS55293 IPv4
190.92.145.0/24,AS55293 IPv4
162.249.0.0/21,AS55293 IPv4
185.133.20.0/22,AS55293 IPv4
70.32.16.0/20,AS55293 IPv4
190.92.152.0/22,AS55293 IPv4
69.48.168.0/22,AS55293 IPv4
181.224.144.0/22,AS55293 IPv4
209.124.92.0/24,AS55293 IPv4
216.119.128.0/20,AS55293 IPv4
185.132.4.0/22,AS55293 IPv4
185.160.65.0/24,AS55293 IPv4
