dest_ip,metadata_comment
75.119.192.0/19,AS26347 IPv4
67.205.56.0/21,AS26347 IPv4
67.205.0.0/19,AS26347 IPv4
205.196.212.0/22,AS26347 IPv4
208.113.240.0/22,AS26347 IPv4
205.196.216.0/22,AS26347 IPv4
2607:f298:6::/48,AS26347 IPv6
69.163.128.0/17,AS26347 IPv4
205.196.208.0/22,AS26347 IPv4
2607:f298:6050::/44,AS26347 IPv6
75.119.209.0/24,AS26347 IPv4
64.90.32.0/19,AS26347 IPv4
208.113.224.0/20,AS26347 IPv4
66.33.216.0/24,AS26347 IPv4
208.113.128.0/18,AS26347 IPv4
66.33.192.0/20,AS26347 IPv4
67.205.48.0/21,AS26347 IPv4
173.236.128.0/17,AS26347 IPv4
107.180.224.0/19,AS26347 IPv4
208.113.192.0/19,AS26347 IPv4
64.111.96.0/19,AS26347 IPv4
208.113.244.0/22,AS26347 IPv4
2607:f298:5::/48,AS26347 IPv6
208.113.248.0/21,AS26347 IPv4
67.205.32.0/21,AS26347 IPv4
67.205.40.0/21,AS26347 IPv4
208.97.128.0/18,AS26347 IPv4
205.196.220.0/22,AS26347 IPv4
