dest_ip,metadata_comment
154.202.118.0/23,AS400619 IPv4
156.241.131.0/24,AS400619 IPv4
103.112.97.0/24,AS400619 IPv4
154.204.187.0/24,AS400619 IPv4
156.239.24.0/21,AS400619 IPv4
103.215.79.0/24,AS400619 IPv4
154.204.190.0/24,AS400619 IPv4
154.222.224.0/20,AS400619 IPv4
116.213.40.0/24,AS400619 IPv4
154.89.191.0/24,AS400619 IPv4
154.84.40.0/21,AS400619 IPv4
38.55.248.0/24,AS400619 IPv4
154.211.7.0/24,AS400619 IPv4
203.91.77.0/24,AS400619 IPv4
154.193.220.0/24,AS400619 IPv4
154.204.176.0/24,AS400619 IPv4
38.165.48.0/20,AS400619 IPv4
154.204.177.0/24,AS400619 IPv4
38.55.208.0/22,AS400619 IPv4
38.55.128.0/21,AS400619 IPv4
154.217.240.0/21,AS400619 IPv4
38.55.214.0/24,AS400619 IPv4
45.204.4.0/22,AS400619 IPv4
154.204.176.0/21,AS400619 IPv4
154.213.72.0/21,AS400619 IPv4
103.14.100.0/24,AS400619 IPv4
154.217.234.0/23,AS400619 IPv4
103.211.69.0/24,AS400619 IPv4
154.204.186.0/24,AS400619 IPv4
38.55.232.0/21,AS400619 IPv4
154.211.6.0/24,AS400619 IPv4
154.202.117.0/24,AS400619 IPv4
154.84.48.0/21,AS400619 IPv4
38.165.39.0/24,AS400619 IPv4
156.224.23.0/24,AS400619 IPv4
154.89.185.0/24,AS400619 IPv4
2602:f7d3::/40,AS400619 IPv6
154.217.236.0/22,AS400619 IPv4
203.91.74.0/24,AS400619 IPv4
156.224.24.0/24,AS400619 IPv4
154.89.160.0/19,AS400619 IPv4
38.12.0.0/21,AS400619 IPv4
154.204.168.0/21,AS400619 IPv4
38.165.40.0/22,AS400619 IPv4
154.91.176.0/24,AS400619 IPv4
154.89.198.0/24,AS400619 IPv4
154.204.128.0/21,AS400619 IPv4
38.55.144.0/22,AS400619 IPv4
156.254.8.0/21,AS400619 IPv4
38.55.151.0/24,AS400619 IPv4
154.204.152.0/21,AS400619 IPv4
38.55.212.0/24,AS400619 IPv4
156.241.137.0/24,AS400619 IPv4
103.82.170.0/24,AS400619 IPv4
154.89.155.0/24,AS400619 IPv4
103.14.103.0/24,AS400619 IPv4
38.55.216.0/21,AS400619 IPv4
154.204.179.0/24,AS400619 IPv4
38.55.176.0/21,AS400619 IPv4
154.89.197.0/24,AS400619 IPv4
38.14.224.0/21,AS400619 IPv4
154.89.168.0/21,AS400619 IPv4
154.204.184.0/23,AS400619 IPv4
154.84.32.0/21,AS400619 IPv4
154.193.222.0/24,AS400619 IPv4
156.254.16.0/22,AS400619 IPv4
156.224.22.0/24,AS400619 IPv4
38.55.135.0/24,AS400619 IPv4
38.55.160.0/21,AS400619 IPv4
38.12.48.0/21,AS400619 IPv4
154.204.160.0/21,AS400619 IPv4
156.254.0.0/19,AS400619 IPv4
38.55.207.0/24,AS400619 IPv4
156.241.190.0/24,AS400619 IPv4
156.241.160.0/21,AS400619 IPv4
154.204.144.0/21,AS400619 IPv4
156.224.20.0/23,AS400619 IPv4
38.55.184.0/21,AS400619 IPv4
203.91.76.0/22,AS400619 IPv4
161.248.86.0/24,AS400619 IPv4
38.55.213.0/24,AS400619 IPv4
38.55.168.0/21,AS400619 IPv4
154.193.192.0/20,AS400619 IPv4
38.12.24.0/21,AS400619 IPv4
83.229.40.0/21,AS400619 IPv4
103.90.172.0/24,AS400619 IPv4
43.224.224.0/24,AS400619 IPv4
154.193.208.0/21,AS400619 IPv4
23.132.132.0/24,AS400619 IPv4
38.165.32.0/21,AS400619 IPv4
103.112.99.0/24,AS400619 IPv4
154.84.60.0/23,AS400619 IPv4
38.12.40.0/21,AS400619 IPv4
156.241.144.0/21,AS400619 IPv4
103.148.150.0/24,AS400619 IPv4
45.195.120.0/21,AS400619 IPv4
38.165.0.0/21,AS400619 IPv4
156.241.184.0/22,AS400619 IPv4
38.55.202.0/24,AS400619 IPv4
154.210.2.0/24,AS400619 IPv4
156.241.152.0/21,AS400619 IPv4
156.254.22.0/23,AS400619 IPv4
154.193.220.0/22,AS400619 IPv4
154.211.4.0/24,AS400619 IPv4
103.215.78.0/24,AS400619 IPv4
116.193.166.0/24,AS400619 IPv4
103.138.12.0/24,AS400619 IPv4
38.55.224.0/21,AS400619 IPv4
154.211.4.0/23,AS400619 IPv4
38.55.232.0/24,AS400619 IPv4
156.254.24.0/21,AS400619 IPv4
38.55.233.0/24,AS400619 IPv4
156.239.32.0/21,AS400619 IPv4
38.14.240.0/21,AS400619 IPv4
116.193.164.0/24,AS400619 IPv4
161.248.87.0/24,AS400619 IPv4
154.204.181.0/24,AS400619 IPv4
38.12.16.0/21,AS400619 IPv4
156.254.1.0/24,AS400619 IPv4
38.12.32.0/21,AS400619 IPv4
43.224.226.0/24,AS400619 IPv4
154.193.223.0/24,AS400619 IPv4
156.241.176.0/21,AS400619 IPv4
183.90.187.0/24,AS400619 IPv4
203.91.75.0/24,AS400619 IPv4
38.14.248.0/21,AS400619 IPv4
154.211.6.0/23,AS400619 IPv4
116.213.41.0/24,AS400619 IPv4
216.122.160.0/24,AS400619 IPv4
103.112.98.0/24,AS400619 IPv4
103.179.242.0/24,AS400619 IPv4
154.217.248.0/21,AS400619 IPv4
156.239.40.0/22,AS400619 IPv4
156.224.27.0/24,AS400619 IPv4
156.224.63.0/24,AS400619 IPv4
156.254.0.0/24,AS400619 IPv4
154.213.64.0/21,AS400619 IPv4
38.12.45.0/24,AS400619 IPv4
154.89.192.0/21,AS400619 IPv4
154.89.144.0/22,AS400619 IPv4
154.91.184.0/21,AS400619 IPv4
154.204.191.0/24,AS400619 IPv4
43.224.225.0/24,AS400619 IPv4
154.89.184.0/21,AS400619 IPv4
103.179.243.0/24,AS400619 IPv4
154.193.218.0/24,AS400619 IPv4
154.89.186.0/24,AS400619 IPv4
123.253.227.0/24,AS400619 IPv4
103.156.25.0/24,AS400619 IPv4
154.204.136.0/21,AS400619 IPv4
156.239.48.0/22,AS400619 IPv4
154.89.190.0/24,AS400619 IPv4
38.55.248.0/22,AS400619 IPv4
116.193.165.0/24,AS400619 IPv4
38.165.44.0/22,AS400619 IPv4
116.193.167.0/24,AS400619 IPv4
14.192.6.0/23,AS400619 IPv4
38.165.8.0/21,AS400619 IPv4
154.84.63.0/24,AS400619 IPv4
38.55.149.0/24,AS400619 IPv4
154.204.8.0/21,AS400619 IPv4
38.12.56.0/21,AS400619 IPv4
156.241.128.0/21,AS400619 IPv4
154.89.154.0/24,AS400619 IPv4
156.254.2.0/23,AS400619 IPv4
38.55.200.0/21,AS400619 IPv4
154.89.176.0/24,AS400619 IPv4
103.14.101.0/24,AS400619 IPv4
154.193.224.0/20,AS400619 IPv4
38.55.150.0/24,AS400619 IPv4
154.210.16.0/21,AS400619 IPv4
38.12.8.0/21,AS400619 IPv4
103.156.24.0/24,AS400619 IPv4
203.91.72.0/24,AS400619 IPv4
38.165.44.0/24,AS400619 IPv4
