dest_ip,metadata_comment
38.33.64.0/18,AS398823 IPv4
140.188.32.0/19,AS398823 IPv4
107.149.228.0/22,AS398823 IPv4
107.149.154.0/23,AS398823 IPv4
107.148.42.0/23,AS398823 IPv4
107.148.24.0/21,AS398823 IPv4
104.233.152.0/23,AS398823 IPv4
107.148.88.0/23,AS398823 IPv4
45.205.176.0/20,AS398823 IPv4
107.148.40.0/23,AS398823 IPv4
104.233.248.0/23,AS398823 IPv4
107.148.84.0/23,AS398823 IPv4
154.213.168.0/21,AS398823 IPv4
156.252.96.0/19,AS398823 IPv4
107.148.90.0/23,AS398823 IPv4
107.149.208.0/23,AS398823 IPv4
107.149.182.0/23,AS398823 IPv4
38.173.96.0/19,AS398823 IPv4
107.148.82.0/23,AS398823 IPv4
38.173.128.0/18,AS398823 IPv4
107.149.158.0/23,AS398823 IPv4
107.149.220.0/23,AS398823 IPv4
154.199.224.0/19,AS398823 IPv4
107.149.238.0/23,AS398823 IPv4
107.148.150.0/23,AS398823 IPv4
107.149.142.0/23,AS398823 IPv4
107.149.196.0/23,AS398823 IPv4
107.149.192.0/23,AS398823 IPv4
38.48.192.0/18,AS398823 IPv4
107.149.204.0/22,AS398823 IPv4
45.202.249.0/24,AS398823 IPv4
107.149.198.0/23,AS398823 IPv4
45.205.240.0/20,AS398823 IPv4
38.63.224.0/19,AS398823 IPv4
38.63.236.0/24,AS398823 IPv4
107.149.162.0/24,AS398823 IPv4
38.165.96.0/19,AS398823 IPv4
38.28.192.0/19,AS398823 IPv4
104.233.248.0/24,AS398823 IPv4
107.149.172.0/22,AS398823 IPv4
156.229.176.0/20,AS398823 IPv4
156.245.96.0/19,AS398823 IPv4
107.148.132.0/23,AS398823 IPv4
45.202.250.0/23,AS398823 IPv4
107.149.232.0/23,AS398823 IPv4
154.209.80.0/21,AS398823 IPv4
45.205.224.0/20,AS398823 IPv4
38.6.64.0/18,AS398823 IPv4
45.202.250.0/24,AS398823 IPv4
104.233.178.0/23,AS398823 IPv4
104.233.182.0/24,AS398823 IPv4
38.12.96.0/19,AS398823 IPv4
107.148.94.0/23,AS398823 IPv4
45.205.112.0/20,AS398823 IPv4
107.149.100.0/23,AS398823 IPv4
104.233.223.0/24,AS398823 IPv4
107.148.86.0/23,AS398823 IPv4
38.63.224.0/24,AS398823 IPv4
107.149.140.0/23,AS398823 IPv4
156.245.80.0/20,AS398823 IPv4
107.148.234.0/23,AS398823 IPv4
38.63.230.0/24,AS398823 IPv4
107.148.232.0/23,AS398823 IPv4
107.148.92.0/23,AS398823 IPv4
38.6.200.0/21,AS398823 IPv4
104.233.222.0/24,AS398823 IPv4
107.148.132.0/22,AS398823 IPv4
107.148.134.0/23,AS398823 IPv4
38.38.208.0/20,AS398823 IPv4
107.149.139.0/24,AS398823 IPv4
38.38.32.0/19,AS398823 IPv4
140.188.160.0/19,AS398823 IPv4
107.149.160.0/23,AS398823 IPv4
38.14.32.0/19,AS398823 IPv4
38.12.192.0/19,AS398823 IPv4
107.148.80.0/23,AS398823 IPv4
107.149.234.0/23,AS398823 IPv4
154.212.32.0/19,AS398823 IPv4
107.148.144.0/22,AS398823 IPv4
107.149.98.0/23,AS398823 IPv4
38.173.99.0/24,AS398823 IPv4
38.38.64.0/18,AS398823 IPv4
38.38.0.0/19,AS398823 IPv4
45.202.224.0/19,AS398823 IPv4
104.219.212.0/22,AS398823 IPv4
38.174.224.0/19,AS398823 IPv4
107.148.16.0/21,AS398823 IPv4
38.12.240.0/21,AS398823 IPv4
45.202.248.0/23,AS398823 IPv4
156.252.144.0/20,AS398823 IPv4
