dest_ip,metadata_comment
151.244.4.0/24,AS834 IPv4
151.244.227.0/24,AS834 IPv4
2c0f:f738::/32,AS834 IPv6
151.242.128.0/24,AS834 IPv4
151.243.16.0/23,AS834 IPv4
151.243.60.0/23,AS834 IPv4
151.244.229.0/24,AS834 IPv4
151.244.246.0/24,AS834 IPv4
148.163.252.0/24,AS834 IPv4
151.243.30.0/24,AS834 IPv4
151.242.195.0/24,AS834 IPv4
151.243.27.0/24,AS834 IPv4
64.204.138.0/23,AS834 IPv4
69.33.193.0/24,AS834 IPv4
2c0f:ee78::/32,AS834 IPv6
151.243.184.0/24,AS834 IPv4
151.244.240.0/24,AS834 IPv4
151.243.45.0/24,AS834 IPv4
69.33.208.0/20,AS834 IPv4
151.242.142.0/24,AS834 IPv4
151.243.186.0/23,AS834 IPv4
151.243.29.0/24,AS834 IPv4
151.244.243.0/24,AS834 IPv4
151.244.119.0/24,AS834 IPv4
151.244.238.0/23,AS834 IPv4
151.244.251.0/24,AS834 IPv4
69.33.196.0/22,AS834 IPv4
151.244.230.0/24,AS834 IPv4
64.204.65.0/24,AS834 IPv4
64.204.64.0/20,AS834 IPv4
69.33.194.0/23,AS834 IPv4
