dest_ip,metadata_comment
79.183.232.0/24,AS8551 IPv4
82.80.9.0/24,AS8551 IPv4
84.108.126.0/23,AS8551 IPv4
79.182.224.0/20,AS8551 IPv4
79.182.31.0/24,AS8551 IPv4
192.115.104.0/24,AS8551 IPv4
79.177.240.0/20,AS8551 IPv4
81.218.136.0/21,AS8551 IPv4
109.67.49.0/24,AS8551 IPv4
2a10:8002:7800::/37,AS8551 IPv6
84.109.144.0/21,AS8551 IPv4
79.183.76.0/22,AS8551 IPv4
79.176.0.0/18,AS8551 IPv4
2a10:8002:7000::/37,AS8551 IPv6
79.180.80.0/20,AS8551 IPv4
84.108.48.0/20,AS8551 IPv4
82.80.128.0/20,AS8551 IPv4
82.80.13.0/24,AS8551 IPv4
109.67.43.0/24,AS8551 IPv4
79.180.255.0/24,AS8551 IPv4
79.183.131.0/24,AS8551 IPv4
109.64.25.0/24,AS8551 IPv4
79.181.48.0/20,AS8551 IPv4
109.67.192.0/19,AS8551 IPv4
2a10:8001:d800::/37,AS8551 IPv6
84.111.216.0/21,AS8551 IPv4
109.67.4.0/24,AS8551 IPv4
109.66.144.0/20,AS8551 IPv4
109.65.208.0/20,AS8551 IPv4
109.67.106.0/24,AS8551 IPv4
82.81.224.0/20,AS8551 IPv4
212.25.78.0/24,AS8551 IPv4
109.67.96.0/24,AS8551 IPv4
109.67.21.0/24,AS8551 IPv4
79.178.15.0/24,AS8551 IPv4
79.183.227.0/24,AS8551 IPv4
109.64.27.0/24,AS8551 IPv4
212.25.65.0/24,AS8551 IPv4
79.181.244.0/24,AS8551 IPv4
109.67.90.0/24,AS8551 IPv4
84.109.176.0/23,AS8551 IPv4
79.182.0.0/24,AS8551 IPv4
79.181.176.0/20,AS8551 IPv4
79.183.130.0/24,AS8551 IPv4
109.65.255.0/24,AS8551 IPv4
79.183.177.0/24,AS8551 IPv4
109.64.46.0/24,AS8551 IPv4
109.67.111.0/24,AS8551 IPv4
84.108.136.0/22,AS8551 IPv4
81.218.160.0/20,AS8551 IPv4
62.219.110.0/23,AS8551 IPv4
109.67.45.0/24,AS8551 IPv4
109.67.119.0/24,AS8551 IPv4
84.109.20.0/22,AS8551 IPv4
109.64.23.0/24,AS8551 IPv4
79.183.202.0/24,AS8551 IPv4
84.110.172.0/22,AS8551 IPv4
84.110.208.0/20,AS8551 IPv4
79.183.242.0/24,AS8551 IPv4
84.109.224.0/20,AS8551 IPv4
109.64.31.0/24,AS8551 IPv4
79.183.156.0/24,AS8551 IPv4
84.111.224.0/21,AS8551 IPv4
79.182.57.0/24,AS8551 IPv4
79.178.77.0/24,AS8551 IPv4
109.64.13.0/24,AS8551 IPv4
109.67.36.0/24,AS8551 IPv4
109.67.1.0/24,AS8551 IPv4
82.81.68.0/22,AS8551 IPv4
79.178.107.0/24,AS8551 IPv4
109.64.98.0/24,AS8551 IPv4
79.183.168.0/24,AS8551 IPv4
84.111.48.0/20,AS8551 IPv4
62.219.32.0/19,AS8551 IPv4
109.65.226.0/24,AS8551 IPv4
192.115.132.0/24,AS8551 IPv4
79.178.48.0/24,AS8551 IPv4
62.219.89.0/24,AS8551 IPv4
2a10:8001:b000::/37,AS8551 IPv6
79.178.47.0/24,AS8551 IPv4
81.218.128.0/19,AS8551 IPv4
109.65.208.0/24,AS8551 IPv4
79.178.96.0/24,AS8551 IPv4
79.182.47.0/24,AS8551 IPv4
79.183.170.0/24,AS8551 IPv4
81.218.192.0/20,AS8551 IPv4
79.179.144.0/20,AS8551 IPv4
109.67.9.0/24,AS8551 IPv4
79.181.160.0/19,AS8551 IPv4
84.108.240.0/22,AS8551 IPv4
109.65.231.0/24,AS8551 IPv4
79.182.12.0/24,AS8551 IPv4
79.183.192.0/20,AS8551 IPv4
84.108.192.0/20,AS8551 IPv4
82.81.80.0/20,AS8551 IPv4
79.180.32.0/20,AS8551 IPv4
62.219.78.0/24,AS8551 IPv4
109.67.224.0/19,AS8551 IPv4
109.64.184.0/21,AS8551 IPv4
79.182.132.0/24,AS8551 IPv4
109.65.224.0/24,AS8551 IPv4
212.179.96.0/24,AS8551 IPv4
79.178.125.0/24,AS8551 IPv4
31.168.16.0/20,AS8551 IPv4
109.64.108.0/24,AS8551 IPv4
62.219.144.0/21,AS8551 IPv4
84.108.68.0/22,AS8551 IPv4
84.109.196.0/22,AS8551 IPv4
82.80.211.0/24,AS8551 IPv4
109.67.19.0/24,AS8551 IPv4
79.183.243.0/24,AS8551 IPv4
84.109.128.0/21,AS8551 IPv4
79.178.176.0/20,AS8551 IPv4
79.182.240.0/20,AS8551 IPv4
79.183.233.0/24,AS8551 IPv4
109.64.71.0/24,AS8551 IPv4
192.117.120.0/21,AS8551 IPv4
84.109.60.0/22,AS8551 IPv4
79.183.40.0/21,AS8551 IPv4
79.178.240.0/20,AS8551 IPv4
109.67.46.0/24,AS8551 IPv4
82.81.32.0/20,AS8551 IPv4
81.218.250.0/24,AS8551 IPv4
79.177.192.0/19,AS8551 IPv4
79.182.35.0/24,AS8551 IPv4
84.111.176.0/20,AS8551 IPv4
79.183.238.0/24,AS8551 IPv4
84.109.192.0/20,AS8551 IPv4
31.168.144.0/20,AS8551 IPv4
82.80.216.0/24,AS8551 IPv4
79.183.178.0/24,AS8551 IPv4
79.178.32.0/24,AS8551 IPv4
109.65.80.0/23,AS8551 IPv4
109.67.208.0/24,AS8551 IPv4
84.110.192.0/20,AS8551 IPv4
109.64.81.0/24,AS8551 IPv4
212.179.244.0/23,AS8551 IPv4
79.181.234.0/24,AS8551 IPv4
79.178.101.0/24,AS8551 IPv4
84.108.104.0/22,AS8551 IPv4
79.177.80.0/20,AS8551 IPv4
84.108.16.0/20,AS8551 IPv4
109.67.8.0/24,AS8551 IPv4
79.178.123.0/24,AS8551 IPv4
2a10:8000:6000::/37,AS8551 IPv6
79.182.48.0/20,AS8551 IPv4
84.108.164.0/22,AS8551 IPv4
79.178.84.0/24,AS8551 IPv4
109.65.14.0/24,AS8551 IPv4
79.181.192.0/19,AS8551 IPv4
84.110.126.0/23,AS8551 IPv4
79.178.86.0/24,AS8551 IPv4
2a10:8002:1800::/37,AS8551 IPv6
2a10:8002:2800::/37,AS8551 IPv6
141.226.80.0/23,AS8551 IPv4
84.111.240.0/20,AS8551 IPv4
79.179.64.0/21,AS8551 IPv4
84.110.40.0/22,AS8551 IPv4
62.219.224.0/19,AS8551 IPv4
79.178.75.0/24,AS8551 IPv4
79.183.217.0/24,AS8551 IPv4
79.183.214.0/24,AS8551 IPv4
79.181.192.0/24,AS8551 IPv4
109.67.31.0/24,AS8551 IPv4
109.64.11.0/24,AS8551 IPv4
79.177.196.0/23,AS8551 IPv4
109.64.93.0/24,AS8551 IPv4
109.65.197.0/24,AS8551 IPv4
79.183.199.0/24,AS8551 IPv4
79.183.224.0/24,AS8551 IPv4
109.65.176.0/20,AS8551 IPv4
79.178.18.0/24,AS8551 IPv4
79.183.149.0/24,AS8551 IPv4
81.218.132.0/22,AS8551 IPv4
79.182.138.0/24,AS8551 IPv4
109.64.18.0/24,AS8551 IPv4
109.65.134.0/24,AS8551 IPv4
109.64.72.0/22,AS8551 IPv4
109.67.97.0/24,AS8551 IPv4
109.65.6.0/24,AS8551 IPv4
79.176.196.0/23,AS8551 IPv4
212.179.208.0/20,AS8551 IPv4
79.183.250.0/24,AS8551 IPv4
79.178.54.0/24,AS8551 IPv4
2a10:8002:f000::/37,AS8551 IPv6
109.64.19.0/24,AS8551 IPv4
79.178.50.0/24,AS8551 IPv4
109.64.73.0/24,AS8551 IPv4
109.67.10.0/24,AS8551 IPv4
