dest_ip,metadata_comment
192.200.114.0/24,AS53850 IPv4
198.100.96.0/19,AS53850 IPv4
23.239.100.0/24,AS53850 IPv4
172.252.13.0/24,AS53850 IPv4
23.239.104.0/21,AS53850 IPv4
98.159.107.0/24,AS53850 IPv4
192.200.102.0/24,AS53850 IPv4
192.200.96.0/19,AS53850 IPv4
192.200.104.0/24,AS53850 IPv4
23.239.118.0/23,AS53850 IPv4
107.181.226.0/24,AS53850 IPv4
23.29.67.0/24,AS53850 IPv4
192.154.101.0/24,AS53850 IPv4
5.83.144.0/24,AS53850 IPv4
82.21.6.0/24,AS53850 IPv4
192.200.96.0/24,AS53850 IPv4
23.29.64.0/20,AS53850 IPv4
107.181.244.0/22,AS53850 IPv4
104.250.154.0/23,AS53850 IPv4
146.71.126.0/24,AS53850 IPv4
107.181.224.0/19,AS53850 IPv4
23.239.112.0/24,AS53850 IPv4
165.99.164.0/24,AS53850 IPv4
146.71.101.0/24,AS53850 IPv4
107.181.234.0/23,AS53850 IPv4
74.118.168.0/24,AS53850 IPv4
64.50.162.0/24,AS53850 IPv4
192.200.120.0/24,AS53850 IPv4
146.71.96.0/19,AS53850 IPv4
192.200.119.0/24,AS53850 IPv4
104.250.152.0/23,AS53850 IPv4
146.71.108.0/24,AS53850 IPv4
146.71.124.0/23,AS53850 IPv4
23.129.188.0/24,AS53850 IPv4
192.154.102.0/24,AS53850 IPv4
146.71.102.0/24,AS53850 IPv4
107.181.252.0/22,AS53850 IPv4
192.200.117.0/24,AS53850 IPv4
192.200.110.0/24,AS53850 IPv4
192.200.115.0/24,AS53850 IPv4
192.200.111.0/24,AS53850 IPv4
192.200.113.0/24,AS53850 IPv4
23.239.96.0/19,AS53850 IPv4
192.154.110.0/23,AS53850 IPv4
146.71.97.0/24,AS53850 IPv4
23.147.56.0/24,AS53850 IPv4
23.239.96.0/23,AS53850 IPv4
192.200.109.0/24,AS53850 IPv4
167.148.167.0/24,AS53850 IPv4
192.154.104.0/21,AS53850 IPv4
103.208.84.0/24,AS53850 IPv4
192.154.96.0/20,AS53850 IPv4
192.200.101.0/24,AS53850 IPv4
2606:c700:4000::/35,AS53850 IPv6
104.250.156.0/22,AS53850 IPv4
192.200.122.0/24,AS53850 IPv4
192.154.100.0/24,AS53850 IPv4
192.200.97.0/24,AS53850 IPv4
146.71.110.0/24,AS53850 IPv4
23.239.103.0/24,AS53850 IPv4
192.154.103.0/24,AS53850 IPv4
2602:f797::/40,AS53850 IPv6
146.71.105.0/24,AS53850 IPv4
176.103.218.0/24,AS53850 IPv4
192.200.118.0/24,AS53850 IPv4
192.154.96.0/24,AS53850 IPv4
2a14:7581:9f43::/48,AS53850 IPv6
192.200.103.0/24,AS53850 IPv4
104.250.128.0/19,AS53850 IPv4
198.136.24.0/21,AS53850 IPv4
2606:c700::/32,AS53850 IPv6
107.181.240.0/23,AS53850 IPv4
192.200.99.0/24,AS53850 IPv4
96.47.165.0/24,AS53850 IPv4
107.181.236.0/22,AS53850 IPv4
192.200.112.0/24,AS53850 IPv4
204.197.172.0/24,AS53850 IPv4
204.197.173.0/24,AS53850 IPv4
23.239.110.0/23,AS53850 IPv4
23.178.24.0/24,AS53850 IPv4
192.200.123.0/24,AS53850 IPv4
199.73.120.0/22,AS53850 IPv4
107.181.228.0/22,AS53850 IPv4
192.200.108.0/24,AS53850 IPv4
192.200.121.0/24,AS53850 IPv4
146.71.107.0/24,AS53850 IPv4
192.200.100.0/24,AS53850 IPv4
192.200.98.0/24,AS53850 IPv4
