dest_ip,metadata_comment
5.8.42.0/24,AS210756 IPv4
92.223.14.0/24,AS210756 IPv4
5.101.68.0/24,AS210756 IPv4
91.243.84.0/24,AS210756 IPv4
37.9.37.0/24,AS210756 IPv4
2a11:27c0:210::/44,AS210756 IPv6
92.223.34.0/24,AS210756 IPv4
2a11:27c0::/44,AS210756 IPv6
5.8.43.0/24,AS210756 IPv4
5.188.121.0/24,AS210756 IPv4
146.185.199.0/24,AS210756 IPv4
146.185.215.0/24,AS210756 IPv4
95.181.180.0/24,AS210756 IPv4
5.101.69.0/24,AS210756 IPv4
193.17.93.0/24,AS210756 IPv4
92.223.110.0/24,AS210756 IPv4
5.188.177.0/24,AS210756 IPv4
5.101.218.0/24,AS210756 IPv4
2a11:27c0:150::/44,AS210756 IPv6
79.133.127.0/24,AS210756 IPv4
2a11:27c0:190::/44,AS210756 IPv6
92.38.139.0/24,AS210756 IPv4
91.243.82.0/24,AS210756 IPv4
5.188.229.0/24,AS210756 IPv4
92.223.35.0/24,AS210756 IPv4
45.147.162.0/24,AS210756 IPv4
92.223.109.0/24,AS210756 IPv4
92.223.65.0/24,AS210756 IPv4
45.147.163.0/24,AS210756 IPv4
92.38.153.0/24,AS210756 IPv4
92.38.137.0/24,AS210756 IPv4
92.223.123.0/24,AS210756 IPv4
5.188.3.0/24,AS210756 IPv4
95.181.177.0/24,AS210756 IPv4
185.101.137.0/24,AS210756 IPv4
5.188.176.0/24,AS210756 IPv4
92.223.80.0/24,AS210756 IPv4
92.223.33.0/24,AS210756 IPv4
95.85.88.0/24,AS210756 IPv4
92.223.122.0/24,AS210756 IPv4
95.181.181.0/24,AS210756 IPv4
2a11:27c0:180::/44,AS210756 IPv6
146.185.198.0/24,AS210756 IPv4
5.188.178.0/24,AS210756 IPv4
37.9.54.0/24,AS210756 IPv4
5.188.179.0/24,AS210756 IPv4
2a11:27c0:1a0::/44,AS210756 IPv6
95.181.176.0/24,AS210756 IPv4
5.188.39.0/24,AS210756 IPv4
92.223.106.0/24,AS210756 IPv4
2a11:27c0:1b0::/44,AS210756 IPv6
5.189.223.0/24,AS210756 IPv4
92.38.129.0/24,AS210756 IPv4
92.38.152.0/24,AS210756 IPv4
2a11:27c0:160::/44,AS210756 IPv6
2a11:27c0:1010::/44,AS210756 IPv6
92.223.103.0/24,AS210756 IPv4
2a11:27c0:1f0::/44,AS210756 IPv6
92.223.41.0/24,AS210756 IPv4
5.188.212.0/24,AS210756 IPv4
2a11:27c0:200::/44,AS210756 IPv6
31.184.204.0/24,AS210756 IPv4
92.223.8.0/24,AS210756 IPv4
92.223.114.0/24,AS210756 IPv4
92.38.156.0/24,AS210756 IPv4
146.185.196.0/24,AS210756 IPv4
92.223.108.0/24,AS210756 IPv4
92.223.91.0/24,AS210756 IPv4
5.188.2.0/24,AS210756 IPv4
92.38.191.0/24,AS210756 IPv4
92.223.64.0/24,AS210756 IPv4
5.188.35.0/24,AS210756 IPv4
2a11:27c0:1e0::/44,AS210756 IPv6
5.188.37.0/24,AS210756 IPv4
92.223.4.0/24,AS210756 IPv4
5.101.70.0/24,AS210756 IPv4
92.223.87.0/24,AS210756 IPv4
92.223.43.0/24,AS210756 IPv4
91.243.83.0/24,AS210756 IPv4
92.223.111.0/24,AS210756 IPv4
95.181.179.0/24,AS210756 IPv4
2a11:27c0:20::/44,AS210756 IPv6
92.223.36.0/24,AS210756 IPv4
185.14.46.0/24,AS210756 IPv4
185.109.29.0/24,AS210756 IPv4
5.188.150.0/24,AS210756 IPv4
92.38.128.0/24,AS210756 IPv4
92.38.138.0/24,AS210756 IPv4
2a11:27c0:1d0::/44,AS210756 IPv6
92.223.6.0/24,AS210756 IPv4
146.185.197.0/24,AS210756 IPv4
5.188.224.0/24,AS210756 IPv4
92.223.5.0/24,AS210756 IPv4
92.223.115.0/24,AS210756 IPv4
92.223.32.0/24,AS210756 IPv4
2a11:27c0:100::/44,AS210756 IPv6
2a11:27c0:1000::/44,AS210756 IPv6
2a11:27c0:10::/44,AS210756 IPv6
92.223.9.0/24,AS210756 IPv4
92.38.189.0/24,AS210756 IPv4
92.223.38.0/24,AS210756 IPv4
185.109.28.0/24,AS210756 IPv4
37.9.36.0/24,AS210756 IPv4
95.181.178.0/24,AS210756 IPv4
82.97.207.0/24,AS210756 IPv4
5.188.149.0/24,AS210756 IPv4
92.223.49.0/24,AS210756 IPv4
2a11:27c0:170::/44,AS210756 IPv6
37.9.53.0/24,AS210756 IPv4
2a11:27c0:1020::/44,AS210756 IPv6
2a11:27c0:120::/44,AS210756 IPv6
37.9.52.0/24,AS210756 IPv4
92.38.131.0/24,AS210756 IPv4
95.181.183.0/24,AS210756 IPv4
91.243.80.0/24,AS210756 IPv4
5.189.205.0/24,AS210756 IPv4
83.229.25.0/24,AS210756 IPv4
92.38.188.0/24,AS210756 IPv4
92.38.190.0/24,AS210756 IPv4
2a11:27c0:140::/44,AS210756 IPv6
37.9.39.0/24,AS210756 IPv4
92.38.130.0/24,AS210756 IPv4
146.185.218.0/24,AS210756 IPv4
91.243.86.0/24,AS210756 IPv4
5.188.7.0/24,AS210756 IPv4
95.181.182.0/24,AS210756 IPv4
5.189.201.0/24,AS210756 IPv4
2a11:27c0:110::/44,AS210756 IPv6
83.229.14.0/24,AS210756 IPv4
5.188.38.0/24,AS210756 IPv4
92.223.60.0/24,AS210756 IPv4
37.9.38.0/24,AS210756 IPv4
5.188.170.0/24,AS210756 IPv4
185.109.30.0/24,AS210756 IPv4
31.184.205.0/24,AS210756 IPv4
