dest_ip,metadata_comment
64.145.14.0/24,AS39600 IPv4
67.102.176.0/24,AS39600 IPv4
155.229.87.0/24,AS39600 IPv4
66.253.3.0/24,AS39600 IPv4
66.253.37.0/24,AS39600 IPv4
91.124.195.0/24,AS39600 IPv4
207.145.42.0/24,AS39600 IPv4
66.93.65.0/24,AS39600 IPv4
66.80.2.0/24,AS39600 IPv4
45.196.143.0/24,AS39600 IPv4
64.145.2.0/24,AS39600 IPv4
67.102.182.0/24,AS39600 IPv4
45.195.156.0/22,AS39600 IPv4
146.103.57.0/24,AS39600 IPv4
91.124.194.0/24,AS39600 IPv4
45.196.142.0/24,AS39600 IPv4
173.211.105.0/24,AS39600 IPv4
184.174.82.0/24,AS39600 IPv4
102.68.48.0/22,AS39600 IPv4
66.253.40.0/24,AS39600 IPv4
74.114.117.0/24,AS39600 IPv4
91.124.222.0/23,AS39600 IPv4
67.102.178.0/24,AS39600 IPv4
155.229.16.0/24,AS39600 IPv4
45.196.141.0/24,AS39600 IPv4
155.229.208.0/24,AS39600 IPv4
50.114.119.0/24,AS39600 IPv4
141.11.152.0/23,AS39600 IPv4
216.254.93.0/24,AS39600 IPv4
