dest_ip,metadata_comment
45.153.225.0/24,AS49505 IPv4
85.142.45.0/24,AS49505 IPv4
85.142.2.0/24,AS49505 IPv4
45.15.238.0/24,AS49505 IPv4
46.174.104.0/24,AS49505 IPv4
85.143.49.0/24,AS49505 IPv4
193.9.126.0/24,AS49505 IPv4
154.209.216.0/24,AS49505 IPv4
2a04:a5c2::/32,AS49505 IPv6
45.143.244.0/22,AS49505 IPv4
95.213.209.0/24,AS49505 IPv4
212.192.196.0/24,AS49505 IPv4
84.38.184.0/23,AS49505 IPv4
37.200.68.0/24,AS49505 IPv4
194.190.210.0/24,AS49505 IPv4
45.132.20.0/22,AS49505 IPv4
154.212.29.0/24,AS49505 IPv4
212.48.233.0/24,AS49505 IPv4
95.213.243.0/24,AS49505 IPv4
94.26.224.0/23,AS49505 IPv4
176.222.57.0/24,AS49505 IPv4
85.142.213.0/24,AS49505 IPv4
45.140.63.0/24,AS49505 IPv4
95.213.184.0/24,AS49505 IPv4
5.189.233.0/24,AS49505 IPv4
212.193.167.0/24,AS49505 IPv4
176.103.94.0/24,AS49505 IPv4
87.228.64.0/22,AS49505 IPv4
45.10.80.0/22,AS49505 IPv4
92.53.111.0/24,AS49505 IPv4
185.143.172.0/22,AS49505 IPv4
82.148.24.0/22,AS49505 IPv4
193.31.4.0/24,AS49505 IPv4
85.142.139.0/24,AS49505 IPv4
5.53.120.0/21,AS49505 IPv4
46.150.242.0/24,AS49505 IPv4
176.103.92.0/24,AS49505 IPv4
82.202.231.0/24,AS49505 IPv4
46.174.105.0/24,AS49505 IPv4
154.211.9.0/24,AS49505 IPv4
45.147.12.0/24,AS49505 IPv4
176.103.84.0/24,AS49505 IPv4
2a0e:b141::/32,AS49505 IPv6
85.142.66.0/24,AS49505 IPv4
45.95.148.0/22,AS49505 IPv4
178.132.204.0/24,AS49505 IPv4
85.142.4.0/24,AS49505 IPv4
45.94.120.0/23,AS49505 IPv4
45.91.66.0/24,AS49505 IPv4
82.202.249.0/24,AS49505 IPv4
92.255.29.0/24,AS49505 IPv4
154.223.202.0/24,AS49505 IPv4
85.142.49.0/24,AS49505 IPv4
2a0e:b144::/32,AS49505 IPv6
5.178.86.0/24,AS49505 IPv4
188.246.224.0/24,AS49505 IPv4
193.187.97.0/24,AS49505 IPv4
46.161.38.0/24,AS49505 IPv4
46.174.107.0/24,AS49505 IPv4
193.37.48.0/22,AS49505 IPv4
95.213.179.0/24,AS49505 IPv4
154.209.220.0/24,AS49505 IPv4
45.159.87.0/24,AS49505 IPv4
154.209.210.0/24,AS49505 IPv4
212.92.98.0/24,AS49505 IPv4
45.131.47.0/24,AS49505 IPv4
95.213.159.0/24,AS49505 IPv4
194.85.181.0/24,AS49505 IPv4
2001:678:8f0::/48,AS49505 IPv6
31.129.46.0/23,AS49505 IPv4
2a04:a5c0::/32,AS49505 IPv6
109.234.152.0/21,AS49505 IPv4
91.188.228.0/24,AS49505 IPv4
45.159.84.0/24,AS49505 IPv4
2a0f:db82::/32,AS49505 IPv6
85.142.65.0/24,AS49505 IPv4
95.213.195.0/24,AS49505 IPv4
87.228.0.0/22,AS49505 IPv4
5.188.42.0/24,AS49505 IPv4
95.213.158.0/24,AS49505 IPv4
91.230.38.0/24,AS49505 IPv4
31.186.100.0/24,AS49505 IPv4
45.142.72.0/24,AS49505 IPv4
185.137.232.0/22,AS49505 IPv4
85.142.5.0/24,AS49505 IPv4
95.213.161.0/24,AS49505 IPv4
91.213.35.0/24,AS49505 IPv4
154.212.30.0/24,AS49505 IPv4
195.43.94.0/23,AS49505 IPv4
87.249.56.0/23,AS49505 IPv4
31.129.48.0/23,AS49505 IPv4
85.142.133.0/24,AS49505 IPv4
62.233.48.0/24,AS49505 IPv4
31.186.96.0/21,AS49505 IPv4
185.137.233.0/24,AS49505 IPv4
91.220.81.0/24,AS49505 IPv4
188.93.22.0/24,AS49505 IPv4
85.143.50.0/24,AS49505 IPv4
95.213.140.0/24,AS49505 IPv4
193.8.171.0/24,AS49505 IPv4
