dest_ip,metadata_comment
3.5.70.0/24,AS16509 IPv4
15.190.248.0/22,AS16509 IPv4
130.248.180.0/24,AS16509 IPv4
3.162.8.0/23,AS16509 IPv4
2600:9000:1e44::/48,AS16509 IPv6
2406:daa0:848::/46,AS16509 IPv6
185.8.135.0/24,AS16509 IPv4
161.228.64.0/18,AS16509 IPv4
52.217.221.0/24,AS16509 IPv4
18.35.178.0/24,AS16509 IPv4
2601:1904:118b::/48,AS16509 IPv6
16.182.120.0/24,AS16509 IPv4
3.2.13.0/24,AS16509 IPv4
155.226.241.0/24,AS16509 IPv4
203.0.208.0/24,AS16509 IPv4
52.217.171.0/24,AS16509 IPv4
3.170.84.0/22,AS16509 IPv4
98.97.253.0/24,AS16509 IPv4
170.225.226.0/24,AS16509 IPv4
2600:1fa0:8140::/46,AS16509 IPv6
2607:d540:5::/48,AS16509 IPv6
170.225.115.0/24,AS16509 IPv4
13.33.172.0/23,AS16509 IPv4
65.37.128.0/18,AS16509 IPv4
50.93.100.0/22,AS16509 IPv4
130.176.152.0/24,AS16509 IPv4
52.95.254.0/24,AS16509 IPv4
198.147.210.0/24,AS16509 IPv4
162.221.183.0/24,AS16509 IPv4
141.163.144.0/20,AS16509 IPv4
157.241.0.0/16,AS16509 IPv4
16.78.0.0/15,AS16509 IPv4
216.170.100.0/24,AS16509 IPv4
199.65.249.0/24,AS16509 IPv4
3.160.14.0/24,AS16509 IPv4
52.216.29.0/24,AS16509 IPv4
52.216.227.0/24,AS16509 IPv4
3.162.108.0/22,AS16509 IPv4
52.222.239.0/24,AS16509 IPv4
2600:9000:23a0::/48,AS16509 IPv6
107.152.128.0/22,AS16509 IPv4
2600:9000:25a9::/48,AS16509 IPv6
18.173.104.0/24,AS16509 IPv4
99.77.159.0/24,AS16509 IPv4
208.64.224.0/21,AS16509 IPv4
2602:fdeb:22::/48,AS16509 IPv6
2600:1fa0:7488::/46,AS16509 IPv6
18.239.208.0/21,AS16509 IPv4
216.244.5.0/24,AS16509 IPv4
2606:f4c0:42a0::/44,AS16509 IPv6
18.66.252.0/24,AS16509 IPv4
52.218.215.0/24,AS16509 IPv4
2600:9000:26dd::/48,AS16509 IPv6
2a05:d038:4000::/40,AS16509 IPv6
54.231.230.0/24,AS16509 IPv4
18.161.220.0/23,AS16509 IPv4
64.251.198.0/24,AS16509 IPv4
2602:fa36:7::/48,AS16509 IPv6
13.35.200.0/24,AS16509 IPv4
35.55.12.0/24,AS16509 IPv4
52.84.104.0/21,AS16509 IPv4
216.198.91.0/24,AS16509 IPv4
