dest_ip,metadata_comment
165.140.86.0/24,AS397423 IPv4
2604:7580:f1::/48,AS397423 IPv6
44.32.91.0/24,AS397423 IPv4
198.37.123.0/24,AS397423 IPv4
82.25.31.0/24,AS397423 IPv4
31.59.13.0/24,AS397423 IPv4
147.124.196.0/24,AS397423 IPv4
104.255.225.0/24,AS397423 IPv4
181.214.133.0/24,AS397423 IPv4
38.141.169.0/24,AS397423 IPv4
104.192.101.0/24,AS397423 IPv4
2604:f440:4::/48,AS397423 IPv6
82.25.24.0/24,AS397423 IPv4
175.110.88.0/24,AS397423 IPv4
104.255.228.0/24,AS397423 IPv4
50.114.10.0/24,AS397423 IPv4
147.124.198.0/24,AS397423 IPv4
2604:f440:f::/48,AS397423 IPv6
82.25.25.0/24,AS397423 IPv4
181.215.47.0/24,AS397423 IPv4
31.58.26.0/24,AS397423 IPv4
147.124.203.0/24,AS397423 IPv4
147.124.200.0/24,AS397423 IPv4
154.16.67.0/24,AS397423 IPv4
46.37.119.0/24,AS397423 IPv4
31.57.78.0/24,AS397423 IPv4
170.39.213.0/24,AS397423 IPv4
2604:f440:24::/46,AS397423 IPv6
191.96.166.0/24,AS397423 IPv4
66.235.175.0/24,AS397423 IPv4
147.124.206.0/24,AS397423 IPv4
2604:f440:1c::/46,AS397423 IPv6
2604:f440:e::/48,AS397423 IPv6
155.117.232.0/22,AS397423 IPv4
154.29.120.0/21,AS397423 IPv4
165.140.87.0/24,AS397423 IPv4
147.124.204.0/24,AS397423 IPv4
191.96.233.0/24,AS397423 IPv4
154.16.171.0/24,AS397423 IPv4
192.154.255.0/24,AS397423 IPv4
2604:f440:3:14::/64,AS397423 IPv6
2a0f:e840::/32,AS397423 IPv6
204.87.191.0/24,AS397423 IPv4
67.227.109.0/24,AS397423 IPv4
192.154.226.0/24,AS397423 IPv4
154.29.112.0/21,AS397423 IPv4
38.92.40.0/23,AS397423 IPv4
104.245.247.0/24,AS397423 IPv4
91.92.195.0/24,AS397423 IPv4
85.237.203.0/24,AS397423 IPv4
104.234.217.0/24,AS397423 IPv4
45.43.14.0/24,AS397423 IPv4
66.235.169.0/24,AS397423 IPv4
216.173.116.0/24,AS397423 IPv4
38.55.75.0/24,AS397423 IPv4
154.29.73.0/24,AS397423 IPv4
82.25.26.0/24,AS397423 IPv4
82.25.29.0/24,AS397423 IPv4
192.154.248.0/24,AS397423 IPv4
66.235.174.0/24,AS397423 IPv4
45.43.15.0/24,AS397423 IPv4
198.37.116.0/24,AS397423 IPv4
45.13.58.0/24,AS397423 IPv4
165.140.84.0/24,AS397423 IPv4
141.11.247.0/24,AS397423 IPv4
216.227.218.0/24,AS397423 IPv4
2604:f440:20::/46,AS397423 IPv6
191.101.30.0/24,AS397423 IPv4
206.183.154.0/24,AS397423 IPv4
31.56.147.0/24,AS397423 IPv4
2604:f440:3:100::/56,AS397423 IPv6
62.122.185.0/24,AS397423 IPv4
198.37.96.0/22,AS397423 IPv4
167.148.158.0/24,AS397423 IPv4
83.147.16.0/24,AS397423 IPv4
147.124.207.0/24,AS397423 IPv4
82.25.28.0/24,AS397423 IPv4
193.38.249.0/24,AS397423 IPv4
170.39.214.0/24,AS397423 IPv4
102.165.14.0/24,AS397423 IPv4
181.215.242.0/24,AS397423 IPv4
216.173.117.0/24,AS397423 IPv4
104.245.244.0/24,AS397423 IPv4
154.127.48.0/24,AS397423 IPv4
45.43.10.0/24,AS397423 IPv4
45.43.2.0/24,AS397423 IPv4
192.154.224.0/24,AS397423 IPv4
198.37.118.0/24,AS397423 IPv4
172.120.25.0/24,AS397423 IPv4
2604:f440:14::/46,AS397423 IPv6
78.142.218.0/24,AS397423 IPv4
2604:f440:28::/46,AS397423 IPv6
162.253.179.0/24,AS397423 IPv4
170.39.215.0/24,AS397423 IPv4
38.55.73.0/24,AS397423 IPv4
154.29.66.0/23,AS397423 IPv4
191.101.172.0/24,AS397423 IPv4
154.16.32.0/24,AS397423 IPv4
38.134.114.0/24,AS397423 IPv4
104.249.62.0/24,AS397423 IPv4
104.255.173.0/24,AS397423 IPv4
198.37.111.0/24,AS397423 IPv4
192.154.253.0/24,AS397423 IPv4
31.57.80.0/24,AS397423 IPv4
38.92.49.0/24,AS397423 IPv4
192.154.228.0/24,AS397423 IPv4
143.20.196.0/22,AS397423 IPv4
191.96.186.0/24,AS397423 IPv4
31.57.85.0/24,AS397423 IPv4
66.235.172.0/24,AS397423 IPv4
66.11.126.0/24,AS397423 IPv4
31.56.140.0/24,AS397423 IPv4
2604:f440:9::/48,AS397423 IPv6
191.96.101.0/24,AS397423 IPv4
69.12.25.0/24,AS397423 IPv4
104.249.25.0/24,AS397423 IPv4
31.58.10.0/24,AS397423 IPv4
192.158.231.0/24,AS397423 IPv4
2604:f440:3:9::/64,AS397423 IPv6
2602:fed2:7116::/48,AS397423 IPv6
154.37.91.0/24,AS397423 IPv4
143.20.128.0/22,AS397423 IPv4
154.29.70.0/24,AS397423 IPv4
143.20.188.0/22,AS397423 IPv4
155.254.16.0/23,AS397423 IPv4
192.154.225.0/24,AS397423 IPv4
146.103.5.0/24,AS397423 IPv4
154.7.255.0/24,AS397423 IPv4
154.29.76.0/24,AS397423 IPv4
104.255.226.0/24,AS397423 IPv4
198.37.121.0/24,AS397423 IPv4
147.124.201.0/24,AS397423 IPv4
2604:f440:7::/48,AS397423 IPv6
172.121.175.0/24,AS397423 IPv4
2604:f440:18::/46,AS397423 IPv6
154.29.79.0/24,AS397423 IPv4
147.124.193.0/24,AS397423 IPv4
154.29.72.0/24,AS397423 IPv4
154.16.137.0/24,AS397423 IPv4
103.120.14.0/24,AS397423 IPv4
81.22.137.0/24,AS397423 IPv4
45.43.19.0/24,AS397423 IPv4
8.39.234.0/23,AS397423 IPv4
179.61.194.0/24,AS397423 IPv4
192.154.229.0/24,AS397423 IPv4
82.22.204.0/24,AS397423 IPv4
154.29.74.0/24,AS397423 IPv4
204.14.92.0/23,AS397423 IPv4
2605:6c80:6::/48,AS397423 IPv6
185.232.108.0/22,AS397423 IPv4
172.252.161.0/24,AS397423 IPv4
154.30.2.0/24,AS397423 IPv4
191.101.227.0/24,AS397423 IPv4
192.154.227.0/24,AS397423 IPv4
69.42.221.0/24,AS397423 IPv4
31.58.19.0/24,AS397423 IPv4
154.29.75.0/24,AS397423 IPv4
2a0f:e841::/32,AS397423 IPv6
185.244.94.0/24,AS397423 IPv4
181.215.49.0/24,AS397423 IPv4
166.1.225.0/24,AS397423 IPv4
23.173.152.0/24,AS397423 IPv4
31.57.81.0/24,AS397423 IPv4
2607:8cc0:2333::/48,AS397423 IPv6
2604:f440:8::/48,AS397423 IPv6
38.18.228.0/23,AS397423 IPv4
154.16.200.0/24,AS397423 IPv4
167.148.200.0/21,AS397423 IPv4
104.249.63.0/24,AS397423 IPv4
166.1.83.0/24,AS397423 IPv4
66.11.124.0/24,AS397423 IPv4
102.129.150.0/24,AS397423 IPv4
202.126.106.0/24,AS397423 IPv4
45.43.27.0/24,AS397423 IPv4
62.192.168.0/24,AS397423 IPv4
45.42.144.0/22,AS397423 IPv4
2604:f440:3::/48,AS397423 IPv6
104.129.244.0/24,AS397423 IPv4
82.24.200.0/24,AS397423 IPv4
154.29.77.0/24,AS397423 IPv4
154.30.3.0/24,AS397423 IPv4
143.20.180.0/22,AS397423 IPv4
2604:f440:2::/48,AS397423 IPv6
38.92.60.0/24,AS397423 IPv4
31.58.21.0/24,AS397423 IPv4
31.57.86.0/24,AS397423 IPv4
31.58.29.0/24,AS397423 IPv4
143.14.180.0/24,AS397423 IPv4
2604:f440:10::/48,AS397423 IPv6
88.214.59.0/24,AS397423 IPv4
191.96.155.0/24,AS397423 IPv4
154.16.168.0/24,AS397423 IPv4
154.29.68.0/24,AS397423 IPv4
23.142.82.0/23,AS397423 IPv4
146.19.86.0/24,AS397423 IPv4
31.59.18.0/24,AS397423 IPv4
82.24.82.0/24,AS397423 IPv4
147.124.199.0/24,AS397423 IPv4
154.202.3.0/24,AS397423 IPv4
156.225.65.0/24,AS397423 IPv4
38.18.230.0/24,AS397423 IPv4
154.30.4.0/24,AS397423 IPv4
45.59.160.0/22,AS397423 IPv4
185.241.149.0/24,AS397423 IPv4
38.18.231.0/24,AS397423 IPv4
147.124.197.0/24,AS397423 IPv4
154.29.64.0/24,AS397423 IPv4
191.101.166.0/24,AS397423 IPv4
45.59.160.0/24,AS397423 IPv4
145.223.58.0/24,AS397423 IPv4
23.157.216.0/24,AS397423 IPv4
154.16.169.0/24,AS397423 IPv4
104.234.195.0/24,AS397423 IPv4
166.0.184.0/24,AS397423 IPv4
82.26.200.0/24,AS397423 IPv4
102.165.13.0/24,AS397423 IPv4
154.93.27.0/24,AS397423 IPv4
192.158.236.0/24,AS397423 IPv4
31.58.16.0/24,AS397423 IPv4
45.43.11.0/24,AS397423 IPv4
147.124.202.0/24,AS397423 IPv4
198.37.106.0/24,AS397423 IPv4
140.99.184.0/24,AS397423 IPv4
208.87.30.0/23,AS397423 IPv4
154.29.65.0/24,AS397423 IPv4
181.215.244.0/24,AS397423 IPv4
102.165.4.0/24,AS397423 IPv4
23.151.232.0/24,AS397423 IPv4
82.25.30.0/24,AS397423 IPv4
145.223.54.0/24,AS397423 IPv4
198.89.96.0/24,AS397423 IPv4
154.7.253.0/24,AS397423 IPv4
165.140.85.0/24,AS397423 IPv4
192.154.254.0/24,AS397423 IPv4
45.43.3.0/24,AS397423 IPv4
192.158.234.0/24,AS397423 IPv4
143.20.136.0/22,AS397423 IPv4
216.173.115.0/24,AS397423 IPv4
166.1.249.0/24,AS397423 IPv4
154.127.54.0/24,AS397423 IPv4
154.29.71.0/24,AS397423 IPv4
2602:f80f::/48,AS397423 IPv6
173.0.8.0/22,AS397423 IPv4
31.58.167.0/24,AS397423 IPv4
151.244.99.0/24,AS397423 IPv4
185.249.196.0/24,AS397423 IPv4
31.58.30.0/24,AS397423 IPv4
206.206.68.0/24,AS397423 IPv4
154.29.87.0/24,AS397423 IPv4
68.233.35.0/24,AS397423 IPv4
195.62.47.0/24,AS397423 IPv4
104.234.99.0/24,AS397423 IPv4
216.173.112.0/24,AS397423 IPv4
66.235.168.0/24,AS397423 IPv4
2604:f440::/48,AS397423 IPv6
2602:2c8::/48,AS397423 IPv6
64.84.112.0/22,AS397423 IPv4
31.58.20.0/24,AS397423 IPv4
150.241.226.0/23,AS397423 IPv4
198.37.109.0/24,AS397423 IPv4
31.57.79.0/24,AS397423 IPv4
38.92.47.0/24,AS397423 IPv4
190.102.100.0/22,AS397423 IPv4
181.214.149.0/24,AS397423 IPv4
