dest_ip,metadata_comment
105.112.104.0/23,AS36873 IPv4
105.112.195.0/24,AS36873 IPv4
197.159.77.0/24,AS36873 IPv4
105.112.115.0/24,AS36873 IPv4
105.112.144.0/20,AS36873 IPv4
105.113.72.0/24,AS36873 IPv4
105.112.91.0/24,AS36873 IPv4
105.112.64.0/20,AS36873 IPv4
105.112.30.0/24,AS36873 IPv4
105.112.160.0/24,AS36873 IPv4
196.46.241.0/24,AS36873 IPv4
105.113.78.0/24,AS36873 IPv4
105.112.239.0/24,AS36873 IPv4
105.112.57.0/24,AS36873 IPv4
105.112.108.0/23,AS36873 IPv4
105.113.126.0/24,AS36873 IPv4
105.112.2.0/24,AS36873 IPv4
105.112.120.0/24,AS36873 IPv4
105.112.145.0/24,AS36873 IPv4
105.113.84.0/24,AS36873 IPv4
105.112.95.0/24,AS36873 IPv4
105.113.97.0/24,AS36873 IPv4
105.112.140.0/24,AS36873 IPv4
105.112.122.0/23,AS36873 IPv4
105.112.96.0/22,AS36873 IPv4
105.112.198.0/24,AS36873 IPv4
105.112.48.0/24,AS36873 IPv4
105.112.82.0/24,AS36873 IPv4
105.117.0.0/17,AS36873 IPv4
105.112.5.0/24,AS36873 IPv4
105.112.126.0/24,AS36873 IPv4
169.239.236.0/24,AS36873 IPv4
105.113.87.0/24,AS36873 IPv4
105.112.73.0/24,AS36873 IPv4
105.112.71.0/24,AS36873 IPv4
105.112.148.0/24,AS36873 IPv4
105.112.76.0/24,AS36873 IPv4
105.112.248.0/24,AS36873 IPv4
105.112.39.0/24,AS36873 IPv4
105.112.55.0/24,AS36873 IPv4
105.112.253.0/24,AS36873 IPv4
105.113.61.0/24,AS36873 IPv4
105.112.158.0/24,AS36873 IPv4
196.46.247.0/24,AS36873 IPv4
105.112.200.0/24,AS36873 IPv4
105.113.59.0/24,AS36873 IPv4
105.112.69.0/24,AS36873 IPv4
105.112.224.0/21,AS36873 IPv4
105.112.47.0/24,AS36873 IPv4
105.112.197.0/24,AS36873 IPv4
197.159.68.0/22,AS36873 IPv4
102.217.11.0/24,AS36873 IPv4
105.113.101.0/24,AS36873 IPv4
105.113.111.0/24,AS36873 IPv4
105.118.0.0/16,AS36873 IPv4
197.148.84.0/22,AS36873 IPv4
105.112.164.0/24,AS36873 IPv4
105.112.187.0/24,AS36873 IPv4
105.113.8.0/21,AS36873 IPv4
105.112.156.0/24,AS36873 IPv4
41.222.208.0/22,AS36873 IPv4
105.112.45.0/24,AS36873 IPv4
105.112.137.0/24,AS36873 IPv4
105.113.16.0/21,AS36873 IPv4
105.113.94.0/24,AS36873 IPv4
105.112.60.0/24,AS36873 IPv4
105.112.151.0/24,AS36873 IPv4
