dest_ip,metadata_comment
89.33.12.0/24,AS199414 IPv4
31.57.96.0/24,AS199414 IPv4
31.56.0.0/24,AS199414 IPv4
31.58.228.0/24,AS199414 IPv4
89.46.1.0/24,AS199414 IPv4
2a12:bec0:2f1::/48,AS199414 IPv6
146.19.48.0/24,AS199414 IPv4
2a12:bec0:2f2::/48,AS199414 IPv6
141.11.34.0/24,AS199414 IPv4
5.56.25.0/24,AS199414 IPv4
206.245.166.0/24,AS199414 IPv4
2a12:bec0:2f0::/48,AS199414 IPv6
82.21.2.0/24,AS199414 IPv4
81.21.1.0/24,AS199414 IPv4
118.91.185.0/24,AS199414 IPv4
81.181.244.0/24,AS199414 IPv4
206.53.0.0/24,AS199414 IPv4
