dest_ip,metadata_comment
64.105.72.0/24,AS5065 IPv4
66.95.210.0/24,AS5065 IPv4
91.225.227.0/24,AS5065 IPv4
104.234.185.0/24,AS5065 IPv4
102.165.57.0/24,AS5065 IPv4
190.93.65.0/24,AS5065 IPv4
155.229.73.0/24,AS5065 IPv4
45.148.142.0/24,AS5065 IPv4
103.92.145.0/24,AS5065 IPv4
69.17.79.0/24,AS5065 IPv4
208.123.221.0/24,AS5065 IPv4
216.132.9.0/24,AS5065 IPv4
216.132.132.0/24,AS5065 IPv4
43.251.186.0/24,AS5065 IPv4
69.17.99.0/24,AS5065 IPv4
151.244.117.0/24,AS5065 IPv4
2604:1560:2152::/48,AS5065 IPv6
31.58.150.0/24,AS5065 IPv4
194.104.138.0/24,AS5065 IPv4
37.143.7.0/24,AS5065 IPv4
103.18.228.0/24,AS5065 IPv4
207.97.166.0/24,AS5065 IPv4
207.97.177.0/24,AS5065 IPv4
207.97.135.0/24,AS5065 IPv4
143.20.254.0/24,AS5065 IPv4
68.167.181.0/24,AS5065 IPv4
95.135.86.0/23,AS5065 IPv4
155.229.50.0/24,AS5065 IPv4
68.64.149.0/24,AS5065 IPv4
157.254.131.0/24,AS5065 IPv4
64.144.232.0/24,AS5065 IPv4
216.175.195.0/24,AS5065 IPv4
66.93.79.0/24,AS5065 IPv4
68.167.254.0/24,AS5065 IPv4
77.93.138.0/23,AS5065 IPv4
85.115.210.0/24,AS5065 IPv4
216.175.196.0/24,AS5065 IPv4
216.175.201.0/24,AS5065 IPv4
2606:58c0:4::/48,AS5065 IPv6
66.95.211.0/24,AS5065 IPv4
85.208.44.0/23,AS5065 IPv4
83.137.159.0/24,AS5065 IPv4
151.240.234.0/24,AS5065 IPv4
216.132.26.0/24,AS5065 IPv4
66.95.220.0/24,AS5065 IPv4
69.17.98.0/24,AS5065 IPv4
188.214.232.0/23,AS5065 IPv4
181.215.212.0/24,AS5065 IPv4
163.5.158.0/24,AS5065 IPv4
151.242.121.0/24,AS5065 IPv4
172.120.86.0/24,AS5065 IPv4
217.65.72.0/24,AS5065 IPv4
151.242.46.0/24,AS5065 IPv4
66.95.219.0/24,AS5065 IPv4
216.132.15.0/24,AS5065 IPv4
188.191.99.0/24,AS5065 IPv4
216.132.148.0/24,AS5065 IPv4
207.97.145.0/24,AS5065 IPv4
202.134.229.0/24,AS5065 IPv4
216.133.146.0/24,AS5065 IPv4
202.155.134.0/24,AS5065 IPv4
93.114.88.0/24,AS5065 IPv4
31.59.113.0/24,AS5065 IPv4
31.56.226.0/24,AS5065 IPv4
207.97.156.0/24,AS5065 IPv4
190.92.162.0/24,AS5065 IPv4
46.3.117.0/24,AS5065 IPv4
45.124.63.0/24,AS5065 IPv4
95.135.94.0/23,AS5065 IPv4
162.213.2.0/24,AS5065 IPv4
209.213.193.0/24,AS5065 IPv4
190.93.66.0/24,AS5065 IPv4
207.97.149.0/24,AS5065 IPv4
104.234.218.0/24,AS5065 IPv4
45.115.33.0/24,AS5065 IPv4
143.20.253.0/24,AS5065 IPv4
88.216.240.0/21,AS5065 IPv4
216.132.195.0/24,AS5065 IPv4
103.248.150.0/24,AS5065 IPv4
216.132.129.0/24,AS5065 IPv4
82.29.99.0/24,AS5065 IPv4
207.97.171.0/24,AS5065 IPv4
104.234.164.0/24,AS5065 IPv4
65.87.5.0/24,AS5065 IPv4
31.56.157.0/24,AS5065 IPv4
102.215.231.0/24,AS5065 IPv4
151.240.229.0/24,AS5065 IPv4
217.179.48.0/24,AS5065 IPv4
66.95.218.0/24,AS5065 IPv4
207.97.128.0/24,AS5065 IPv4
31.59.233.0/24,AS5065 IPv4
96.62.131.0/24,AS5065 IPv4
151.242.48.0/24,AS5065 IPv4
209.213.217.0/24,AS5065 IPv4
216.231.55.0/24,AS5065 IPv4
2.58.168.0/24,AS5065 IPv4
216.246.56.0/24,AS5065 IPv4
216.231.47.0/24,AS5065 IPv4
216.132.30.0/24,AS5065 IPv4
31.56.114.0/24,AS5065 IPv4
96.62.78.0/24,AS5065 IPv4
212.116.245.0/24,AS5065 IPv4
69.17.64.0/24,AS5065 IPv4
103.7.117.0/24,AS5065 IPv4
192.228.117.0/24,AS5065 IPv4
165.140.193.0/24,AS5065 IPv4
185.181.0.0/24,AS5065 IPv4
68.64.158.0/24,AS5065 IPv4
108.165.36.0/24,AS5065 IPv4
2604:1560:3ada::/48,AS5065 IPv6
202.155.135.0/24,AS5065 IPv4
143.20.133.0/24,AS5065 IPv4
66.95.215.0/24,AS5065 IPv4
66.253.43.0/24,AS5065 IPv4
107.180.144.0/23,AS5065 IPv4
143.20.239.0/24,AS5065 IPv4
68.64.157.0/24,AS5065 IPv4
103.227.211.0/24,AS5065 IPv4
68.166.191.0/24,AS5065 IPv4
68.64.184.0/24,AS5065 IPv4
2.58.169.0/24,AS5065 IPv4
66.253.12.0/24,AS5065 IPv4
74.82.109.0/24,AS5065 IPv4
2604:1560:c8fe::/48,AS5065 IPv6
37.143.4.0/24,AS5065 IPv4
143.20.243.0/24,AS5065 IPv4
165.140.195.0/24,AS5065 IPv4
66.253.8.0/24,AS5065 IPv4
174.136.232.0/22,AS5065 IPv4
45.123.101.0/24,AS5065 IPv4
94.241.136.0/23,AS5065 IPv4
207.97.131.0/24,AS5065 IPv4
216.132.25.0/24,AS5065 IPv4
217.177.12.0/22,AS5065 IPv4
216.132.123.0/24,AS5065 IPv4
172.120.85.0/24,AS5065 IPv4
81.21.2.0/24,AS5065 IPv4
103.7.118.0/24,AS5065 IPv4
216.132.151.0/24,AS5065 IPv4
216.231.35.0/24,AS5065 IPv4
43.250.89.0/24,AS5065 IPv4
216.132.24.0/24,AS5065 IPv4
216.132.103.0/24,AS5065 IPv4
209.101.54.0/24,AS5065 IPv4
216.132.27.0/24,AS5065 IPv4
143.20.163.0/24,AS5065 IPv4
143.20.250.0/24,AS5065 IPv4
216.231.46.0/24,AS5065 IPv4
45.8.21.0/24,AS5065 IPv4
96.62.69.0/24,AS5065 IPv4
83.147.8.0/22,AS5065 IPv4
209.209.52.0/22,AS5065 IPv4
216.132.125.0/24,AS5065 IPv4
82.21.64.0/24,AS5065 IPv4
198.144.105.0/24,AS5065 IPv4
82.153.46.0/24,AS5065 IPv4
103.15.34.0/24,AS5065 IPv4
103.129.144.0/24,AS5065 IPv4
155.229.17.0/24,AS5065 IPv4
64.144.17.0/24,AS5065 IPv4
82.25.143.0/24,AS5065 IPv4
216.231.39.0/24,AS5065 IPv4
207.97.133.0/24,AS5065 IPv4
209.213.201.0/24,AS5065 IPv4
216.231.48.0/24,AS5065 IPv4
207.97.155.0/24,AS5065 IPv4
207.97.172.0/24,AS5065 IPv4
31.59.97.0/24,AS5065 IPv4
207.210.109.0/24,AS5065 IPv4
207.97.167.0/24,AS5065 IPv4
199.7.104.0/21,AS5065 IPv4
91.124.150.0/23,AS5065 IPv4
103.116.65.0/24,AS5065 IPv4
66.95.213.0/24,AS5065 IPv4
66.93.251.0/24,AS5065 IPv4
216.132.10.0/24,AS5065 IPv4
103.13.213.0/24,AS5065 IPv4
109.176.75.0/24,AS5065 IPv4
2606:58c0:8::/48,AS5065 IPv6
216.133.149.0/24,AS5065 IPv4
103.116.64.0/22,AS5065 IPv4
216.132.98.0/24,AS5065 IPv4
69.17.4.0/24,AS5065 IPv4
64.22.105.0/24,AS5065 IPv4
148.135.174.0/24,AS5065 IPv4
2606:58c0:a::/48,AS5065 IPv6
64.144.236.0/24,AS5065 IPv4
172.120.39.0/24,AS5065 IPv4
64.144.233.0/24,AS5065 IPv4
83.147.223.0/24,AS5065 IPv4
163.5.72.0/24,AS5065 IPv4
31.59.187.0/24,AS5065 IPv4
43.246.198.0/24,AS5065 IPv4
216.132.8.0/24,AS5065 IPv4
77.242.158.0/24,AS5065 IPv4
103.243.117.0/24,AS5065 IPv4
66.93.249.0/24,AS5065 IPv4
88.209.226.0/24,AS5065 IPv4
151.240.240.0/24,AS5065 IPv4
143.20.252.0/24,AS5065 IPv4
82.29.78.0/24,AS5065 IPv4
140.233.165.0/24,AS5065 IPv4
23.129.220.0/24,AS5065 IPv4
144.56.22.0/24,AS5065 IPv4
96.62.72.0/24,AS5065 IPv4
151.240.31.0/24,AS5065 IPv4
95.135.74.0/23,AS5065 IPv4
89.187.23.0/24,AS5065 IPv4
145.79.164.0/24,AS5065 IPv4
216.132.14.0/24,AS5065 IPv4
216.132.106.0/24,AS5065 IPv4
91.124.142.0/23,AS5065 IPv4
185.244.2.0/24,AS5065 IPv4
143.20.248.0/24,AS5065 IPv4
190.92.163.0/24,AS5065 IPv4
108.165.244.0/24,AS5065 IPv4
31.59.43.0/24,AS5065 IPv4
216.132.117.0/24,AS5065 IPv4
216.132.23.0/24,AS5065 IPv4
103.15.35.0/24,AS5065 IPv4
2606:58c0:6::/48,AS5065 IPv6
31.59.231.0/24,AS5065 IPv4
66.253.36.0/24,AS5065 IPv4
92.112.158.0/24,AS5065 IPv4
158.51.155.0/24,AS5065 IPv4
66.253.42.0/24,AS5065 IPv4
207.97.190.0/24,AS5065 IPv4
95.135.92.0/23,AS5065 IPv4
155.229.241.0/24,AS5065 IPv4
216.133.145.0/24,AS5065 IPv4
66.93.71.0/24,AS5065 IPv4
23.26.113.0/24,AS5065 IPv4
68.64.150.0/24,AS5065 IPv4
216.27.172.0/24,AS5065 IPv4
216.132.99.0/24,AS5065 IPv4
91.108.237.0/24,AS5065 IPv4
37.153.132.0/24,AS5065 IPv4
82.21.154.0/24,AS5065 IPv4
68.64.159.0/24,AS5065 IPv4
216.231.44.0/24,AS5065 IPv4
207.97.153.0/24,AS5065 IPv4
216.133.148.0/24,AS5065 IPv4
103.13.19.0/24,AS5065 IPv4
66.93.69.0/24,AS5065 IPv4
143.20.158.0/24,AS5065 IPv4
151.240.238.0/24,AS5065 IPv4
37.143.6.0/24,AS5065 IPv4
67.102.179.0/24,AS5065 IPv4
216.132.116.0/24,AS5065 IPv4
195.40.153.0/24,AS5065 IPv4
216.133.151.0/24,AS5065 IPv4
66.225.253.0/24,AS5065 IPv4
148.135.153.0/24,AS5065 IPv4
209.213.194.0/24,AS5065 IPv4
143.20.241.0/24,AS5065 IPv4
143.20.162.0/24,AS5065 IPv4
85.208.44.0/24,AS5065 IPv4
31.56.201.0/24,AS5065 IPv4
31.59.245.0/24,AS5065 IPv4
103.18.230.0/24,AS5065 IPv4
202.126.111.0/24,AS5065 IPv4
216.175.202.0/24,AS5065 IPv4
216.132.126.0/24,AS5065 IPv4
66.95.222.0/24,AS5065 IPv4
74.124.192.0/24,AS5065 IPv4
216.132.134.0/24,AS5065 IPv4
216.231.42.0/24,AS5065 IPv4
192.190.146.0/24,AS5065 IPv4
213.130.150.0/24,AS5065 IPv4
216.132.198.0/24,AS5065 IPv4
69.17.104.0/24,AS5065 IPv4
145.79.132.0/24,AS5065 IPv4
172.121.54.0/24,AS5065 IPv4
82.29.77.0/24,AS5065 IPv4
82.29.150.0/24,AS5065 IPv4
104.247.104.0/22,AS5065 IPv4
216.132.133.0/24,AS5065 IPv4
66.93.250.0/24,AS5065 IPv4
143.20.249.0/24,AS5065 IPv4
209.213.216.0/24,AS5065 IPv4
31.59.130.0/24,AS5065 IPv4
207.97.180.0/24,AS5065 IPv4
91.124.202.0/23,AS5065 IPv4
181.215.213.0/24,AS5065 IPv4
216.132.22.0/24,AS5065 IPv4
89.34.229.0/24,AS5065 IPv4
151.242.166.0/23,AS5065 IPv4
188.215.120.0/22,AS5065 IPv4
217.22.225.0/24,AS5065 IPv4
62.112.205.0/24,AS5065 IPv4
66.93.76.0/24,AS5065 IPv4
216.132.115.0/24,AS5065 IPv4
2606:58c0:10::/48,AS5065 IPv6
68.167.250.0/24,AS5065 IPv4
82.21.162.0/24,AS5065 IPv4
82.22.199.0/24,AS5065 IPv4
69.17.10.0/24,AS5065 IPv4
31.58.154.0/24,AS5065 IPv4
66.95.212.0/24,AS5065 IPv4
31.59.229.0/24,AS5065 IPv4
194.76.169.0/24,AS5065 IPv4
195.172.120.0/24,AS5065 IPv4
69.17.105.0/24,AS5065 IPv4
216.231.34.0/24,AS5065 IPv4
66.95.208.0/24,AS5065 IPv4
208.99.8.0/22,AS5065 IPv4
163.5.77.0/24,AS5065 IPv4
70.39.238.0/24,AS5065 IPv4
45.8.135.0/24,AS5065 IPv4
82.29.20.0/24,AS5065 IPv4
216.231.60.0/24,AS5065 IPv4
216.132.135.0/24,AS5065 IPv4
64.144.30.0/24,AS5065 IPv4
89.117.252.0/24,AS5065 IPv4
