dest_ip,metadata_comment
66.7.128.0/18,AS3257 IPv4
178.92.133.0/24,AS3257 IPv4
217.114.112.0/20,AS3257 IPv4
69.17.65.0/24,AS3257 IPv4
5.253.202.0/24,AS3257 IPv4
77.67.106.0/24,AS3257 IPv4
194.77.88.0/21,AS3257 IPv4
64.81.32.0/21,AS3257 IPv4
155.117.162.0/24,AS3257 IPv4
212.81.64.0/18,AS3257 IPv4
94.131.48.0/20,AS3257 IPv4
72.13.234.0/24,AS3257 IPv4
69.174.117.0/24,AS3257 IPv4
81.31.0.0/19,AS3257 IPv4
208.116.128.0/17,AS3257 IPv4
212.221.61.0/24,AS3257 IPv4
62.132.28.0/24,AS3257 IPv4
135.196.232.0/23,AS3257 IPv4
167.148.4.0/24,AS3257 IPv4
68.68.107.0/24,AS3257 IPv4
194.77.192.0/20,AS3257 IPv4
194.77.43.0/24,AS3257 IPv4
77.67.18.0/24,AS3257 IPv4
66.166.0.0/15,AS3257 IPv4
69.3.0.0/16,AS3257 IPv4
178.175.176.0/22,AS3257 IPv4
2620:135:7003::/48,AS3257 IPv6
86.53.252.0/24,AS3257 IPv4
173.232.255.0/24,AS3257 IPv4
207.223.96.0/20,AS3257 IPv4
212.180.106.0/24,AS3257 IPv4
167.148.10.0/24,AS3257 IPv4
194.77.68.0/22,AS3257 IPv4
45.56.148.0/22,AS3257 IPv4
135.196.228.0/23,AS3257 IPv4
45.61.64.0/22,AS3257 IPv4
89.167.128.0/17,AS3257 IPv4
2001:668:1f:ff80::/64,AS3257 IPv6
23.234.128.0/22,AS3257 IPv4
216.132.216.0/22,AS3257 IPv4
135.196.135.0/24,AS3257 IPv4
62.3.61.0/24,AS3257 IPv4
203.79.32.0/24,AS3257 IPv4
194.77.0.0/19,AS3257 IPv4
194.45.4.0/23,AS3257 IPv4
185.4.164.0/22,AS3257 IPv4
62.50.152.0/22,AS3257 IPv4
216.46.64.0/19,AS3257 IPv4
142.111.166.0/24,AS3257 IPv4
69.12.10.0/24,AS3257 IPv4
206.217.64.0/18,AS3257 IPv4
66.253.4.0/24,AS3257 IPv4
176.124.254.0/23,AS3257 IPv4
