dest_ip,metadata_comment
103.7.116.0/24,AS142622 IPv4
216.254.2.0/24,AS142622 IPv4
207.145.9.0/24,AS142622 IPv4
45.124.62.0/24,AS142622 IPv4
103.244.209.0/24,AS142622 IPv4
66.80.3.0/24,AS142622 IPv4
64.145.0.0/24,AS142622 IPv4
43.249.241.0/24,AS142622 IPv4
43.251.187.0/24,AS142622 IPv4
103.244.220.0/24,AS142622 IPv4
207.145.6.0/24,AS142622 IPv4
103.24.160.0/24,AS142622 IPv4
45.124.60.0/24,AS142622 IPv4
207.145.48.0/24,AS142622 IPv4
103.13.16.0/24,AS142622 IPv4
103.244.210.0/24,AS142622 IPv4
155.229.241.0/24,AS142622 IPv4
216.254.3.0/24,AS142622 IPv4
64.145.13.0/24,AS142622 IPv4
103.12.53.0/24,AS142622 IPv4
67.102.181.0/24,AS142622 IPv4
103.13.18.0/24,AS142622 IPv4
216.254.92.0/24,AS142622 IPv4
155.229.0.0/24,AS142622 IPv4
103.12.54.0/24,AS142622 IPv4
103.24.162.0/24,AS142622 IPv4
67.102.177.0/24,AS142622 IPv4
103.24.161.0/24,AS142622 IPv4
155.229.197.0/24,AS142622 IPv4
209.101.52.0/24,AS142622 IPv4
66.80.1.0/24,AS142622 IPv4
103.244.223.0/24,AS142622 IPv4
216.133.156.0/24,AS142622 IPv4
64.145.3.0/24,AS142622 IPv4
