dest_ip,metadata_comment
151.244.233.0/24,AS215703 IPv4
46.37.123.0/24,AS215703 IPv4
151.241.100.0/24,AS215703 IPv4
151.243.93.0/24,AS215703 IPv4
92.62.251.0/24,AS215703 IPv4
143.20.37.0/24,AS215703 IPv4
5.180.82.0/24,AS215703 IPv4
31.56.39.0/24,AS215703 IPv4
151.244.237.0/24,AS215703 IPv4
155.117.117.0/24,AS215703 IPv4
93.113.180.0/24,AS215703 IPv4
46.203.233.0/24,AS215703 IPv4
82.22.174.0/24,AS215703 IPv4
185.167.62.0/24,AS215703 IPv4
207.244.199.0/24,AS215703 IPv4
179.61.132.0/24,AS215703 IPv4
82.22.184.0/24,AS215703 IPv4
151.244.72.0/24,AS215703 IPv4
45.13.151.0/24,AS215703 IPv4
89.213.44.0/24,AS215703 IPv4
151.241.161.0/24,AS215703 IPv4
5.181.187.0/24,AS215703 IPv4
82.29.1.0/24,AS215703 IPv4
95.155.158.0/24,AS215703 IPv4
185.186.26.0/24,AS215703 IPv4
191.96.94.0/24,AS215703 IPv4
143.20.134.0/24,AS215703 IPv4
64.72.205.0/24,AS215703 IPv4
31.58.58.0/24,AS215703 IPv4
82.23.183.0/24,AS215703 IPv4
82.27.2.0/24,AS215703 IPv4
82.22.23.0/24,AS215703 IPv4
163.5.63.0/24,AS215703 IPv4
185.213.240.0/24,AS215703 IPv4
109.176.229.0/24,AS215703 IPv4
150.241.230.0/24,AS215703 IPv4
31.59.58.0/24,AS215703 IPv4
185.194.177.0/24,AS215703 IPv4
