dest_ip,metadata_comment
23.27.169.0/24,AS149440 IPv4
23.230.239.0/24,AS149440 IPv4
156.236.76.0/24,AS149440 IPv4
2400:8d60:9::/48,AS149440 IPv6
23.27.123.0/24,AS149440 IPv4
23.27.164.0/24,AS149440 IPv4
198.105.127.0/24,AS149440 IPv4
45.134.36.0/24,AS149440 IPv4
136.0.10.0/24,AS149440 IPv4
23.27.53.0/24,AS149440 IPv4
23.27.24.0/24,AS149440 IPv4
38.246.73.0/24,AS149440 IPv4
23.27.119.0/24,AS149440 IPv4
23.27.26.0/24,AS149440 IPv4
45.38.248.0/24,AS149440 IPv4
166.0.132.0/24,AS149440 IPv4
2400:8d60:4::/48,AS149440 IPv6
103.179.143.0/24,AS149440 IPv4
23.27.25.0/24,AS149440 IPv4
38.95.173.0/24,AS149440 IPv4
136.0.3.0/24,AS149440 IPv4
166.88.4.0/24,AS149440 IPv4
2400:8d60:8::/48,AS149440 IPv6
216.173.66.0/24,AS149440 IPv4
166.88.1.0/24,AS149440 IPv4
136.0.0.0/24,AS149440 IPv4
23.27.46.0/24,AS149440 IPv4
108.165.64.0/24,AS149440 IPv4
166.88.100.0/24,AS149440 IPv4
23.27.51.0/24,AS149440 IPv4
23.27.163.0/24,AS149440 IPv4
23.27.186.0/24,AS149440 IPv4
156.235.89.0/24,AS149440 IPv4
172.252.217.0/24,AS149440 IPv4
216.173.67.0/24,AS149440 IPv4
23.27.49.0/24,AS149440 IPv4
23.27.175.0/24,AS149440 IPv4
38.246.70.0/24,AS149440 IPv4
2400:8d60:17::/48,AS149440 IPv6
50.114.5.0/24,AS149440 IPv4
23.27.140.0/24,AS149440 IPv4
103.179.142.0/24,AS149440 IPv4
166.88.11.0/24,AS149440 IPv4
166.88.98.0/24,AS149440 IPv4
136.0.7.0/24,AS149440 IPv4
166.88.7.0/24,AS149440 IPv4
38.225.209.0/24,AS149440 IPv4
23.27.121.0/24,AS149440 IPv4
23.27.176.0/24,AS149440 IPv4
166.88.2.0/24,AS149440 IPv4
23.27.11.0/24,AS149440 IPv4
23.26.237.0/24,AS149440 IPv4
166.88.95.0/24,AS149440 IPv4
2400:8d60:12::/48,AS149440 IPv6
155.254.60.0/24,AS149440 IPv4
193.247.144.0/24,AS149440 IPv4
2400:8d60:7::/48,AS149440 IPv6
23.27.20.0/24,AS149440 IPv4
23.27.12.0/24,AS149440 IPv4
50.114.59.0/24,AS149440 IPv4
166.88.141.0/24,AS149440 IPv4
166.88.61.0/24,AS149440 IPv4
166.0.106.0/24,AS149440 IPv4
23.27.13.0/24,AS149440 IPv4
2400:8d60:6::/48,AS149440 IPv6
23.27.143.0/24,AS149440 IPv4
23.27.120.0/24,AS149440 IPv4
168.93.214.0/24,AS149440 IPv4
156.225.64.0/24,AS149440 IPv4
193.57.57.0/24,AS149440 IPv4
136.0.1.0/24,AS149440 IPv4
136.0.11.0/24,AS149440 IPv4
23.27.125.0/24,AS149440 IPv4
166.88.6.0/24,AS149440 IPv4
45.195.76.0/24,AS149440 IPv4
