dest_ip,metadata_comment
216.126.230.0/24,AS30823 IPv4
45.91.250.0/24,AS30823 IPv4
45.138.172.0/24,AS30823 IPv4
160.20.146.0/24,AS30823 IPv4
160.20.144.0/24,AS30823 IPv4
2a0d:4cc0::/29,AS30823 IPv6
45.138.174.0/24,AS30823 IPv4
172.86.95.0/24,AS30823 IPv4
172.86.93.0/24,AS30823 IPv4
45.153.240.0/22,AS30823 IPv4
172.86.94.0/24,AS30823 IPv4
216.126.229.0/24,AS30823 IPv4
2a09:38c0:aaaa::/48,AS30823 IPv6
2a01:367:cff3::/48,AS30823 IPv6
45.138.175.0/24,AS30823 IPv4
2a09:38c0::/29,AS30823 IPv6
2a0e:b540::/29,AS30823 IPv6
2a0c:6a40::/29,AS30823 IPv6
160.20.145.0/24,AS30823 IPv4
152.89.244.0/22,AS30823 IPv4
45.138.173.0/24,AS30823 IPv4
160.20.147.0/24,AS30823 IPv4
45.59.112.0/24,AS30823 IPv4
2a0c:6a41:c12::/48,AS30823 IPv6
185.117.2.0/24,AS30823 IPv4
2602:fa59::/40,AS30823 IPv6
109.71.255.0/24,AS30823 IPv4
2a01:367::/32,AS30823 IPv6
2a0e:5100::/29,AS30823 IPv6
212.114.52.0/24,AS30823 IPv4
185.117.1.0/24,AS30823 IPv4
2602:fa59:8::/48,AS30823 IPv6
152.89.247.0/24,AS30823 IPv4
45.11.16.0/22,AS30823 IPv4
45.61.156.0/24,AS30823 IPv4
172.86.92.0/24,AS30823 IPv4
45.147.228.0/22,AS30823 IPv4
45.11.19.0/24,AS30823 IPv4
188.191.106.0/24,AS30823 IPv4
2a0c:3580::/29,AS30823 IPv6
