geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone,is_in_european_union
89570,es,AS,Asia,IQ,Irak,DA,"Gobernación de Duhok",,,,,Asia/Baghdad,0
89693,es,AS,Asia,IQ,Irak,WA,"Gobernación de Wasit",,,,,Asia/Baghdad,0
90150,es,AS,Asia,IQ,Irak,SD,"Gobernación de Saladino",,,Tikrit,,Asia/Baghdad,0
90831,es,AS,Asia,IQ,Irak,KA,"Gobernación de Kerbala",,,,,Asia/Baghdad,0
91419,es,AS,Asia,IQ,Irak,BA,"Gobernación de Basora",,,,,Asia/Baghdad,0
91597,es,AS,Asia,IQ,Irak,SD,"Gobernación de Saladino",,,,,Asia/Baghdad,0
91695,es,AS,Asia,IQ,Irak,SD,"Gobernación de Saladino",,,,,Asia/Baghdad,0
92052,es,AS,Asia,IQ,Irak,SU,"Gobernación de Solimania",,,,,Asia/Baghdad,0
93540,es,AS,Asia,IQ,Irak,MA,"Gobernación de Mesena",,,,,Asia/Baghdad,0
94787,es,AS,Asia,IQ,Irak,KI,"Gobernación de Kirkuk",,,Kirkuk,,Asia/Baghdad,0
94823,es,AS,Asia,IQ,Irak,KA,"Gobernación de Kerbala",,,,,Asia/Baghdad,0
94824,es,AS,Asia,IQ,Irak,KA,"Gobernación de Kerbala",,,Karbala,,Asia/Baghdad,0
95445,es,AS,Asia,IQ,Irak,AR,"Gobernación de Erbil",,,,,Asia/Baghdad,0
95446,es,AS,Asia,IQ,Irak,AR,"Gobernación de Erbil",,,Erbil,,Asia/Baghdad,0
96965,es,AS,Asia,IQ,Irak,DI,"Gobernación de Diala",,,,,Asia/Baghdad,0
96994,es,AS,Asia,IQ,Irak,DA,"Gobernación de Duhok",,,Dahuk,,Asia/Baghdad,0
97990,es,AS,Asia,IQ,Irak,DI,"Gobernación de Diala",,,Baquba,,Asia/Baghdad,0
98180,es,AS,Asia,IQ,Irak,BG,"Gobernación de Bagdad",,,,,Asia/Baghdad,0
98182,es,AS,Asia,IQ,Irak,BG,"Gobernación de Bagdad",,,Bagdad,,Asia/Baghdad,0
98227,es,AS,Asia,IQ,Irak,BB,"Gobernación de Babilonia",,,,,Asia/Baghdad,0
98245,es,AS,Asia,IQ,Irak,BA,"Gobernación de Basora",,,,,Asia/Baghdad,0
98304,es,AS,Asia,IQ,Irak,AR,"Gobernación de Erbil",,,,,Asia/Baghdad,0
98463,es,AS,Asia,IQ,Irak,SU,"Gobernación de Solimania",,,Solimania,,Asia/Baghdad,0
98717,es,AS,Asia,IQ,Irak,AN,"Gobernación de Ambar",,,Ramadi,,Asia/Baghdad,0
98854,es,AS,Asia,IQ,Irak,DQ,"Gobernación de Di Car",,,Nasiriya,,Asia/Baghdad,0
98860,es,AS,Asia,IQ,Irak,NA,Nayaf,,,Nayaf,,Asia/Baghdad,0
99039,es,AS,Asia,IQ,Irak,BB,"Gobernación de Babilonia",,,,,Asia/Baghdad,0
99072,es,AS,Asia,IQ,Irak,NI,"Gobernación de Nínive",,,Mosul,,Asia/Baghdad,0
99131,es,AS,Asia,IQ,Irak,WA,"Gobernación de Wasit",,,Kut,,Asia/Baghdad,0
99172,es,AS,Asia,IQ,Irak,BG,"Gobernación de Bagdad",,,,,Asia/Baghdad,0
99237,es,AS,Asia,IQ,Irak,,,,,,,Asia/Baghdad,0
99347,es,AS,Asia,IQ,Irak,BB,"Gobernación de Babilonia",,,,,Asia/Baghdad,0
99532,es,AS,Asia,IQ,Irak,BA,"Gobernación de Basora",,,Basora,,Asia/Baghdad,0
99592,es,AS,Asia,IQ,Irak,AN,"Gobernación de Ambar",,,,,Asia/Baghdad,0
99608,es,AS,Asia,IQ,Irak,MA,"Gobernación de Mesena",,,,,Asia/Baghdad,0
99762,es,AS,Asia,IQ,Irak,QA,"Gobernación de Cadisia",,,,,Asia/Baghdad,0
100425,es,AS,Asia,SA,"Arabia Saudí",03,"Región de Medina",,,,,Asia/Riyadh,0
101312,es,AS,Asia,SA,"Arabia Saudí",08,"Región de Fronteras del Norte",,,,,Asia/Riyadh,0
101628,es,AS,Asia,SA,"Arabia Saudí",07,"Provincia de Tabuk",,,Tabuk,,Asia/Riyadh,0
101732,es,AS,Asia,SA,"Arabia Saudí",05,"Región de Al-Qasim",,,,,Asia/Riyadh,0
101760,es,AS,Asia,SA,"Arabia Saudí",03,"Región de Medina",,,,,Asia/Riyadh,0
101773,es,AS,Asia,SA,"Arabia Saudí",14,"Provincia de Asir",,,,,Asia/Riyadh,0
102229,es,AS,Asia,SA,"Arabia Saudí",01,"Provincia de Riad",,,,,Asia/Riyadh,0
102318,es,AS,Asia,SA,"Arabia Saudí",04,"Provincia Oriental",,,,,Asia/Riyadh,0
102358,es,AS,Asia,SA,"Arabia Saudí",,,,,,,Asia/Riyadh,0
102458,es,AS,Asia,SA,"Arabia Saudí",,,,,,,Asia/Riyadh,0
102527,es,AS,Asia,SA,"Arabia Saudí",12,"Región de Al Jawf",,,Sakakah,,Asia/Riyadh,0
102585,es,AS,Asia,SA,"Arabia Saudí",04,"Provincia Oriental",,,,,Asia/Riyadh,0
102912,es,AS,Asia,SA,"Arabia Saudí",04,"Provincia Oriental",,,,,Asia/Riyadh,0
103019,es,AS,Asia,SA,"Arabia Saudí",04,"Provincia Oriental",,,,,Asia/Riyadh,0
103035,es,AS,Asia,SA,"Arabia Saudí",02,"Región de La Meca",,,,,Asia/Riyadh,0
103369,es,AS,Asia,SA,"Arabia Saudí",14,"Provincia de Asir",,,,,Asia/Riyadh,0
103630,es,AS,Asia,SA,"Arabia Saudí",10,"Provincia de Najrán",,,Najrán,,Asia/Riyadh,0
104514,es,AS,Asia,SA,"Arabia Saudí",02,"Región de La Meca",,,,,Asia/Riyadh,0
104515,es,AS,Asia,SA,"Arabia Saudí",02,"Región de La Meca",,,"La Meca",,Asia/Riyadh,0
105026,es,AS,Asia,SA,"Arabia Saudí",,,,,,,Asia/Riyadh,0
105072,es,AS,Asia,SA,"Arabia Saudí",14,"Provincia de Asir",,,,,Asia/Riyadh,0
105299,es,AS,Asia,SA,"Arabia Saudí",09,"Región de Jizán",,,Jizán,,Asia/Riyadh,0
105343,es,AS,Asia,SA,"Arabia Saudí",02,"Región de La Meca",,,Jeddah,,Asia/Riyadh,0
105357,es,AS,Asia,SA,"Arabia Saudí",,,,,,,Asia/Riyadh,0
106281,es,AS,Asia,SA,"Arabia Saudí",06,"Región de Hail",,,Hail,,Asia/Riyadh,0
106297,es,AS,Asia,SA,"Arabia Saudí",04,"Provincia Oriental",,,,,Asia/Riyadh,0
106909,es,AS,Asia,SA,"Arabia Saudí",07,"Provincia de Tabuk",,,,,Asia/Riyadh,0
107304,es,AS,Asia,SA,"Arabia Saudí",05,"Región de Al-Qasim",,,Buraydah,,Asia/Riyadh,0
107312,es,AS,Asia,SA,"Arabia Saudí",04,"Provincia Oriental",,,Abqaiq,,Asia/Riyadh,0
107729,es,AS,Asia,SA,"Arabia Saudí",02,"Región de La Meca",,,,,Asia/Riyadh,0
107744,es,AS,Asia,SA,"Arabia Saudí",03,"Región de Medina",,,,,Asia/Riyadh,0
107797,es,AS,Asia,SA,"Arabia Saudí",04,"Provincia Oriental",,,,,Asia/Riyadh,0
107968,es,AS,Asia,SA,"Arabia Saudí",02,"Región de La Meca",,,Taif,,Asia/Riyadh,0
108179,es,AS,Asia,SA,"Arabia Saudí",14,"Provincia de Asir",,,,,Asia/Riyadh,0
108240,es,AS,Asia,SA,"Arabia Saudí",06,"Región de Hail",,,,,Asia/Riyadh,0
108241,es,AS,Asia,SA,"Arabia Saudí",04,"Provincia Oriental",,,,,Asia/Riyadh,0
108243,es,AS,Asia,SA,"Arabia Saudí",07,"Provincia de Tabuk",,,,,Asia/Riyadh,0
108410,es,AS,Asia,SA,"Arabia Saudí",01,"Provincia de Riad",,,Riad,,Asia/Riyadh,0
108411,es,AS,Asia,SA,"Arabia Saudí",01,"Provincia de Riad",,,,,Asia/Riyadh,0
108512,es,AS,Asia,SA,"Arabia Saudí",08,"Región de Fronteras del Norte",,,Arar,,Asia/Riyadh,0
108927,es,AS,Asia,SA,"Arabia Saudí",04,"Provincia Oriental",,,,,Asia/Riyadh,0
108933,es,AS,Asia,SA,"Arabia Saudí",05,"Región de Al-Qasim",,,,,Asia/Riyadh,0
109101,es,AS,Asia,SA,"Arabia Saudí",04,"Provincia Oriental",,,,,Asia/Riyadh,0
109102,es,AS,Asia,SA,"Arabia Saudí",01,"Provincia de Riad",,,,,Asia/Riyadh,0
109131,es,AS,Asia,SA,"Arabia Saudí",05,"Región de Al-Qasim",,,,,Asia/Riyadh,0
109223,es,AS,Asia,SA,"Arabia Saudí",03,"Región de Medina",,,Medina,,Asia/Riyadh,0
109224,es,AS,Asia,SA,"Arabia Saudí",03,"Región de Medina",,,,,Asia/Riyadh,0
109323,es,AS,Asia,SA,"Arabia Saudí",04,"Provincia Oriental",,,,,Asia/Riyadh,0
109353,es,AS,Asia,SA,"Arabia Saudí",01,"Provincia de Riad",,,,,Asia/Riyadh,0
109435,es,AS,Asia,SA,"Arabia Saudí",04,"Provincia Oriental",,,Jubail,,Asia/Riyadh,0
109470,es,AS,Asia,SA,"Arabia Saudí",12,"Región de Al Jawf",,,,,Asia/Riyadh,0
109571,es,AS,Asia,SA,"Arabia Saudí",04,"Provincia Oriental",,,Hofuf,,Asia/Riyadh,0
109953,es,AS,Asia,SA,"Arabia Saudí",11,"Región de Al Bahah",,,"Al Bahah",,Asia/Riyadh,0
109954,es,AS,Asia,SA,"Arabia Saudí",11,"Región de Al Bahah",,,,,Asia/Riyadh,0
110107,es,AS,Asia,SA,"Arabia Saudí",04,"Provincia Oriental",,,,,Asia/Riyadh,0
110336,es,AS,Asia,SA,"Arabia Saudí",04,"Provincia Oriental",,,Dammam,,Asia/Riyadh,0
110619,es,AS,Asia,SA,"Arabia Saudí",09,"Región de Jizán",,,,,Asia/Riyadh,0
110690,es,AS,Asia,SA,"Arabia Saudí",14,"Provincia de Asir",,,Abha,,Asia/Riyadh,0
110791,es,AS,Asia,IR,Irán,23,Teherán,,,,,Asia/Tehran,0
111453,es,AS,Asia,IR,Irán,19,"Provincia de Zanjan",,,,,Asia/Tehran,0
111821,es,AS,Asia,IR,Irán,21,Yazd,,,,,Asia/Tehran,0
111822,es,AS,Asia,IR,Irán,21,Yazd,,,Yazd,,Asia/Tehran,0
112931,es,AS,Asia,IR,Irán,23,Teherán,,,Teherán,,Asia/Tehran,0
113646,es,AS,Asia,IR,Irán,03,"Azerbaiyán Oriental",,,Tabriz,,Asia/Tehran,0
114930,es,AS,Asia,IR,Irán,28,"Jorasán del Norte",,,,,Asia/Tehran,0
115019,es,AS,Asia,IR,Irán,07,Fars,,,,,Asia/Tehran,0
116996,es,AS,Asia,IR,Irán,02,Mazandarán,,,Sarí,,Asia/Tehran,0
117574,es,AS,Asia,IR,Irán,12,Kurdistán,,,Sanandaj,,Asia/Tehran,0
117656,es,AS,Asia,IR,Irán,04,"Azerbaiyán Occidental",,,,,Asia/Tehran,0
118063,es,AS,Asia,IR,Irán,09,"Jorasán Razaví",,,,,Asia/Tehran,0
118743,es,AS,Asia,IR,Irán,01,Gilán,,,,,Asia/Tehran,0
119208,es,AS,Asia,IR,Irán,25,"Provincia de Qom",,,,,Asia/Tehran,0
121959,es,AS,Asia,IR,Irán,02,Mazandarán,,,,,Asia/Tehran,0
122285,es,AS,Asia,IR,Irán,09,"Jorasán Razaví",,,Nishapur,,Asia/Tehran,0
124665,es,AS,Asia,IR,Irán,09,"Jorasán Razaví",,,Mashhad,,Asia/Tehran,0
124778,es,AS,Asia,IR,Irán,12,Kurdistán,,,,,Asia/Tehran,0
125185,es,AS,Asia,IR,Irán,13,Hamadán,,,,,Asia/Tehran,0
125605,es,AS,Asia,IR,Irán,15,Lorestán,,,,,Asia/Tehran,0
126914,es,AS,Asia,IR,Irán,22,Hormozgan,,,,,Asia/Tehran,0
126972,es,AS,Asia,IR,Irán,04,"Azerbaiyán Occidental",,,,,Asia/Tehran,0
127082,es,AS,Asia,IR,Irán,06,Khuzestán,,,,,Asia/Tehran,0
127382,es,AS,Asia,IR,Irán,07,Fars,,,,,Asia/Tehran,0
128226,es,AS,Asia,IR,Irán,05,Kermanshah,,,Kermanshah,,Asia/Tehran,0
128747,es,AS,Asia,IR,Irán,30,"Provincia de Elburz",,,,,Asia/Tehran,0
130758,es,AS,Asia,IR,Irán,,,,,,,Asia/Tehran,0
130801,es,AS,Asia,IR,Irán,16,Ilam,,,,,Asia/Tehran,0
132142,es,AS,Asia,IR,Irán,13,Hamadán,,,,,Asia/Tehran,0
132144,es,AS,Asia,IR,Irán,13,Hamadán,,,,,Asia/Tehran,0
132892,es,AS,Asia,IR,Irán,27,Golestán,,,,,Asia/Tehran,0
133352,es,AS,Asia,IR,Irán,15,Lorestán,,,,,Asia/Tehran,0
134762,es,AS,Asia,IR,Irán,14,"Chahar y Bajtiari",,,,,Asia/Tehran,0
134766,es,AS,Asia,IR,Irán,07,Fars,,,,,Asia/Tehran,0
139817,es,AS,Asia,IR,Irán,18,Bushehr,,,,,Asia/Tehran,0
140463,es,AS,Asia,IR,Irán,29,"Jorasán del Sur",,,,,Asia/Tehran,0
142363,es,AS,Asia,IR,Irán,02,Mazandarán,,,,,Asia/Tehran,0
143127,es,AS,Asia,IR,Irán,00,Markazi,,,Arak,,Asia/Tehran,0
143534,es,AS,Asia,IR,Irán,02,Mazandarán,,,,,Asia/Tehran,0
144448,es,AS,Asia,IR,Irán,06,Khuzestán,,,,,Asia/Tehran,0
145531,es,AF,África,AO,Angola,LSU,"Lunda Sul",,,Saurimo,,Africa/Luanda,0
145724,es,AF,África,AO,Angola,LNO,"Lunda Norte",,,,,Africa/Luanda,0
145952,es,EU,Europa,CY,Chipre,02,Limasol,,,,,Asia/Nicosia,1
145964,es,EU,Europa,CY,Chipre,01,"distrito de Nicosia",,,,,Asia/Nicosia,1
145971,es,EU,Europa,CY,Chipre,03,Lárnaca,,,,,Asia/Nicosia,1
146054,es,EU,Europa,CY,Chipre,01,"distrito de Nicosia",,,,,Asia/Nicosia,1
146069,es,EU,Europa,CY,Chipre,02,Limasol,,,,,Asia/Nicosia,1
146137,es,EU,Europa,CY,Chipre,05,Pafos,,,,,Asia/Nicosia,1
146150,es,EU,Europa,CY,Chipre,02,Limasol,,,,,Asia/Nicosia,1
146175,es,EU,Europa,CY,Chipre,05,Pafos,,,,,Asia/Nicosia,1
146209,es,EU,Europa,CY,Chipre,04,Famagusta,,,,,Asia/Famagusta,1
146214,es,EU,Europa,CY,Chipre,05,Pafos,,,Pafos,,Asia/Nicosia,1
146267,es,EU,Europa,CY,Chipre,01,"distrito de Nicosia",,,,,Asia/Nicosia,1
146268,es,EU,Europa,CY,Chipre,01,"distrito de Nicosia",,,Nicosia,,Asia/Nicosia,1
146286,es,EU,Europa,CY,Chipre,01,"distrito de Nicosia",,,,,Asia/Nicosia,1
146347,es,EU,Europa,CY,Chipre,01,"distrito de Nicosia",,,,,Asia/Nicosia,1
146384,es,EU,Europa,CY,Chipre,02,Limasol,,,Limassol,,Asia/Nicosia,1
146395,es,EU,Europa,CY,Chipre,01,"distrito de Nicosia",,,,,Asia/Nicosia,1
146398,es,EU,Europa,CY,Chipre,03,Lárnaca,,,,,Asia/Nicosia,1
146400,es,EU,Europa,CY,Chipre,03,Lárnaca,,,Lárnaca,,Asia/Nicosia,1
146411,es,EU,Europa,CY,Chipre,06,Girne,,,,,Asia/Famagusta,1
146412,es,EU,Europa,CY,Chipre,06,Girne,,,Kyrenia,,Asia/Famagusta,1
146445,es,EU,Europa,CY,Chipre,03,Lárnaca,,,,,Asia/Nicosia,1
146583,es,EU,Europa,CY,Chipre,01,"distrito de Nicosia",,,,,Asia/Nicosia,1
146615,es,EU,Europa,CY,Chipre,04,Famagusta,,,,,Asia/Famagusta,1
146617,es,EU,Europa,CY,Chipre,04,Famagusta,,,Famagusta,,Asia/Famagusta,1
146669,es,EU,Europa,CY,Chipre,,,,,,,Asia/Nicosia,1
146692,es,EU,Europa,CY,Chipre,03,Lárnaca,,,,,Asia/Nicosia,1
146732,es,EU,Europa,CY,Chipre,01,"distrito de Nicosia",,,,,Asia/Nicosia,1
146748,es,EU,Europa,CY,Chipre,04,Famagusta,,,,,Asia/Famagusta,1
146796,es,EU,Europa,CY,Chipre,03,Lárnaca,,,,,Asia/Nicosia,1
146879,es,AS,Asia,AZ,Azerbaiyán,BEY,,,,,,Asia/Baku,0
146970,es,AS,Asia,AZ,Azerbaiyán,XA,,,,Khankendi,,Asia/Baku,0
147271,es,AS,Asia,AZ,Azerbaiyán,SAL,Salyan,,,Salyan,,Asia/Baku,0
147310,es,AS,Asia,AZ,Azerbaiyán,BIL,Biləsuvar,,,,,Asia/Baku,0
147368,es,AS,Asia,AZ,Azerbaiyán,NX,"República autónoma de Najicheván",ORD,,Ordubad,,Asia/Baku,0
147429,es,AS,Asia,AZ,Azerbaiyán,NX,"República autónoma de Najicheván",BAB,,Najchivén,,Asia/Baku,0
147552,es,AS,Asia,AZ,Azerbaiyán,MAS,Masallı,,,Masally,,Asia/Baku,0
147622,es,AS,Asia,AZ,Azerbaiyán,LAN,,,,Lankaran,,Asia/Baku,0
148140,es,AS,Asia,AZ,Azerbaiyán,CAB,Cəbrayıl,,,,,Asia/Baku,0
148445,es,AS,Asia,AZ,Azerbaiyán,AST,Astara,,,Astara,,Asia/Baku,0
148615,es,AS,Asia,AZ,Azerbaiyán,AGC,,,,,,Asia/Baku,0
148619,es,AS,Asia,AZ,Azerbaiyán,AGM,,,,Agdam,,Asia/Baku,0
148730,es,AF,África,TZ,Tanzania,15,"Zanzíbar Urbano/Oeste",,,Zanzíbar,,Africa/Dar_es_Salaam,0
148842,es,AF,África,TZ,Tanzania,06,"Pemba Norte",,,Wete,,Africa/Dar_es_Salaam,0
149129,es,AF,África,TZ,Tanzania,27,"Región Geita",,,,,Africa/Dar_es_Salaam,0
149590,es,AF,África,TZ,Tanzania,,,,,,,Africa/Dar_es_Salaam,0
149606,es,AF,África,TZ,Tanzania,25,"Región de Tanga",,,Tanga,,Africa/Dar_es_Salaam,0
149703,es,AF,África,TZ,Tanzania,20,"Región de Rukwa",,,Sumbawanga,,Africa/Dar_es_Salaam,0
150602,es,AF,África,TZ,Tanzania,19,"Región de Pwani",,,,,Africa/Dar_es_Salaam,0
151610,es,AF,África,TZ,Tanzania,01,"Región de Arusha",,,,,Africa/Dar_es_Salaam,0
152219,es,AF,África,TZ,Tanzania,18,"Región de Mwanza",,,,,Africa/Dar_es_Salaam,0
152224,es,AF,África,TZ,Tanzania,18,"Región de Mwanza",,,Mwanza,,Africa/Dar_es_Salaam,0
152755,es,AF,África,TZ,Tanzania,15,"Zanzíbar Urbano/Oeste",,,,,Africa/Dar_es_Salaam,0
153022,es,AF,África,TZ,Tanzania,02,"Región de Dar es-Salam",,,,,Africa/Dar_es_Salaam,0
153209,es,AF,África,TZ,Tanzania,09,"Región de Kilimanjaro",,,Moshi,,Africa/Dar_es_Salaam,0
153220,es,AF,África,TZ,Tanzania,16,"Región de Morogoro",,,Morogoro,,Africa/Dar_es_Salaam,0
154039,es,AF,África,TZ,Tanzania,25,"Región de Tanga",,,,,Africa/Dar_es_Salaam,0
156974,es,AF,África,TZ,Tanzania,30,"Región del Simiyu",,,,,Africa/Dar_es_Salaam,0
157449,es,AF,África,TZ,Tanzania,09,"Región de Kilimanjaro",,,,,Africa/Dar_es_Salaam,0
159134,es,AF,África,TZ,Tanzania,28,"Región del Katavi",,,,,Africa/Dar_es_Salaam,0
159992,es,AF,África,TZ,Tanzania,15,"Zanzíbar Urbano/Oeste",,,,,Africa/Dar_es_Salaam,0
160192,es,AF,África,TZ,Tanzania,03,"Región de Dodoma",,,,,Africa/Dar_es_Salaam,0
160196,es,AF,África,TZ,Tanzania,03,"Región de Dodoma",,,Dodoma,,Africa/Dar_es_Salaam,0
160260,es,AF,África,TZ,Tanzania,02,"Región de Dar es-Salam",,,,,Africa/Dar_es_Salaam,0
160263,es,AF,África,TZ,Tanzania,02,"Región de Dar es-Salam",,,"Dar es-Salam",,Africa/Dar_es_Salaam,0
160892,es,AF,África,TZ,Tanzania,13,"Región de Mara",,,,,Africa/Dar_es_Salaam,0
160961,es,AF,África,TZ,Tanzania,05,"Región de Kagera",,,Bukoba,,Africa/Dar_es_Salaam,0
161322,es,AF,África,TZ,Tanzania,01,"Región de Arusha",,,,,Africa/Dar_es_Salaam,0
161325,es,AF,África,TZ,Tanzania,01,"Región de Arusha",,,Arusha,,Africa/Dar_es_Salaam,0
161616,es,AS,Asia,TM,Turkmenistán,B,"Provincia de Balkan",,,Balkanabat,,Asia/Ashgabat,0
162121,es,AS,Asia,TM,Turkmenistán,A,"Provincia de Ahal",,,,,Asia/Ashgabat,0
162181,es,AS,Asia,TM,Turkmenistán,A,"Provincia de Ahal",,,,,Asia/Ashgabat,0
162183,es,AS,Asia,TM,Turkmenistán,S,Asjabad,,,Asjabad,,Asia/Ashgabat,0
163843,es,AS,Asia,SY,Siria,,,,,,,Asia/Damascus,0
164816,es,AS,Asia,SY,Siria,ID,"Gobernación de Idlib",,,,,Asia/Damascus,0
164994,es,AS,Asia,SY,Siria,RD,"Gobernación de la campiña de Damasco",,,,,Asia/Damascus,0
166227,es,AS,Asia,SY,Siria,HM,"Gobernación de Hama",,,,,Asia/Damascus,0
167444,es,AS,Asia,IL,Israel,Z,"Distrito Norte",,,,,Asia/Jerusalem,0
167541,es,AS,Asia,SY,Siria,DI,"Gobernación de Damasco",,,,,Asia/Damascus,0
169174,es,AS,Asia,SY,Siria,RD,"Gobernación de la campiña de Damasco",,,,,Asia/Damascus,0
169179,es,AS,Asia,SY,Siria,HL,"Gobernación de Alepo",,,,,Asia/Damascus,0
169389,es,AS,Asia,SY,Siria,ID,"Gobernación de Idlib",,,Idlib,,Asia/Damascus,0
169577,es,AS,Asia,SY,Siria,HI,"Gobernación de Homs",,,Homs,,Asia/Damascus,0
170017,es,AS,Asia,SY,Siria,HM,"Gobernación de Hama",,,Hama,,Asia/Damascus,0
170062,es,AS,Asia,SY,Siria,HL,"Gobernación de Alepo",,,,,Asia/Damascus,0
170063,es,AS,Asia,SY,Siria,HL,"Gobernación de Alepo",,,Alepo,,Asia/Damascus,0
170652,es,AS,Asia,SY,Siria,RD,"Gobernación de la campiña de Damasco",,,,,Asia/Damascus,0
170654,es,AS,Asia,SY,Siria,DI,"Gobernación de Damasco",,,Damasco,,Asia/Damascus,0
170792,es,AS,Asia,SY,Siria,DY,"Gobernación de Deir ez-Zor",,,,,Asia/Damascus,0
172082,es,AS,Asia,SY,Siria,HL,"Gobernación de Alepo",,,,,Asia/Damascus,0
172370,es,AS,Asia,SY,Siria,ID,"Gobernación de Idlib",,,,,Asia/Damascus,0
172374,es,AS,Asia,SY,Siria,RA,"Gobernación de Al-Raqa",,,,,Asia/Damascus,0
173470,es,AS,Asia,SY,Siria,DI,"Gobernación de Damasco",,,,,Asia/Damascus,0
173576,es,AS,Asia,SY,Siria,LA,"Gobernación de Latakia",,,Latakia,,Asia/Damascus,0
173578,es,AS,Asia,SY,Siria,LA,"Gobernación de Latakia",,,,,Asia/Damascus,0
173813,es,AS,Asia,SY,Siria,HA,"Gobernación de Hasaka",,,,,Asia/Damascus,0
174448,es,AS,Asia,SY,Siria,DY,"Gobernación de Deir ez-Zor",,,,,Asia/Damascus,0
174710,es,AS,Asia,AM,Armenia,VD,"Vayots Dzor",,,Yeghegnadzor,,Asia/Yerevan,0
174828,es,AS,Asia,AM,Armenia,VD,"Vayots Dzor",,,Malishka,,Asia/Yerevan,0
174875,es,AS,Asia,AM,Armenia,SU,Syunik',,,Kapan,,Asia/Yerevan,0
174884,es,AS,Asia,AM,Armenia,VD,"Vayots Dzor",,,Jermuk,,Asia/Yerevan,0
174895,es,AS,Asia,AM,Armenia,SU,Syunik',,,,,Asia/Yerevan,0
