dest_ip,metadata_comment
45.128.78.0/24,AS25198 IPv4
87.120.33.0/24,AS25198 IPv4
2a12:3200::/36,AS25198 IPv6
77.74.123.0/24,AS25198 IPv4
2a01:7120:6::/48,AS25198 IPv6
203.14.32.0/24,AS25198 IPv4
103.246.248.0/24,AS25198 IPv4
103.126.50.0/24,AS25198 IPv4
92.42.100.0/24,AS25198 IPv4
2a12:3200:5000::/36,AS25198 IPv6
103.112.171.0/24,AS25198 IPv4
89.36.94.0/24,AS25198 IPv4
103.121.49.0/24,AS25198 IPv4
89.41.181.0/24,AS25198 IPv4
89.34.27.0/24,AS25198 IPv4
195.211.190.0/24,AS25198 IPv4
149.57.62.0/24,AS25198 IPv4
46.229.253.0/24,AS25198 IPv4
2a12:3200:4000::/36,AS25198 IPv6
2a12:3200:8000::/36,AS25198 IPv6
154.6.238.0/24,AS25198 IPv4
88.216.131.0/24,AS25198 IPv4
103.121.48.0/24,AS25198 IPv4
76.164.200.0/24,AS25198 IPv4
2a12:3200:2000::/36,AS25198 IPv6
103.244.144.0/24,AS25198 IPv4
93.114.194.0/24,AS25198 IPv4
2a12:3200:1000::/36,AS25198 IPv6
89.41.180.0/24,AS25198 IPv4
89.36.95.0/24,AS25198 IPv4
84.32.91.0/24,AS25198 IPv4
195.74.93.0/24,AS25198 IPv4
205.237.109.0/24,AS25198 IPv4
86.107.178.0/24,AS25198 IPv4
216.83.52.0/24,AS25198 IPv4
103.126.51.0/24,AS25198 IPv4
188.241.219.0/24,AS25198 IPv4
154.197.104.0/24,AS25198 IPv4
185.101.107.0/24,AS25198 IPv4
95.169.173.0/24,AS25198 IPv4
185.104.63.0/24,AS25198 IPv4
188.211.233.0/24,AS25198 IPv4
2a01:7120:7::/48,AS25198 IPv6
46.229.251.0/24,AS25198 IPv4
76.164.201.0/24,AS25198 IPv4
203.25.108.0/24,AS25198 IPv4
2a12:3200:7000::/36,AS25198 IPv6
2a12:3200:9000::/48,AS25198 IPv6
83.229.61.0/24,AS25198 IPv4
46.229.243.0/24,AS25198 IPv4
85.204.107.0/24,AS25198 IPv4
76.164.202.0/24,AS25198 IPv4
103.244.145.0/24,AS25198 IPv4
76.164.203.0/24,AS25198 IPv4
86.107.179.0/24,AS25198 IPv4
188.241.218.0/24,AS25198 IPv4
