dest_ip,metadata_comment
50.20.206.0/23,AS8100 IPv4
199.115.77.0/24,AS8100 IPv4
104.223.112.0/20,AS8100 IPv4
144.172.65.0/24,AS8100 IPv4
173.205.80.0/23,AS8100 IPv4
104.238.60.0/24,AS8100 IPv4
107.150.16.0/22,AS8100 IPv4
190.114.0.0/21,AS8100 IPv4
2602:ff96:11::/48,AS8100 IPv6
2602:fed2:708d::/48,AS8100 IPv6
85.209.17.0/24,AS8100 IPv4
50.20.202.0/23,AS8100 IPv4
2604:4500:400::/48,AS8100 IPv6
69.61.105.0/24,AS8100 IPv4
66.154.114.0/23,AS8100 IPv4
190.114.8.0/23,AS8100 IPv4
173.205.84.0/24,AS8100 IPv4
104.223.127.0/24,AS8100 IPv4
186.190.220.0/24,AS8100 IPv4
71.19.128.0/24,AS8100 IPv4
2607:ff48::/32,AS8100 IPv6
69.174.96.0/21,AS8100 IPv4
130.51.144.0/24,AS8100 IPv4
199.115.78.0/24,AS8100 IPv4
173.205.80.0/20,AS8100 IPv4
66.232.121.0/24,AS8100 IPv4
69.61.94.0/24,AS8100 IPv4
149.57.254.0/24,AS8100 IPv4
130.51.147.0/24,AS8100 IPv4
200.6.152.0/21,AS8100 IPv4
172.97.70.0/24,AS8100 IPv4
66.154.100.0/23,AS8100 IPv4
104.223.84.0/24,AS8100 IPv4
190.114.24.0/24,AS8100 IPv4
130.51.145.0/24,AS8100 IPv4
66.154.98.0/23,AS8100 IPv4
66.248.195.0/24,AS8100 IPv4
104.129.48.0/21,AS8100 IPv4
149.57.252.0/24,AS8100 IPv4
66.232.116.0/24,AS8100 IPv4
178.236.187.0/24,AS8100 IPv4
63.135.164.0/24,AS8100 IPv4
2602:ff96:4::/48,AS8100 IPv6
173.205.95.0/24,AS8100 IPv4
190.9.32.0/20,AS8100 IPv4
149.57.255.0/24,AS8100 IPv4
2607:fcd0:ccc0::/42,AS8100 IPv6
155.94.208.0/20,AS8100 IPv4
66.154.102.0/23,AS8100 IPv4
166.1.209.0/24,AS8100 IPv4
104.129.40.0/21,AS8100 IPv4
204.152.194.0/24,AS8100 IPv4
74.217.202.0/23,AS8100 IPv4
173.205.86.0/24,AS8100 IPv4
162.245.184.0/24,AS8100 IPv4
190.114.11.0/24,AS8100 IPv4
185.227.83.0/24,AS8100 IPv4
96.47.224.0/20,AS8100 IPv4
104.129.48.0/24,AS8100 IPv4
69.61.106.0/24,AS8100 IPv4
167.160.162.0/23,AS8100 IPv4
198.55.111.0/24,AS8100 IPv4
162.33.21.0/24,AS8100 IPv4
162.33.26.0/24,AS8100 IPv4
66.232.123.0/24,AS8100 IPv4
173.44.32.0/19,AS8100 IPv4
173.44.48.0/20,AS8100 IPv4
66.154.112.0/23,AS8100 IPv4
104.129.41.0/24,AS8100 IPv4
69.61.97.0/24,AS8100 IPv4
104.223.82.0/24,AS8100 IPv4
2607:fcd0:aa80::/42,AS8100 IPv6
69.174.102.0/23,AS8100 IPv4
79.98.180.0/24,AS8100 IPv4
104.223.83.0/24,AS8100 IPv4
102.215.225.0/24,AS8100 IPv4
173.205.86.0/23,AS8100 IPv4
173.44.46.0/24,AS8100 IPv4
66.232.122.0/24,AS8100 IPv4
96.47.237.0/24,AS8100 IPv4
66.248.197.0/24,AS8100 IPv4
104.223.85.0/24,AS8100 IPv4
162.33.17.0/24,AS8100 IPv4
172.93.161.0/24,AS8100 IPv4
172.83.177.0/24,AS8100 IPv4
2607:fcd0:cd00::/42,AS8100 IPv6
2602:ff96:14::/48,AS8100 IPv6
178.236.182.0/24,AS8100 IPv4
178.236.186.0/24,AS8100 IPv4
173.240.152.0/23,AS8100 IPv4
96.47.238.0/24,AS8100 IPv4
104.200.72.0/24,AS8100 IPv4
162.33.30.0/23,AS8100 IPv4
173.240.148.0/23,AS8100 IPv4
173.205.94.0/24,AS8100 IPv4
66.248.192.0/24,AS8100 IPv4
190.114.12.0/24,AS8100 IPv4
130.51.146.0/24,AS8100 IPv4
2607:fcd0:bb80::/42,AS8100 IPv6
172.97.71.0/24,AS8100 IPv4
50.20.200.0/24,AS8100 IPv4
104.254.61.0/24,AS8100 IPv4
173.205.92.0/22,AS8100 IPv4
199.180.206.0/23,AS8100 IPv4
173.240.158.0/23,AS8100 IPv4
199.167.28.0/24,AS8100 IPv4
199.89.3.0/24,AS8100 IPv4
173.205.84.0/23,AS8100 IPv4
178.236.181.0/24,AS8100 IPv4
62.192.173.0/24,AS8100 IPv4
69.174.96.0/23,AS8100 IPv4
89.33.192.0/24,AS8100 IPv4
69.61.95.0/24,AS8100 IPv4
149.57.253.0/24,AS8100 IPv4
69.174.97.0/24,AS8100 IPv4
199.115.79.0/24,AS8100 IPv4
66.154.110.0/23,AS8100 IPv4
173.44.34.0/24,AS8100 IPv4
69.61.104.0/24,AS8100 IPv4
