dest_ip,metadata_comment
37.9.44.0/24,AS43444 IPv4
193.233.208.0/23,AS43444 IPv4
37.9.47.0/24,AS43444 IPv4
217.145.225.0/24,AS43444 IPv4
193.233.220.0/23,AS43444 IPv4
31.134.8.0/22,AS43444 IPv4
31.134.12.0/22,AS43444 IPv4
37.9.45.0/24,AS43444 IPv4
166.88.178.0/24,AS43444 IPv4
193.233.216.0/22,AS43444 IPv4
91.132.198.0/24,AS43444 IPv4
91.245.236.0/24,AS43444 IPv4
5.188.219.0/24,AS43444 IPv4
31.134.4.0/22,AS43444 IPv4
178.159.99.0/24,AS43444 IPv4
194.99.27.0/24,AS43444 IPv4
37.9.42.0/24,AS43444 IPv4
45.135.1.0/24,AS43444 IPv4
5.188.218.0/24,AS43444 IPv4
37.9.40.0/24,AS43444 IPv4
146.185.207.0/24,AS43444 IPv4
31.134.0.0/22,AS43444 IPv4
193.233.128.0/22,AS43444 IPv4
91.218.122.0/23,AS43444 IPv4
193.233.222.0/23,AS43444 IPv4
45.155.166.0/23,AS43444 IPv4
37.9.43.0/24,AS43444 IPv4
45.135.2.0/23,AS43444 IPv4
88.218.44.0/24,AS43444 IPv4
85.239.42.0/23,AS43444 IPv4
5.188.216.0/24,AS43444 IPv4
37.9.41.0/24,AS43444 IPv4
37.9.46.0/24,AS43444 IPv4
