dest_ip,metadata_comment
2a09:6e40::/29,AS197706 IPv6
31.171.154.0/24,AS197706 IPv4
188.68.0.0/23,AS197706 IPv4
103.111.2.0/24,AS197706 IPv4
2a0e:4f05::/32,AS197706 IPv6
103.69.35.0/24,AS197706 IPv4
31.171.152.0/24,AS197706 IPv4
103.93.42.0/24,AS197706 IPv4
109.104.136.0/24,AS197706 IPv4
109.104.140.0/24,AS197706 IPv4
103.204.120.0/24,AS197706 IPv4
103.111.3.0/24,AS197706 IPv4
2a0d:4a40::/29,AS197706 IPv6
144.48.54.0/24,AS197706 IPv4
103.204.122.0/24,AS197706 IPv4
109.104.158.0/24,AS197706 IPv4
2a09:6ec0::/29,AS197706 IPv6
103.254.242.0/24,AS197706 IPv4
185.53.100.0/22,AS197706 IPv4
2a0f:42c0::/29,AS197706 IPv6
109.104.156.0/24,AS197706 IPv4
31.171.159.0/24,AS197706 IPv4
103.111.1.0/24,AS197706 IPv4
109.104.139.0/24,AS197706 IPv4
109.104.143.0/24,AS197706 IPv4
185.153.126.0/24,AS197706 IPv4
2a0d:1dc0::/29,AS197706 IPv6
103.111.0.0/24,AS197706 IPv4
103.254.240.0/24,AS197706 IPv4
185.153.124.0/24,AS197706 IPv4
31.171.156.0/24,AS197706 IPv4
31.171.155.0/24,AS197706 IPv4
31.171.158.0/24,AS197706 IPv4
45.142.26.0/24,AS197706 IPv4
109.104.157.0/24,AS197706 IPv4
2a0e:4f00::/29,AS197706 IPv6
2a0e:abc1::/32,AS197706 IPv6
2a0d:4943::/32,AS197706 IPv6
103.93.40.0/24,AS197706 IPv4
103.93.41.0/24,AS197706 IPv4
103.93.43.0/24,AS197706 IPv4
103.69.33.0/24,AS197706 IPv4
2a0d:42c0::/29,AS197706 IPv6
2a0e:d4c0::/29,AS197706 IPv6
2a04:27c0:fffd::/48,AS197706 IPv6
109.104.159.0/24,AS197706 IPv4
103.69.32.0/24,AS197706 IPv4
109.104.137.0/24,AS197706 IPv4
185.153.127.0/24,AS197706 IPv4
109.104.135.0/24,AS197706 IPv4
2a0e:3f00::/29,AS197706 IPv6
109.104.132.0/24,AS197706 IPv4
2a0e:abc0::/29,AS197706 IPv6
2a0d:4a46::/32,AS197706 IPv6
185.153.125.0/24,AS197706 IPv4
103.69.34.0/24,AS197706 IPv4
45.142.25.0/24,AS197706 IPv4
2a0f:4780::/29,AS197706 IPv6
45.142.27.0/24,AS197706 IPv4
31.171.157.0/24,AS197706 IPv4
2a0d:27c4::/32,AS197706 IPv6
45.67.0.0/22,AS197706 IPv4
103.204.123.0/24,AS197706 IPv4
31.171.153.0/24,AS197706 IPv4
103.204.121.0/24,AS197706 IPv4
103.254.243.0/24,AS197706 IPv4
103.254.241.0/24,AS197706 IPv4
2a0f:a880::/29,AS197706 IPv6
144.48.52.0/24,AS197706 IPv4
109.104.142.0/24,AS197706 IPv4
2a0d:4940::/29,AS197706 IPv6
2a04:27c0::/29,AS197706 IPv6
144.48.55.0/24,AS197706 IPv4
80.246.28.0/24,AS197706 IPv4
2a0d:27c0::/29,AS197706 IPv6
109.104.141.0/24,AS197706 IPv4
2a04:27c0:fffe::/48,AS197706 IPv6
144.48.53.0/24,AS197706 IPv4
109.104.138.0/24,AS197706 IPv4
