dest_ip,metadata_comment
2a0e:4206:e001::/48,AS396356 IPv6
160.121.81.0/24,AS396356 IPv4
160.121.189.0/24,AS396356 IPv4
155.159.135.0/24,AS396356 IPv4
155.159.214.0/24,AS396356 IPv4
168.206.185.0/24,AS396356 IPv4
160.121.178.0/24,AS396356 IPv4
140.99.219.0/24,AS396356 IPv4
160.121.127.0/24,AS396356 IPv4
46.202.20.0/22,AS396356 IPv4
2607:6b80:6e::/48,AS396356 IPv6
160.121.121.0/24,AS396356 IPv4
205.234.222.0/24,AS396356 IPv4
2605:6441::/36,AS396356 IPv6
168.206.128.0/24,AS396356 IPv4
104.165.200.0/24,AS396356 IPv4
104.165.202.0/24,AS396356 IPv4
216.105.164.0/24,AS396356 IPv4
2602:ff62:10c::/48,AS396356 IPv6
155.159.58.0/24,AS396356 IPv4
168.206.239.0/24,AS396356 IPv4
2a0a:a701:6000::/48,AS396356 IPv6
168.206.177.0/24,AS396356 IPv4
2a0e:4206:9001::/48,AS396356 IPv6
2a0a:a700:3001::/48,AS396356 IPv6
155.159.40.0/24,AS396356 IPv4
155.159.20.0/24,AS396356 IPv4
64.145.79.0/24,AS396356 IPv4
89.117.227.0/24,AS396356 IPv4
160.121.27.0/24,AS396356 IPv4
2a0a:a703:8001::/48,AS396356 IPv6
94.229.221.0/24,AS396356 IPv4
155.159.159.0/24,AS396356 IPv4
2a0e:4206:b001::/48,AS396356 IPv6
160.121.16.0/24,AS396356 IPv4
155.159.137.0/24,AS396356 IPv4
160.121.0.0/24,AS396356 IPv4
155.159.242.0/24,AS396356 IPv4
2602:ff62:10b::/48,AS396356 IPv6
155.159.220.0/24,AS396356 IPv4
160.121.175.0/24,AS396356 IPv4
168.206.102.0/24,AS396356 IPv4
2a11:f887::/33,AS396356 IPv6
168.206.192.0/24,AS396356 IPv4
168.81.236.0/22,AS396356 IPv4
168.206.237.0/24,AS396356 IPv4
160.121.252.0/24,AS396356 IPv4
176.121.110.0/24,AS396356 IPv4
2a0a:a701:9000::/48,AS396356 IPv6
160.121.111.0/24,AS396356 IPv4
85.198.36.0/24,AS396356 IPv4
2a0a:a700:b001::/48,AS396356 IPv6
89.187.28.0/24,AS396356 IPv4
168.206.16.0/24,AS396356 IPv4
168.206.232.0/24,AS396356 IPv4
199.188.237.0/24,AS396356 IPv4
212.42.201.0/24,AS396356 IPv4
2a0a:a701:6001::/48,AS396356 IPv6
168.206.246.0/24,AS396356 IPv4
168.206.193.0/24,AS396356 IPv4
168.206.189.0/24,AS396356 IPv4
2606:f184:8000::/33,AS396356 IPv6
5.252.76.0/24,AS396356 IPv4
168.206.167.0/24,AS396356 IPv4
155.159.25.0/24,AS396356 IPv4
89.116.154.0/24,AS396356 IPv4
75.102.48.0/24,AS396356 IPv4
160.121.176.0/24,AS396356 IPv4
160.121.39.0/24,AS396356 IPv4
160.116.136.0/24,AS396356 IPv4
168.206.96.0/24,AS396356 IPv4
168.206.161.0/24,AS396356 IPv4
155.159.253.0/24,AS396356 IPv4
160.121.23.0/24,AS396356 IPv4
160.121.225.0/24,AS396356 IPv4
168.206.34.0/24,AS396356 IPv4
