dest_ip,metadata_comment
165.231.149.0/24,AS37518 IPv4
196.196.0.0/16,AS37518 IPv4
196.240.127.0/24,AS37518 IPv4
196.242.245.0/24,AS37518 IPv4
196.247.247.0/24,AS37518 IPv4
196.245.0.0/16,AS37518 IPv4
196.247.0.0/16,AS37518 IPv4
196.247.163.0/24,AS37518 IPv4
196.197.0.0/16,AS37518 IPv4
165.231.148.0/24,AS37518 IPv4
196.244.131.0/24,AS37518 IPv4
196.240.128.0/24,AS37518 IPv4
196.56.0.0/16,AS37518 IPv4
196.59.0.0/16,AS37518 IPv4
165.231.143.0/24,AS37518 IPv4
196.240.124.0/24,AS37518 IPv4
196.199.0.0/16,AS37518 IPv4
196.240.129.0/24,AS37518 IPv4
196.247.246.0/24,AS37518 IPv4
196.198.0.0/16,AS37518 IPv4
196.196.5.0/24,AS37518 IPv4
196.48.0.0/16,AS37518 IPv4
196.242.0.0/15,AS37518 IPv4
196.244.0.0/16,AS37518 IPv4
196.57.0.0/16,AS37518 IPv4
196.197.28.0/24,AS37518 IPv4
165.231.0.0/16,AS37518 IPv4
196.240.0.0/15,AS37518 IPv4
196.58.0.0/16,AS37518 IPv4
