dest_ip,metadata_comment
165.140.198.0/24,AS203020 IPv4
185.209.5.0/24,AS203020 IPv4
156.253.217.0/24,AS203020 IPv4
154.223.146.0/24,AS203020 IPv4
109.198.40.0/24,AS203020 IPv4
58.97.244.0/24,AS203020 IPv4
45.198.202.0/24,AS203020 IPv4
58.97.251.0/24,AS203020 IPv4
94.139.49.0/24,AS203020 IPv4
185.240.255.0/24,AS203020 IPv4
78.156.185.0/24,AS203020 IPv4
156.243.176.0/21,AS203020 IPv4
193.142.132.0/22,AS203020 IPv4
156.228.6.0/24,AS203020 IPv4
45.142.24.0/24,AS203020 IPv4
45.10.192.0/24,AS203020 IPv4
45.131.224.0/22,AS203020 IPv4
45.134.105.0/24,AS203020 IPv4
180.235.187.0/24,AS203020 IPv4
154.223.185.0/24,AS203020 IPv4
45.198.203.0/24,AS203020 IPv4
45.134.107.0/24,AS203020 IPv4
178.212.226.0/24,AS203020 IPv4
154.217.94.0/23,AS203020 IPv4
208.66.92.0/22,AS203020 IPv4
146.255.187.0/24,AS203020 IPv4
168.151.80.0/24,AS203020 IPv4
103.187.242.0/24,AS203020 IPv4
156.243.162.0/24,AS203020 IPv4
154.205.186.0/24,AS203020 IPv4
45.143.105.0/24,AS203020 IPv4
154.223.141.0/24,AS203020 IPv4
103.104.92.0/22,AS203020 IPv4
204.9.36.0/24,AS203020 IPv4
78.156.179.0/24,AS203020 IPv4
103.14.106.0/24,AS203020 IPv4
2a06:3040:2::/48,AS203020 IPv6
93.114.13.0/24,AS203020 IPv4
180.235.180.0/24,AS203020 IPv4
154.223.154.0/24,AS203020 IPv4
2a06:3040:cb02::/48,AS203020 IPv6
176.53.218.0/24,AS203020 IPv4
31.40.221.0/24,AS203020 IPv4
213.255.251.0/24,AS203020 IPv4
156.253.216.0/24,AS203020 IPv4
37.200.109.0/24,AS203020 IPv4
45.149.28.0/22,AS203020 IPv4
156.235.0.0/24,AS203020 IPv4
212.103.58.0/24,AS203020 IPv4
45.144.88.0/22,AS203020 IPv4
89.19.40.0/24,AS203020 IPv4
185.202.31.0/24,AS203020 IPv4
176.53.221.0/24,AS203020 IPv4
2a07:f2c0::/29,AS203020 IPv6
156.225.6.0/24,AS203020 IPv4
156.253.196.0/23,AS203020 IPv4
45.136.10.0/24,AS203020 IPv4
209.242.202.0/23,AS203020 IPv4
45.134.104.0/24,AS203020 IPv4
103.84.254.0/23,AS203020 IPv4
103.104.129.0/24,AS203020 IPv4
154.201.58.0/24,AS203020 IPv4
154.217.62.0/24,AS203020 IPv4
45.82.198.0/24,AS203020 IPv4
161.123.60.0/24,AS203020 IPv4
161.123.240.0/24,AS203020 IPv4
161.123.59.0/24,AS203020 IPv4
198.240.101.0/24,AS203020 IPv4
185.92.210.0/24,AS203020 IPv4
138.124.145.0/24,AS203020 IPv4
209.20.168.0/24,AS203020 IPv4
109.198.60.0/24,AS203020 IPv4
156.233.184.0/21,AS203020 IPv4
213.188.72.0/21,AS203020 IPv4
66.118.43.0/24,AS203020 IPv4
161.123.128.0/24,AS203020 IPv4
45.134.115.0/24,AS203020 IPv4
185.72.240.0/22,AS203020 IPv4
45.91.88.0/22,AS203020 IPv4
58.97.245.0/24,AS203020 IPv4
109.198.46.0/24,AS203020 IPv4
58.97.237.0/24,AS203020 IPv4
185.18.42.0/24,AS203020 IPv4
180.235.189.0/24,AS203020 IPv4
154.217.90.0/23,AS203020 IPv4
45.139.233.0/24,AS203020 IPv4
185.128.9.0/24,AS203020 IPv4
185.209.4.0/24,AS203020 IPv4
45.198.48.0/23,AS203020 IPv4
185.166.84.0/24,AS203020 IPv4
45.10.194.0/24,AS203020 IPv4
2a05:f4c0::/29,AS203020 IPv6
45.138.233.0/24,AS203020 IPv4
89.104.111.0/24,AS203020 IPv4
103.142.70.0/23,AS203020 IPv4
154.203.32.0/21,AS203020 IPv4
5.180.246.0/24,AS203020 IPv4
91.132.114.0/23,AS203020 IPv4
103.252.111.0/24,AS203020 IPv4
154.209.248.0/23,AS203020 IPv4
45.114.180.0/22,AS203020 IPv4
45.92.85.0/24,AS203020 IPv4
89.104.100.0/24,AS203020 IPv4
204.9.37.0/24,AS203020 IPv4
185.10.4.0/24,AS203020 IPv4
168.151.90.0/24,AS203020 IPv4
168.151.134.0/24,AS203020 IPv4
109.198.58.0/24,AS203020 IPv4
203.166.156.0/24,AS203020 IPv4
212.70.12.0/24,AS203020 IPv4
66.118.40.0/24,AS203020 IPv4
103.66.178.0/23,AS203020 IPv4
103.113.208.0/24,AS203020 IPv4
154.202.103.0/24,AS203020 IPv4
93.114.3.0/24,AS203020 IPv4
104.232.193.0/24,AS203020 IPv4
203.109.52.0/24,AS203020 IPv4
209.242.209.0/24,AS203020 IPv4
180.235.177.0/24,AS203020 IPv4
154.197.120.0/24,AS203020 IPv4
180.235.176.0/24,AS203020 IPv4
45.80.117.0/24,AS203020 IPv4
45.198.38.0/23,AS203020 IPv4
82.26.242.0/24,AS203020 IPv4
89.104.101.0/24,AS203020 IPv4
45.116.169.0/24,AS203020 IPv4
180.235.186.0/24,AS203020 IPv4
188.240.214.0/24,AS203020 IPv4
2a06:3040:16::/48,AS203020 IPv6
154.203.44.0/22,AS203020 IPv4
161.123.34.0/24,AS203020 IPv4
161.123.63.0/24,AS203020 IPv4
185.202.28.0/24,AS203020 IPv4
146.19.206.0/24,AS203020 IPv4
209.20.184.0/24,AS203020 IPv4
91.92.20.0/24,AS203020 IPv4
78.156.163.0/24,AS203020 IPv4
91.245.235.0/24,AS203020 IPv4
45.131.92.0/22,AS203020 IPv4
154.204.51.0/24,AS203020 IPv4
154.204.96.0/21,AS203020 IPv4
154.223.138.0/24,AS203020 IPv4
209.242.192.0/21,AS203020 IPv4
45.134.112.0/24,AS203020 IPv4
78.156.170.0/24,AS203020 IPv4
195.216.128.0/24,AS203020 IPv4
185.255.166.0/24,AS203020 IPv4
