dest_ip,metadata_comment
198.17.197.0/24,AS398770 IPv4
204.130.250.0/24,AS398770 IPv4
205.159.26.0/24,AS398770 IPv4
204.107.237.0/24,AS398770 IPv4
205.166.154.0/24,AS398770 IPv4
192.139.74.0/24,AS398770 IPv4
198.244.32.0/21,AS398770 IPv4
198.244.40.0/22,AS398770 IPv4
205.166.45.0/24,AS398770 IPv4
199.254.190.0/24,AS398770 IPv4
205.151.58.0/24,AS398770 IPv4
205.210.172.0/22,AS398770 IPv4
199.164.242.0/24,AS398770 IPv4
198.244.44.0/23,AS398770 IPv4
204.126.180.0/23,AS398770 IPv4
192.150.239.0/24,AS398770 IPv4
199.201.239.0/24,AS398770 IPv4
205.233.194.0/24,AS398770 IPv4
130.222.0.0/16,AS398770 IPv4
163.123.191.0/24,AS398770 IPv4
192.147.254.0/24,AS398770 IPv4
198.207.209.0/24,AS398770 IPv4
206.197.166.0/24,AS398770 IPv4
192.153.55.0/24,AS398770 IPv4
205.210.171.0/24,AS398770 IPv4
204.225.226.0/23,AS398770 IPv4
192.189.16.0/24,AS398770 IPv4
199.201.238.0/24,AS398770 IPv4
206.197.28.0/24,AS398770 IPv4
198.187.210.0/24,AS398770 IPv4
198.177.216.0/24,AS398770 IPv4
206.197.29.0/24,AS398770 IPv4
198.244.46.0/24,AS398770 IPv4
205.172.156.0/22,AS398770 IPv4
204.29.212.0/24,AS398770 IPv4
198.187.207.0/24,AS398770 IPv4
192.111.228.0/24,AS398770 IPv4
204.225.153.0/24,AS398770 IPv4
198.187.208.0/23,AS398770 IPv4
198.140.157.0/24,AS398770 IPv4
205.159.45.0/24,AS398770 IPv4
103.183.56.0/24,AS398770 IPv4
198.252.174.0/24,AS398770 IPv4
198.177.214.0/24,AS398770 IPv4
199.120.160.0/24,AS398770 IPv4
