dest_ip,metadata_comment
193.142.147.0/24,AS213438 IPv4
2a0f:ca80:1337::/48,AS213438 IPv6
31.56.110.0/24,AS213438 IPv4
2a0f:ca80:abcd::/48,AS213438 IPv6
2a0f:ca80:1::/48,AS213438 IPv6
2a0f:ca83:1337::/48,AS213438 IPv6
2a0f:ca80::/48,AS213438 IPv6
2a0f:ca80:1338::/48,AS213438 IPv6
45.148.11.0/24,AS213438 IPv4
2a0f:ca84::/40,AS213438 IPv6
45.142.192.0/24,AS213438 IPv4
2a0f:ca80:619::/48,AS213438 IPv6
2a0f:ca86::/40,AS213438 IPv6
45.129.13.0/24,AS213438 IPv4
2a0f:ca80:1100::/40,AS213438 IPv6
193.142.146.0/24,AS213438 IPv4
