dest_ip,metadata_comment
185.45.194.0/24,AS60117 IPv4
172.94.62.0/24,AS60117 IPv4
185.117.74.0/24,AS60117 IPv4
185.82.201.0/24,AS60117 IPv4
94.137.91.0/24,AS60117 IPv4
181.215.55.0/24,AS60117 IPv4
2a04:dd01::/32,AS60117 IPv6
185.244.150.0/24,AS60117 IPv4
94.137.79.0/24,AS60117 IPv4
185.106.121.0/24,AS60117 IPv4
185.244.151.0/24,AS60117 IPv4
185.198.58.0/24,AS60117 IPv4
109.176.193.0/24,AS60117 IPv4
31.56.76.0/24,AS60117 IPv4
185.106.122.0/24,AS60117 IPv4
2a05:9340::/32,AS60117 IPv6
185.45.195.0/24,AS60117 IPv4
148.135.190.0/24,AS60117 IPv4
212.81.44.0/24,AS60117 IPv4
45.134.12.0/24,AS60117 IPv4
178.208.191.0/24,AS60117 IPv4
191.96.141.0/24,AS60117 IPv4
2a04:dd00::/32,AS60117 IPv6
154.3.63.0/24,AS60117 IPv4
5.180.233.0/24,AS60117 IPv4
185.117.72.0/24,AS60117 IPv4
185.45.192.0/24,AS60117 IPv4
185.82.203.0/24,AS60117 IPv4
2a06:3d80::/29,AS60117 IPv6
45.151.98.0/24,AS60117 IPv4
185.82.200.0/24,AS60117 IPv4
185.198.57.0/24,AS60117 IPv4
185.117.73.0/24,AS60117 IPv4
45.134.14.0/24,AS60117 IPv4
194.36.191.0/24,AS60117 IPv4
185.106.120.0/24,AS60117 IPv4
172.94.69.0/24,AS60117 IPv4
185.141.24.0/24,AS60117 IPv4
172.94.114.0/24,AS60117 IPv4
188.116.36.0/24,AS60117 IPv4
2a05:9342::/32,AS60117 IPv6
31.58.143.0/24,AS60117 IPv4
45.151.97.0/24,AS60117 IPv4
91.204.76.0/24,AS60117 IPv4
185.82.202.0/24,AS60117 IPv4
94.137.90.0/24,AS60117 IPv4
185.198.56.0/24,AS60117 IPv4
94.137.78.0/24,AS60117 IPv4
2a03:660::/32,AS60117 IPv6
172.94.65.0/24,AS60117 IPv4
185.198.59.0/24,AS60117 IPv4
185.45.193.0/24,AS60117 IPv4
185.183.98.0/24,AS60117 IPv4
2a05:9341::/32,AS60117 IPv6
172.94.107.0/24,AS60117 IPv4
212.8.251.0/24,AS60117 IPv4
194.36.189.0/24,AS60117 IPv4
185.121.154.0/24,AS60117 IPv4
2a04:dd02::/32,AS60117 IPv6
185.186.55.0/24,AS60117 IPv4
104.234.3.0/24,AS60117 IPv4
185.141.27.0/24,AS60117 IPv4
185.106.123.0/24,AS60117 IPv4
199.48.242.0/24,AS60117 IPv4
212.8.229.0/24,AS60117 IPv4
172.94.112.0/24,AS60117 IPv4
45.134.15.0/24,AS60117 IPv4
185.183.97.0/24,AS60117 IPv4
194.36.188.0/24,AS60117 IPv4
172.94.56.0/24,AS60117 IPv4
194.36.190.0/24,AS60117 IPv4
185.244.149.0/24,AS60117 IPv4
2a0e:df40::/32,AS60117 IPv6
185.117.75.0/24,AS60117 IPv4
185.183.96.0/24,AS60117 IPv4
172.94.66.0/24,AS60117 IPv4
172.94.57.0/24,AS60117 IPv4
185.244.148.0/24,AS60117 IPv4
31.6.15.0/24,AS60117 IPv4
