dest_ip,metadata_comment
154.12.60.0/24,AS979 IPv4
154.7.180.0/24,AS979 IPv4
154.9.224.0/24,AS979 IPv4
154.9.237.0/24,AS979 IPv4
154.9.250.0/24,AS979 IPv4
154.12.52.0/24,AS979 IPv4
154.12.62.0/24,AS979 IPv4
154.37.216.0/21,AS979 IPv4
154.9.30.0/24,AS979 IPv4
154.37.218.0/24,AS979 IPv4
38.246.248.0/24,AS979 IPv4
38.246.248.0/21,AS979 IPv4
38.246.252.0/22,AS979 IPv4
154.12.35.0/24,AS979 IPv4
154.64.248.0/21,AS979 IPv4
154.44.7.0/24,AS979 IPv4
154.12.45.0/24,AS979 IPv4
38.150.2.0/24,AS979 IPv4
154.9.26.0/24,AS979 IPv4
70.39.204.0/24,AS979 IPv4
154.37.212.0/24,AS979 IPv4
38.246.249.0/24,AS979 IPv4
38.207.182.0/24,AS979 IPv4
38.47.114.0/24,AS979 IPv4
154.29.154.0/24,AS979 IPv4
154.9.235.0/24,AS979 IPv4
154.9.255.0/24,AS979 IPv4
154.44.10.0/24,AS979 IPv4
154.9.28.0/24,AS979 IPv4
154.44.29.0/24,AS979 IPv4
154.9.253.0/24,AS979 IPv4
154.40.40.0/24,AS979 IPv4
96.43.98.0/24,AS979 IPv4
154.12.38.0/24,AS979 IPv4
154.9.25.0/24,AS979 IPv4
38.22.88.0/24,AS979 IPv4
154.37.214.0/24,AS979 IPv4
154.64.231.0/24,AS979 IPv4
154.64.252.0/24,AS979 IPv4
154.64.225.0/24,AS979 IPv4
154.40.45.0/24,AS979 IPv4
154.37.219.0/24,AS979 IPv4
154.29.150.0/24,AS979 IPv4
154.37.222.0/24,AS979 IPv4
154.9.241.0/24,AS979 IPv4
38.246.246.0/24,AS979 IPv4
154.29.145.0/24,AS979 IPv4
154.64.232.0/24,AS979 IPv4
154.9.240.0/24,AS979 IPv4
154.12.55.0/24,AS979 IPv4
154.37.220.0/24,AS979 IPv4
154.64.249.0/24,AS979 IPv4
154.40.37.0/24,AS979 IPv4
154.12.53.0/24,AS979 IPv4
154.40.44.0/23,AS979 IPv4
154.37.152.0/24,AS979 IPv4
154.37.223.0/24,AS979 IPv4
38.22.90.0/24,AS979 IPv4
154.12.61.0/24,AS979 IPv4
154.44.27.0/24,AS979 IPv4
154.44.11.0/24,AS979 IPv4
206.223.84.0/24,AS979 IPv4
38.246.248.0/22,AS979 IPv4
75.127.89.0/24,AS979 IPv4
154.40.38.0/24,AS979 IPv4
154.9.225.0/24,AS979 IPv4
154.9.249.0/24,AS979 IPv4
38.47.116.0/24,AS979 IPv4
154.64.228.0/24,AS979 IPv4
154.64.250.0/24,AS979 IPv4
154.37.217.0/24,AS979 IPv4
154.40.57.0/24,AS979 IPv4
38.22.88.0/21,AS979 IPv4
154.40.46.0/24,AS979 IPv4
154.9.230.0/24,AS979 IPv4
154.29.144.0/24,AS979 IPv4
154.64.245.0/24,AS979 IPv4
154.40.58.0/24,AS979 IPv4
154.12.47.0/24,AS979 IPv4
154.40.32.0/24,AS979 IPv4
103.207.68.0/24,AS979 IPv4
154.9.233.0/24,AS979 IPv4
154.44.14.0/24,AS979 IPv4
103.150.215.0/24,AS979 IPv4
103.150.214.0/24,AS979 IPv4
154.12.50.0/24,AS979 IPv4
154.40.55.0/24,AS979 IPv4
154.9.24.0/24,AS979 IPv4
154.9.238.0/24,AS979 IPv4
154.7.183.0/24,AS979 IPv4
38.207.183.0/24,AS979 IPv4
154.12.60.0/22,AS979 IPv4
154.40.41.0/24,AS979 IPv4
38.207.163.0/24,AS979 IPv4
