dest_ip,metadata_comment
45.74.10.0/24,AS58349 IPv4
45.92.247.0/24,AS58349 IPv4
66.100.145.0/24,AS58349 IPv4
206.123.145.0/24,AS58349 IPv4
149.13.187.0/24,AS58349 IPv4
65.162.110.0/24,AS58349 IPv4
209.63.14.0/24,AS58349 IPv4
199.1.254.0/24,AS58349 IPv4
181.233.125.0/24,AS58349 IPv4
149.57.76.0/24,AS58349 IPv4
149.18.3.0/24,AS58349 IPv4
206.123.128.0/24,AS58349 IPv4
194.143.203.0/24,AS58349 IPv4
102.135.103.0/24,AS58349 IPv4
192.253.248.0/24,AS58349 IPv4
104.250.173.0/24,AS58349 IPv4
209.233.156.0/24,AS58349 IPv4
66.3.37.0/24,AS58349 IPv4
195.128.24.0/24,AS58349 IPv4
181.233.127.0/24,AS58349 IPv4
181.233.124.0/24,AS58349 IPv4
199.106.15.0/24,AS58349 IPv4
5.44.253.0/24,AS58349 IPv4
104.250.178.0/24,AS58349 IPv4
65.162.111.0/24,AS58349 IPv4
154.43.61.0/24,AS58349 IPv4
193.42.23.0/24,AS58349 IPv4
181.233.124.0/22,AS58349 IPv4
67.219.215.0/24,AS58349 IPv4
4.42.229.0/24,AS58349 IPv4
199.106.14.0/24,AS58349 IPv4
45.144.39.0/24,AS58349 IPv4
149.6.125.0/24,AS58349 IPv4
2a10:e5c0::/48,AS58349 IPv6
209.63.15.0/24,AS58349 IPv4
45.74.43.0/24,AS58349 IPv4
149.18.104.0/24,AS58349 IPv4
181.233.126.0/24,AS58349 IPv4
194.143.209.0/24,AS58349 IPv4
102.135.10.0/24,AS58349 IPv4
204.117.89.0/24,AS58349 IPv4
