dest_ip,metadata_comment
162.158.120.0/24,AS13335 IPv4
2400:cb00:594::/48,AS13335 IPv6
8.20.101.0/24,AS13335 IPv4
172.64.53.0/24,AS13335 IPv4
172.68.6.0/24,AS13335 IPv4
172.69.92.0/24,AS13335 IPv4
104.27.192.0/20,AS13335 IPv4
172.69.116.0/24,AS13335 IPv4
162.158.208.0/22,AS13335 IPv4
104.23.170.0/24,AS13335 IPv4
2400:cb00:441::/48,AS13335 IPv6
2607:8940:2000::/35,AS13335 IPv6
2400:cb00:717::/48,AS13335 IPv6
2400:cb00:561::/48,AS13335 IPv6
172.71.155.0/24,AS13335 IPv4
2a06:98c1:3122::/48,AS13335 IPv6
2606:4700:8398::/46,AS13335 IPv6
104.23.218.0/24,AS13335 IPv4
2a09:bac0:384::/48,AS13335 IPv6
172.68.217.0/24,AS13335 IPv4
104.28.143.0/24,AS13335 IPv4
2400:cb00:519::/48,AS13335 IPv6
2400:cb00:a312::/48,AS13335 IPv6
2606:4700:83bc::/46,AS13335 IPv6
172.71.221.0/24,AS13335 IPv4
104.19.48.0/20,AS13335 IPv4
2400:cb00:a531::/48,AS13335 IPv6
104.28.126.0/24,AS13335 IPv4
172.64.239.0/24,AS13335 IPv4
162.158.101.0/24,AS13335 IPv4
2a09:bac0:216::/48,AS13335 IPv6
2606:4700:404b::/48,AS13335 IPv6
2606:4700:3007::/48,AS13335 IPv6
2400:cb00:975::/48,AS13335 IPv6
2400:cb00:a301::/48,AS13335 IPv6
162.159.58.0/24,AS13335 IPv4
162.158.45.0/24,AS13335 IPv4
104.28.166.0/24,AS13335 IPv4
172.68.145.0/24,AS13335 IPv4
2400:cb00:74::/48,AS13335 IPv6
2a09:bac0:151::/48,AS13335 IPv6
2a09:bac0:598::/48,AS13335 IPv6
2a09:bac0:378::/48,AS13335 IPv6
2400:cb00:a1d2::/48,AS13335 IPv6
172.66.144.0/20,AS13335 IPv4
104.25.224.0/20,AS13335 IPv4
2400:cb00:c3d2::/48,AS13335 IPv6
2a09:bac0:641::/48,AS13335 IPv6
2803:f800:52::/48,AS13335 IPv6
104.29.132.0/24,AS13335 IPv4
2400:cb00:a115::/48,AS13335 IPv6
8.28.213.0/24,AS13335 IPv4
2606:4700:3017::/48,AS13335 IPv6
172.68.135.0/24,AS13335 IPv4
172.65.128.0/20,AS13335 IPv4
104.29.24.0/24,AS13335 IPv4
104.18.80.0/20,AS13335 IPv4
2606:4700:9767::/48,AS13335 IPv6
104.28.211.0/24,AS13335 IPv4
104.17.192.0/20,AS13335 IPv4
104.28.57.0/24,AS13335 IPv4
172.71.127.0/24,AS13335 IPv4
172.71.113.0/24,AS13335 IPv4
162.158.138.0/24,AS13335 IPv4
2400:cb00:732::/48,AS13335 IPv6
2400:cb00:907::/48,AS13335 IPv6
2400:cb00:c3d3::/48,AS13335 IPv6
108.162.194.0/24,AS13335 IPv4
162.158.192.0/24,AS13335 IPv4
172.68.38.0/24,AS13335 IPv4
2400:cb00:a234::/48,AS13335 IPv6
172.71.204.0/24,AS13335 IPv4
2606:4700:4048::/48,AS13335 IPv6
2606:4700:404a::/48,AS13335 IPv6
2606:4700:83b5::/48,AS13335 IPv6
2400:cb00:137::/48,AS13335 IPv6
104.30.32.0/23,AS13335 IPv4
2a09:bac0:194::/48,AS13335 IPv6
2a06:98c0:1c29::/48,AS13335 IPv6
162.158.184.0/24,AS13335 IPv4
2a09:bac0:128::/48,AS13335 IPv6
2400:cb00:29::/48,AS13335 IPv6
2a09:bac0:4::/48,AS13335 IPv6
172.71.4.0/24,AS13335 IPv4
2606:4700:4049::/48,AS13335 IPv6
2400:cb00:a490::/48,AS13335 IPv6
2400:cb00:483::/48,AS13335 IPv6
172.65.0.0/19,AS13335 IPv4
104.28.173.0/24,AS13335 IPv4
172.69.74.0/24,AS13335 IPv4
104.28.51.0/24,AS13335 IPv4
2606:4700:3010::/44,AS13335 IPv6
172.68.127.0/24,AS13335 IPv4
2606:4700:11::/48,AS13335 IPv6
104.28.63.0/24,AS13335 IPv4
2400:cb00:a141::/48,AS13335 IPv6
162.158.223.0/24,AS13335 IPv4
8.44.2.0/24,AS13335 IPv4
104.28.222.0/24,AS13335 IPv4
172.69.225.0/24,AS13335 IPv4
104.23.181.0/24,AS13335 IPv4
104.23.214.0/24,AS13335 IPv4
2400:cb00:405::/48,AS13335 IPv6
108.162.240.0/24,AS13335 IPv4
2a09:bac0:578::/48,AS13335 IPv6
8.21.13.0/24,AS13335 IPv4
2400:cb00:274::/48,AS13335 IPv6
2a06:98c0:1c56::/48,AS13335 IPv6
2400:cb00:182::/48,AS13335 IPv6
104.28.118.0/24,AS13335 IPv4
172.68.201.0/24,AS13335 IPv4
172.64.40.0/24,AS13335 IPv4
