dest_ip,metadata_comment
203.100.208.0/20,AS18779 IPv4
192.177.105.0/24,AS18779 IPv4
74.82.43.0/24,AS18779 IPv4
104.223.126.0/24,AS18779 IPv4
23.27.131.0/24,AS18779 IPv4
142.111.149.0/24,AS18779 IPv4
136.0.75.0/24,AS18779 IPv4
203.160.112.0/20,AS18779 IPv4
204.44.123.0/24,AS18779 IPv4
166.88.238.0/24,AS18779 IPv4
192.161.170.0/24,AS18779 IPv4
192.177.96.0/24,AS18779 IPv4
205.164.57.0/24,AS18779 IPv4
166.88.64.0/24,AS18779 IPv4
104.223.117.0/24,AS18779 IPv4
166.88.62.0/24,AS18779 IPv4
192.177.25.0/24,AS18779 IPv4
104.129.54.0/24,AS18779 IPv4
23.27.239.0/24,AS18779 IPv4
2606:6680:36::/48,AS18779 IPv6
166.88.67.0/24,AS18779 IPv4
172.120.80.0/24,AS18779 IPv4
166.88.249.0/24,AS18779 IPv4
172.121.144.0/24,AS18779 IPv4
142.111.1.0/24,AS18779 IPv4
136.0.61.0/24,AS18779 IPv4
176.111.223.0/24,AS18779 IPv4
205.164.2.0/24,AS18779 IPv4
205.164.6.0/24,AS18779 IPv4
172.252.246.0/24,AS18779 IPv4
205.164.0.0/18,AS18779 IPv4
205.164.15.0/24,AS18779 IPv4
192.177.184.0/24,AS18779 IPv4
69.46.83.0/24,AS18779 IPv4
23.230.232.0/21,AS18779 IPv4
23.230.130.0/24,AS18779 IPv4
142.111.250.0/24,AS18779 IPv4
154.205.30.0/23,AS18779 IPv4
166.88.217.0/24,AS18779 IPv4
23.27.135.0/24,AS18779 IPv4
173.245.73.0/24,AS18779 IPv4
142.252.50.0/24,AS18779 IPv4
136.0.89.0/24,AS18779 IPv4
204.44.110.0/24,AS18779 IPv4
166.88.241.0/24,AS18779 IPv4
136.0.224.0/24,AS18779 IPv4
23.27.151.0/24,AS18779 IPv4
86.105.96.0/21,AS18779 IPv4
50.117.27.0/24,AS18779 IPv4
136.0.207.0/24,AS18779 IPv4
45.38.226.0/24,AS18779 IPv4
172.120.16.0/24,AS18779 IPv4
172.120.101.0/24,AS18779 IPv4
172.252.160.0/20,AS18779 IPv4
142.111.243.0/24,AS18779 IPv4
172.120.165.0/24,AS18779 IPv4
166.88.247.0/24,AS18779 IPv4
2607:f358:20::/48,AS18779 IPv6
2a11:73c0::/29,AS18779 IPv6
50.117.96.0/20,AS18779 IPv4
172.120.134.0/24,AS18779 IPv4
23.230.25.0/24,AS18779 IPv4
172.121.60.0/24,AS18779 IPv4
173.245.64.0/19,AS18779 IPv4
166.88.85.0/24,AS18779 IPv4
166.88.165.0/24,AS18779 IPv4
104.223.75.0/24,AS18779 IPv4
172.120.136.0/24,AS18779 IPv4
66.212.18.0/24,AS18779 IPv4
216.172.128.0/22,AS18779 IPv4
166.88.155.0/24,AS18779 IPv4
192.177.145.0/24,AS18779 IPv4
166.88.88.0/24,AS18779 IPv4
2602:fb6e:1::/48,AS18779 IPv6
172.252.184.0/21,AS18779 IPv4
147.189.130.0/24,AS18779 IPv4
172.121.23.0/24,AS18779 IPv4
172.120.112.0/24,AS18779 IPv4
23.27.230.0/24,AS18779 IPv4
172.121.9.0/24,AS18779 IPv4
172.121.243.0/24,AS18779 IPv4
142.111.194.0/24,AS18779 IPv4
2a0c:9ac0::/29,AS18779 IPv6
142.252.114.0/24,AS18779 IPv4
136.0.200.0/24,AS18779 IPv4
50.118.144.0/20,AS18779 IPv4
136.0.80.0/24,AS18779 IPv4
192.177.39.0/24,AS18779 IPv4
192.177.91.0/24,AS18779 IPv4
23.27.149.0/24,AS18779 IPv4
2607:f358:b::/48,AS18779 IPv6
166.88.81.0/24,AS18779 IPv4
166.88.48.0/24,AS18779 IPv4
142.111.5.0/24,AS18779 IPv4
192.177.101.0/24,AS18779 IPv4
23.27.17.0/24,AS18779 IPv4
172.252.128.0/20,AS18779 IPv4
136.0.223.0/24,AS18779 IPv4
166.88.235.0/24,AS18779 IPv4
192.177.74.0/24,AS18779 IPv4
136.0.20.0/24,AS18779 IPv4
23.230.72.0/21,AS18779 IPv4
192.177.110.0/24,AS18779 IPv4
172.121.66.0/24,AS18779 IPv4
173.44.62.0/24,AS18779 IPv4
45.39.56.0/24,AS18779 IPv4
136.0.59.0/24,AS18779 IPv4
45.39.217.0/24,AS18779 IPv4
172.121.252.0/23,AS18779 IPv4
23.27.241.0/24,AS18779 IPv4
162.245.186.0/24,AS18779 IPv4
23.27.3.0/24,AS18779 IPv4
50.117.80.0/20,AS18779 IPv4
142.111.170.0/24,AS18779 IPv4
166.88.116.0/24,AS18779 IPv4
136.0.95.0/24,AS18779 IPv4
192.177.20.0/24,AS18779 IPv4
142.111.202.0/24,AS18779 IPv4
50.118.208.0/20,AS18779 IPv4
172.120.33.0/24,AS18779 IPv4
2607:f358:2::/48,AS18779 IPv6
192.177.57.0/24,AS18779 IPv4
172.120.98.0/24,AS18779 IPv4
216.144.233.0/24,AS18779 IPv4
142.111.199.0/24,AS18779 IPv4
172.120.92.0/24,AS18779 IPv4
166.88.63.0/24,AS18779 IPv4
172.121.186.0/23,AS18779 IPv4
172.121.38.0/23,AS18779 IPv4
136.0.70.0/24,AS18779 IPv4
205.164.32.0/19,AS18779 IPv4
172.121.40.0/24,AS18779 IPv4
192.177.89.0/24,AS18779 IPv4
2a0c:7080::/29,AS18779 IPv6
142.111.171.0/24,AS18779 IPv4
172.121.191.0/24,AS18779 IPv4
166.88.25.0/24,AS18779 IPv4
192.177.87.0/24,AS18779 IPv4
142.252.0.0/19,AS18779 IPv4
192.177.169.0/24,AS18779 IPv4
166.88.250.0/24,AS18779 IPv4
172.120.170.0/23,AS18779 IPv4
216.172.145.0/24,AS18779 IPv4
166.88.33.0/24,AS18779 IPv4
166.88.129.0/24,AS18779 IPv4
166.88.58.0/24,AS18779 IPv4
192.177.80.0/24,AS18779 IPv4
142.111.93.0/24,AS18779 IPv4
166.88.195.0/24,AS18779 IPv4
192.92.114.0/24,AS18779 IPv4
23.27.155.0/24,AS18779 IPv4
136.0.238.0/24,AS18779 IPv4
50.118.231.0/24,AS18779 IPv4
72.13.94.0/24,AS18779 IPv4
172.121.24.0/23,AS18779 IPv4
173.254.217.0/24,AS18779 IPv4
142.111.220.0/24,AS18779 IPv4
142.111.205.0/24,AS18779 IPv4
172.121.4.0/24,AS18779 IPv4
23.27.111.0/24,AS18779 IPv4
136.0.88.0/24,AS18779 IPv4
104.223.27.0/24,AS18779 IPv4
142.111.147.0/24,AS18779 IPv4
166.88.86.0/24,AS18779 IPv4
136.0.232.0/24,AS18779 IPv4
172.120.150.0/24,AS18779 IPv4
66.212.21.0/24,AS18779 IPv4
69.46.69.0/24,AS18779 IPv4
136.0.206.0/24,AS18779 IPv4
104.252.0.0/16,AS18779 IPv4
104.164.78.0/23,AS18779 IPv4
173.245.80.0/23,AS18779 IPv4
23.230.16.0/20,AS18779 IPv4
209.73.152.0/21,AS18779 IPv4
192.177.30.0/24,AS18779 IPv4
192.177.107.0/24,AS18779 IPv4
50.117.92.0/22,AS18779 IPv4
216.172.152.0/21,AS18779 IPv4
23.27.157.0/24,AS18779 IPv4
142.252.0.0/16,AS18779 IPv4
166.88.147.0/24,AS18779 IPv4
142.111.184.0/24,AS18779 IPv4
193.160.71.0/24,AS18779 IPv4
158.140.192.0/19,AS18779 IPv4
192.177.170.0/24,AS18779 IPv4
