dest_ip,metadata_comment
31.56.214.0/24,AS212666 IPv4
31.133.80.0/24,AS212666 IPv4
31.133.81.0/24,AS212666 IPv4
104.250.173.0/24,AS212666 IPv4
104.250.178.0/24,AS212666 IPv4
206.123.147.0/24,AS212666 IPv4
31.133.83.0/24,AS212666 IPv4
31.56.213.0/24,AS212666 IPv4
45.74.61.0/24,AS212666 IPv4
104.250.164.0/24,AS212666 IPv4
104.250.176.0/24,AS212666 IPv4
217.60.242.0/24,AS212666 IPv4
206.123.146.0/24,AS212666 IPv4
206.123.156.0/24,AS212666 IPv4
104.250.166.0/24,AS212666 IPv4
31.133.82.0/24,AS212666 IPv4
