dest_ip,metadata_comment
156.241.148.0/22,AS55020 IPv4
154.204.164.0/22,AS55020 IPv4
154.204.140.0/22,AS55020 IPv4
154.210.16.0/22,AS55020 IPv4
154.204.172.0/22,AS55020 IPv4
154.204.152.0/22,AS55020 IPv4
156.241.140.0/23,AS55020 IPv4
156.241.168.0/22,AS55020 IPv4
156.241.144.0/22,AS55020 IPv4
154.204.8.0/22,AS55020 IPv4
154.204.144.0/22,AS55020 IPv4
154.204.188.0/22,AS55020 IPv4
154.210.20.0/22,AS55020 IPv4
154.204.184.0/22,AS55020 IPv4
154.204.148.0/22,AS55020 IPv4
156.241.172.0/22,AS55020 IPv4
154.204.156.0/22,AS55020 IPv4
156.241.180.0/22,AS55020 IPv4
156.241.186.0/23,AS55020 IPv4
154.204.128.0/22,AS55020 IPv4
154.204.12.0/22,AS55020 IPv4
156.241.152.0/22,AS55020 IPv4
154.210.24.0/22,AS55020 IPv4
156.241.176.0/22,AS55020 IPv4
154.204.168.0/22,AS55020 IPv4
154.210.28.0/22,AS55020 IPv4
156.241.164.0/22,AS55020 IPv4
154.204.136.0/22,AS55020 IPv4
154.204.160.0/22,AS55020 IPv4
156.241.184.0/23,AS55020 IPv4
156.241.156.0/22,AS55020 IPv4
154.204.132.0/22,AS55020 IPv4
156.241.160.0/22,AS55020 IPv4
156.241.142.0/23,AS55020 IPv4
