dest_ip,metadata_comment
185.60.251.0/24,AS44066 IPv4
5.183.95.0/24,AS44066 IPv4
193.108.168.0/24,AS44066 IPv4
185.197.165.0/24,AS44066 IPv4
5.132.158.0/24,AS44066 IPv4
84.200.76.0/24,AS44066 IPv4
185.197.167.0/24,AS44066 IPv4
194.187.164.0/22,AS44066 IPv4
2a03:aae0:fc01::/48,AS44066 IPv6
84.200.39.0/24,AS44066 IPv4
2a0a:7bc0::/32,AS44066 IPv6
2a0a:7bc7::/32,AS44066 IPv6
84.200.0.0/16,AS44066 IPv4
95.156.195.0/24,AS44066 IPv4
2001:1608::/32,AS44066 IPv6
185.197.166.0/24,AS44066 IPv4
212.79.216.0/22,AS44066 IPv4
2a07:b800::/29,AS44066 IPv6
212.224.110.0/24,AS44066 IPv4
193.33.221.0/24,AS44066 IPv4
185.210.137.0/24,AS44066 IPv4
168.80.34.0/24,AS44066 IPv4
195.190.9.0/24,AS44066 IPv4
212.23.211.0/24,AS44066 IPv4
212.79.220.0/22,AS44066 IPv4
31.172.85.0/24,AS44066 IPv4
2a01:7e0::/32,AS44066 IPv6
2a09:4d46::/32,AS44066 IPv6
2a03:aae0:fc00::/48,AS44066 IPv6
2a01:7e0:1fc::/48,AS44066 IPv6
193.33.155.0/24,AS44066 IPv4
159.100.4.0/24,AS44066 IPv4
185.250.249.0/24,AS44066 IPv4
188.92.0.0/24,AS44066 IPv4
45.86.163.0/24,AS44066 IPv4
185.15.8.0/22,AS44066 IPv4
193.107.120.0/22,AS44066 IPv4
212.224.64.0/18,AS44066 IPv4
2a03:ebc0:1000::/36,AS44066 IPv6
212.224.104.0/24,AS44066 IPv4
2a03:ebc0:5000::/36,AS44066 IPv6
196.16.220.0/24,AS44066 IPv4
84.201.0.0/18,AS44066 IPv4
159.100.0.0/19,AS44066 IPv4
46.30.190.0/24,AS44066 IPv4
185.171.204.0/22,AS44066 IPv4
154.46.30.0/24,AS44066 IPv4
37.114.96.0/19,AS44066 IPv4
82.211.0.0/18,AS44066 IPv4
91.222.176.0/22,AS44066 IPv4
194.143.134.0/23,AS44066 IPv4
2a01:7e0:2f::/48,AS44066 IPv6
212.224.125.0/24,AS44066 IPv4
2a03:aae0:fc::/48,AS44066 IPv6
185.133.33.0/24,AS44066 IPv4
46.30.189.0/24,AS44066 IPv4
185.160.0.0/22,AS44066 IPv4
196.17.228.0/24,AS44066 IPv4
185.17.255.0/24,AS44066 IPv4
114.69.227.0/24,AS44066 IPv4
79.133.32.0/19,AS44066 IPv4
193.34.71.0/24,AS44066 IPv4
185.58.2.0/24,AS44066 IPv4
194.26.183.0/24,AS44066 IPv4
5.154.181.0/24,AS44066 IPv4
45.10.25.0/24,AS44066 IPv4
212.224.84.0/24,AS44066 IPv4
2a02:6b40::/32,AS44066 IPv6
31.172.80.0/20,AS44066 IPv4
2a02:fb00::/29,AS44066 IPv6
2001:1638::/32,AS44066 IPv6
159.100.10.0/23,AS44066 IPv4
