dest_ip,metadata_comment
160.115.195.0/24,AS400506 IPv4
160.115.199.0/24,AS400506 IPv4
160.115.253.0/24,AS400506 IPv4
157.254.215.0/24,AS400506 IPv4
160.115.201.0/24,AS400506 IPv4
157.254.213.0/24,AS400506 IPv4
160.115.197.0/24,AS400506 IPv4
160.115.252.0/24,AS400506 IPv4
157.254.209.0/24,AS400506 IPv4
157.254.214.0/24,AS400506 IPv4
157.254.208.0/24,AS400506 IPv4
160.115.193.0/24,AS400506 IPv4
160.115.196.0/24,AS400506 IPv4
157.254.210.0/24,AS400506 IPv4
160.115.192.0/24,AS400506 IPv4
160.115.200.0/24,AS400506 IPv4
160.115.198.0/24,AS400506 IPv4
160.115.194.0/24,AS400506 IPv4
