dest_ip,metadata_comment
45.221.67.0/24,AS213659 IPv4
102.135.26.0/24,AS213659 IPv4
115.167.11.0/24,AS213659 IPv4
102.135.28.0/24,AS213659 IPv4
102.135.31.0/24,AS213659 IPv4
102.135.27.0/24,AS213659 IPv4
115.167.15.0/24,AS213659 IPv4
115.167.28.0/24,AS213659 IPv4
115.167.29.0/24,AS213659 IPv4
45.74.56.0/24,AS213659 IPv4
102.135.25.0/24,AS213659 IPv4
115.167.30.0/24,AS213659 IPv4
115.167.6.0/24,AS213659 IPv4
45.221.64.0/24,AS213659 IPv4
185.84.158.0/24,AS213659 IPv4
45.156.117.0/24,AS213659 IPv4
45.221.65.0/24,AS213659 IPv4
185.84.157.0/24,AS213659 IPv4
