dest_ip,metadata_comment
208.36.224.0/24,AS43072 IPv4
46.34.37.0/24,AS43072 IPv4
208.36.231.0/24,AS43072 IPv4
192.177.61.0/24,AS43072 IPv4
113.203.220.0/24,AS43072 IPv4
113.203.253.0/24,AS43072 IPv4
85.133.228.0/24,AS43072 IPv4
85.133.241.0/24,AS43072 IPv4
113.203.254.0/24,AS43072 IPv4
193.124.44.0/24,AS43072 IPv4
202.12.101.0/24,AS43072 IPv4
206.66.96.0/24,AS43072 IPv4
208.36.227.0/24,AS43072 IPv4
194.135.18.0/24,AS43072 IPv4
85.133.250.0/24,AS43072 IPv4
113.203.227.0/24,AS43072 IPv4
85.133.153.0/24,AS43072 IPv4
206.66.99.0/24,AS43072 IPv4
185.20.255.0/24,AS43072 IPv4
85.133.151.0/24,AS43072 IPv4
221.128.134.0/24,AS43072 IPv4
85.133.132.0/24,AS43072 IPv4
113.203.252.0/24,AS43072 IPv4
91.214.111.0/24,AS43072 IPv4
113.203.255.0/24,AS43072 IPv4
91.214.110.0/24,AS43072 IPv4
85.133.178.0/24,AS43072 IPv4
