dest_ip,metadata_comment
194.59.7.0/24,AS53356 IPv4
2a0f:9400:6931::/48,AS53356 IPv6
102.135.56.0/24,AS53356 IPv4
109.203.168.0/21,AS53356 IPv4
2602:fed2:7102::/48,AS53356 IPv6
2602:fe13:fc6::/48,AS53356 IPv6
102.135.43.0/24,AS53356 IPv4
2602:fed2:7190::/48,AS53356 IPv6
102.135.53.0/24,AS53356 IPv4
2602:fed2:708a::/48,AS53356 IPv6
2602:fed2:fe0::/45,AS53356 IPv6
2602:fed2:7087::/48,AS53356 IPv6
2a0f:9400:6106::/48,AS53356 IPv6
102.135.57.0/24,AS53356 IPv4
103.144.176.0/24,AS53356 IPv4
2a0e:fd45:40ff::/48,AS53356 IPv6
2602:fed2:4000::/36,AS53356 IPv6
2a07:9205::/32,AS53356 IPv6
2602:fed2:7e0a::/48,AS53356 IPv6
2a09:342::/32,AS53356 IPv6
2a0c:a582::/32,AS53356 IPv6
2a0f:9400:8024::/48,AS53356 IPv6
172.94.73.0/24,AS53356 IPv4
2a10:dfc4::/32,AS53356 IPv6
2602:f8de::/40,AS53356 IPv6
37.49.147.0/24,AS53356 IPv4
2602:fed2:730b::/48,AS53356 IPv6
2602:fed2:fb2::/48,AS53356 IPv6
2a0f:9405::/32,AS53356 IPv6
162.33.165.0/24,AS53356 IPv4
216.24.221.0/24,AS53356 IPv4
2620:13a:c012::/48,AS53356 IPv6
2602:f91e::/40,AS53356 IPv6
185.220.28.0/22,AS53356 IPv4
172.94.83.0/24,AS53356 IPv4
2602:fed2:730f::/48,AS53356 IPv6
2a0f:9400:6109::/48,AS53356 IPv6
172.111.155.0/24,AS53356 IPv4
95.173.34.0/23,AS53356 IPv4
2602:fed2:7e84::/48,AS53356 IPv6
2602:fed2:718b::/48,AS53356 IPv6
2a0d:5100::/29,AS53356 IPv6
2a0c:a587::/32,AS53356 IPv6
102.135.50.0/24,AS53356 IPv4
163.5.51.0/24,AS53356 IPv4
2602:fed2:731e::/48,AS53356 IPv6
2a0c:a584::/32,AS53356 IPv6
2620:13a:c000::/40,AS53356 IPv6
2a0f:9400:fa0::/45,AS53356 IPv6
94.74.152.0/22,AS53356 IPv4
2a0f:9cc0::/29,AS53356 IPv6
45.151.141.0/24,AS53356 IPv4
213.210.34.0/24,AS53356 IPv4
209.178.236.0/24,AS53356 IPv4
209.178.237.0/24,AS53356 IPv4
102.135.52.0/24,AS53356 IPv4
104.243.249.0/24,AS53356 IPv4
172.94.105.0/24,AS53356 IPv4
141.140.15.0/24,AS53356 IPv4
2602:fed2:7186::/48,AS53356 IPv6
95.173.36.0/22,AS53356 IPv4
151.240.16.0/24,AS53356 IPv4
2602:fe13:300::/40,AS53356 IPv6
2602:fed2:730a::/48,AS53356 IPv6
2a07:9204::/32,AS53356 IPv6
102.135.42.0/24,AS53356 IPv4
172.94.70.0/24,AS53356 IPv4
172.111.209.0/24,AS53356 IPv4
176.46.129.0/24,AS53356 IPv4
206.83.41.0/24,AS53356 IPv4
2a0f:9400:6c40::/44,AS53356 IPv6
45.148.76.0/22,AS53356 IPv4
103.144.177.0/24,AS53356 IPv4
162.252.52.0/22,AS53356 IPv4
172.111.237.0/24,AS53356 IPv4
172.94.74.0/24,AS53356 IPv4
194.195.95.0/24,AS53356 IPv4
2602:fed2:fc0::/45,AS53356 IPv6
45.74.13.0/24,AS53356 IPv4
2602:fe13:fc4::/48,AS53356 IPv6
2602:fed2:fb0::/45,AS53356 IPv6
102.135.59.0/24,AS53356 IPv4
2a0f:9400:6935::/48,AS53356 IPv6
66.251.151.0/24,AS53356 IPv4
172.111.217.0/24,AS53356 IPv4
2a0f:9400:6932::/48,AS53356 IPv6
172.94.72.0/24,AS53356 IPv4
176.46.135.0/24,AS53356 IPv4
2a0f:9400:614b::/48,AS53356 IPv6
91.234.22.0/24,AS53356 IPv4
102.135.55.0/24,AS53356 IPv4
66.251.145.0/24,AS53356 IPv4
194.64.164.0/22,AS53356 IPv4
2602:fed2:7088::/48,AS53356 IPv6
102.135.32.0/24,AS53356 IPv4
2a10:dfc2::/32,AS53356 IPv6
2620:13a:c020::/48,AS53356 IPv6
2a07:9203::/32,AS53356 IPv6
172.111.211.0/24,AS53356 IPv4
206.123.142.0/24,AS53356 IPv4
79.135.144.0/22,AS53356 IPv4
2602:fe13:fc5::/48,AS53356 IPv6
2a0f:9400:6906::/48,AS53356 IPv6
85.237.209.0/24,AS53356 IPv4
23.152.224.0/24,AS53356 IPv4
216.40.72.0/22,AS53356 IPv4
172.111.177.0/24,AS53356 IPv4
209.178.233.0/24,AS53356 IPv4
2602:fe13:fa0::/44,AS53356 IPv6
2602:fed2:7084::/48,AS53356 IPv6
44.31.162.0/24,AS53356 IPv4
2602:f92d::/40,AS53356 IPv6
172.94.82.0/24,AS53356 IPv4
204.14.79.0/24,AS53356 IPv4
2a07:9200::/32,AS53356 IPv6
172.94.71.0/24,AS53356 IPv4
2602:fed2:7305::/48,AS53356 IPv6
2a0f:9400:6112::/48,AS53356 IPv6
139.177.158.0/24,AS53356 IPv4
172.111.159.0/24,AS53356 IPv4
209.178.234.0/24,AS53356 IPv4
44.32.52.0/24,AS53356 IPv4
2a0f:9400:fa8::/45,AS53356 IPv6
2a0f:9400:6920::/44,AS53356 IPv6
2a0f:9400:6934::/48,AS53356 IPv6
102.135.41.0/24,AS53356 IPv4
2602:fc1c:fa0::/44,AS53356 IPv6
192.84.254.0/24,AS53356 IPv4
2602:fed2:7182::/48,AS53356 IPv6
172.94.77.0/24,AS53356 IPv4
102.135.61.0/24,AS53356 IPv4
2a0f:9400:fb0::/44,AS53356 IPv6
102.135.54.0/24,AS53356 IPv4
140.235.144.0/22,AS53356 IPv4
2a14:7c7::/32,AS53356 IPv6
79.135.128.0/22,AS53356 IPv4
172.94.76.0/24,AS53356 IPv4
140.235.168.0/22,AS53356 IPv4
181.214.54.0/24,AS53356 IPv4
80.254.208.0/20,AS53356 IPv4
102.135.58.0/24,AS53356 IPv4
102.135.62.0/24,AS53356 IPv4
2602:fed2:3e9::/48,AS53356 IPv6
2602:fed2:fc8::/45,AS53356 IPv6
66.251.152.0/24,AS53356 IPv4
102.135.46.0/24,AS53356 IPv4
66.251.154.0/24,AS53356 IPv4
45.42.42.0/24,AS53356 IPv4
200.229.17.0/24,AS53356 IPv4
2602:fed2:708c::/48,AS53356 IPv6
2602:fed2:7109::/48,AS53356 IPv6
141.140.1.0/24,AS53356 IPv4
2602:fe13:804::/48,AS53356 IPv6
102.135.44.0/24,AS53356 IPv4
2602:fed2:7187::/48,AS53356 IPv6
23.133.64.0/24,AS53356 IPv4
80.254.236.0/22,AS53356 IPv4
199.30.92.0/22,AS53356 IPv4
206.83.40.0/24,AS53356 IPv4
140.228.30.0/24,AS53356 IPv4
2602:fed2:7700::/48,AS53356 IPv6
2a0f:3640::/29,AS53356 IPv6
2a0f:9400:6c30::/44,AS53356 IPv6
172.111.193.0/24,AS53356 IPv4
2602:fed2:7184::/48,AS53356 IPv6
206.83.46.0/24,AS53356 IPv4
2a0f:9400:7728::/48,AS53356 IPv6
2a10:dfc7::/32,AS53356 IPv6
167.253.16.0/22,AS53356 IPv4
2602:fed2:3ec::/48,AS53356 IPv6
79.135.132.0/22,AS53356 IPv4
2602:fe13:fb0::/44,AS53356 IPv6
2602:fed2:7189::/48,AS53356 IPv6
2602:fed2:7319::/48,AS53356 IPv6
142.202.91.0/24,AS53356 IPv4
102.135.49.0/24,AS53356 IPv4
2602:fe13:2ab::/48,AS53356 IPv6
2602:f90c::/40,AS53356 IPv6
2602:fed2:fa0::/44,AS53356 IPv6
2a0f:9400:738c::/48,AS53356 IPv6
109.203.184.0/21,AS53356 IPv4
148.135.163.0/24,AS53356 IPv4
2a09:346::/32,AS53356 IPv6
2602:fed2:7701::/48,AS53356 IPv6
2a0f:9400:6c10::/44,AS53356 IPv6
109.203.176.0/21,AS53356 IPv4
88.223.164.0/22,AS53356 IPv4
2602:fed2:7311::/48,AS53356 IPv6
176.46.130.0/24,AS53356 IPv4
209.178.235.0/24,AS53356 IPv4
2602:fed2:fb0::/44,AS53356 IPv6
167.88.50.0/24,AS53356 IPv4
66.251.131.0/24,AS53356 IPv4
79.135.140.0/22,AS53356 IPv4
102.135.40.0/24,AS53356 IPv4
2602:fed2:7181::/48,AS53356 IPv6
2a0f:9400:6103::/48,AS53356 IPv6
102.135.48.0/24,AS53356 IPv4
23.154.81.0/24,AS53356 IPv4
2a0f:9400:6148::/48,AS53356 IPv6
2a0f:9400:6936::/48,AS53356 IPv6
2602:fe13:805::/48,AS53356 IPv6
209.20.144.0/22,AS53356 IPv4
45.139.44.0/22,AS53356 IPv4
64.40.159.0/24,AS53356 IPv4
102.135.45.0/24,AS53356 IPv4
140.235.80.0/22,AS53356 IPv4
199.188.236.0/24,AS53356 IPv4
2a0f:9400:8012::/48,AS53356 IPv6
163.5.244.0/24,AS53356 IPv4
140.235.176.0/22,AS53356 IPv4
172.94.26.0/24,AS53356 IPv4
102.135.47.0/24,AS53356 IPv4
2a0f:1080::/29,AS53356 IPv6
172.111.240.0/24,AS53356 IPv4
23.169.224.0/24,AS53356 IPv4
2602:fed2:710d::/48,AS53356 IPv6
204.19.238.0/24,AS53356 IPv4
2a0d:af00::/29,AS53356 IPv6
23.152.226.0/24,AS53356 IPv4
199.48.183.0/24,AS53356 IPv4
2602:fed2:3ed::/48,AS53356 IPv6
2602:fed2:7113::/48,AS53356 IPv6
2602:fe13:fc3::/48,AS53356 IPv6
45.62.171.0/24,AS53356 IPv4
163.5.231.0/24,AS53356 IPv4
176.46.133.0/24,AS53356 IPv4
2a0f:9400:6e00::/40,AS53356 IPv6
172.111.203.0/24,AS53356 IPv4
2a0c:a585::/32,AS53356 IPv6
140.235.100.0/22,AS53356 IPv4
2a0f:9400:772f::/48,AS53356 IPv6
2602:fed2:719d::/48,AS53356 IPv6
141.140.4.0/22,AS53356 IPv4
2a10:dfc5::/32,AS53356 IPv6
23.191.80.0/24,AS53356 IPv4
2602:fed2:730c::/48,AS53356 IPv6
2602:fed2:712e::/48,AS53356 IPv6
181.214.39.0/24,AS53356 IPv4
2602:fed2:7083::/48,AS53356 IPv6
2a0f:a780::/29,AS53356 IPv6
2a0f:9407::/32,AS53356 IPv6
2602:fed2:719b::/48,AS53356 IPv6
2a10:dfc1::/32,AS53356 IPv6
79.135.148.0/22,AS53356 IPv4
167.253.112.0/22,AS53356 IPv4
2a0f:5707:ab29::/48,AS53356 IPv6
140.235.216.0/22,AS53356 IPv4
2602:fed2:fc0::/44,AS53356 IPv6
140.228.16.0/24,AS53356 IPv4
208.91.190.0/24,AS53356 IPv4
2602:fe13:801::/48,AS53356 IPv6
102.135.60.0/24,AS53356 IPv4
2602:fed2:718e::/48,AS53356 IPv6
2a10:dfc6::/32,AS53356 IPv6
2602:fed2:7e07::/48,AS53356 IPv6
2a0f:9400:614c::/48,AS53356 IPv6
2a10:dfc3::/32,AS53356 IPv6
217.25.12.0/24,AS53356 IPv4
45.59.107.0/24,AS53356 IPv4
213.145.88.0/24,AS53356 IPv4
