dest_ip
13.90.194.180/32
20.42.65.86/31
20.42.74.230/32
20.42.74.232/30
20.49.109.32/30
40.71.15.194/32
52.146.79.132/30
52.168.118.130/32
137.135.98.137/32
172.172.252.64/29
172.172.252.72/31
