pipe_name,metadata_description,metadata_tool,metadata_category,metadata_link,metadata_priority,metadata_fp_risk,metadata_severity,metadata_tool_type,metadata_usage,metadata_comment,metadata_reference,metadata_regex_cortex
\orbit-osquery-extension,Orbit is a lightweight osquery installer and autoupdater used by Fleetdm,fleetdm,RMM,https://github.com/fleetdm/fleet/blob/08bc4fe8b50e6f97195106cfbb72dd1d7f853286/orbit/pkg/osquery/osquery.go#L193,high,low,medium,greyware_tool,Hunting,,https://github.com/mthcht/ThreatHunting-Keywords/blob/main/tools/E-H/fleetdm.csv,^orbit-osquery-extension$
