ip,metadata_comment
45.130.148.102,Possible Cobaltstrike C2 IP
45.135.118.251,Possible Cobaltstrike C2 IP
45.152.65.240,Possible Cobaltstrike C2 IP
45.192.110.197,Possible Cobaltstrike C2 IP
45.202.249.88,Possible Cobaltstrike C2 IP
45.207.192.190,Possible Cobaltstrike C2 IP
45.227.253.121,Possible Cobaltstrike C2 IP
45.43.59.179,Possible Cobaltstrike C2 IP
46.137.196.122,Possible Cobaltstrike C2 IP
46.20.109.225,Possible Cobaltstrike C2 IP
47.101.172.178,Possible Cobaltstrike C2 IP
47.102.184.26,Possible Cobaltstrike C2 IP
47.104.159.246,Possible Cobaltstrike C2 IP
47.104.248.7,Possible Cobaltstrike C2 IP
47.105.36.109,Possible Cobaltstrike C2 IP
47.107.136.106,Possible Cobaltstrike C2 IP
47.109.145.121,Possible Cobaltstrike C2 IP
47.109.198.8,Possible Cobaltstrike C2 IP
47.109.20.107,Possible Cobaltstrike C2 IP
47.109.23.77,Possible Cobaltstrike C2 IP
47.109.45.70,Possible Cobaltstrike C2 IP
47.109.48.57,Possible Cobaltstrike C2 IP
47.116.17.233,Possible Cobaltstrike C2 IP
47.117.143.185,Possible Cobaltstrike C2 IP
47.120.20.86,Possible Cobaltstrike C2 IP
47.120.32.72,Possible Cobaltstrike C2 IP
47.120.70.161,Possible Cobaltstrike C2 IP
47.121.137.8,Possible Cobaltstrike C2 IP
47.121.197.137,Possible Cobaltstrike C2 IP
47.122.47.221,Possible Cobaltstrike C2 IP
47.129.171.26,Possible Cobaltstrike C2 IP
47.129.2.130,Possible Cobaltstrike C2 IP
47.236.110.1,Possible Cobaltstrike C2 IP
47.236.130.154,Possible Cobaltstrike C2 IP
47.236.149.142,Possible Cobaltstrike C2 IP
47.236.159.248,Possible Cobaltstrike C2 IP
47.236.56.15,Possible Cobaltstrike C2 IP
47.236.91.172,Possible Cobaltstrike C2 IP
47.239.222.85,Possible Cobaltstrike C2 IP
47.239.230.84,Possible Cobaltstrike C2 IP
47.243.238.194,Possible Cobaltstrike C2 IP
47.76.185.85,Possible Cobaltstrike C2 IP
47.76.96.68,Possible Cobaltstrike C2 IP
47.82.234.12,Possible Cobaltstrike C2 IP
47.83.254.175,Possible Cobaltstrike C2 IP
47.92.169.87,Possible Cobaltstrike C2 IP
47.92.208.27,Possible Cobaltstrike C2 IP
47.93.240.197,Possible Cobaltstrike C2 IP
47.93.28.103,Possible Cobaltstrike C2 IP
47.94.162.43,Possible Cobaltstrike C2 IP
47.94.168.149,Possible Cobaltstrike C2 IP
47.98.253.102,Possible Cobaltstrike C2 IP
47.99.93.43,Possible Cobaltstrike C2 IP
49.232.4.144,Possible Cobaltstrike C2 IP
49.232.90.5,Possible Cobaltstrike C2 IP
49.234.199.152,Possible Cobaltstrike C2 IP
49.7.54.204,Possible Cobaltstrike C2 IP
54.205.26.32,Possible Cobaltstrike C2 IP
59.110.40.60,Possible Cobaltstrike C2 IP
59.110.81.93,Possible Cobaltstrike C2 IP
60.205.139.210,Possible Cobaltstrike C2 IP
60.247.206.23,Possible Cobaltstrike C2 IP
62.234.22.228,Possible Cobaltstrike C2 IP
64.83.42.94,Possible Cobaltstrike C2 IP
64.89.161.183,Possible Cobaltstrike C2 IP
67.219.102.244,Possible Cobaltstrike C2 IP
68.64.178.130,Possible Cobaltstrike C2 IP
70.34.196.238,Possible Cobaltstrike C2 IP
77.74.201.243,Possible Cobaltstrike C2 IP
77.91.97.4,Possible Cobaltstrike C2 IP
8.130.173.155,Possible Cobaltstrike C2 IP
8.130.80.145,Possible Cobaltstrike C2 IP
8.134.70.73,Possible Cobaltstrike C2 IP
8.136.97.98,Possible Cobaltstrike C2 IP
8.137.149.67,Possible Cobaltstrike C2 IP
8.138.167.123,Possible Cobaltstrike C2 IP
8.138.222.215,Possible Cobaltstrike C2 IP
8.141.93.66,Possible Cobaltstrike C2 IP
8.148.184.136,Possible Cobaltstrike C2 IP
8.149.139.253,Possible Cobaltstrike C2 IP
8.159.146.72,Possible Cobaltstrike C2 IP
8.17.56.128,Possible Cobaltstrike C2 IP
8.211.130.16,Possible Cobaltstrike C2 IP
8.218.224.15,Possible Cobaltstrike C2 IP
8.219.76.168,Possible Cobaltstrike C2 IP
8.219.78.159,Possible Cobaltstrike C2 IP
8.222.192.153,Possible Cobaltstrike C2 IP
80.78.22.41,Possible Cobaltstrike C2 IP
81.68.216.220,Possible Cobaltstrike C2 IP
81.68.89.216,Possible Cobaltstrike C2 IP
81.71.20.155,Possible Cobaltstrike C2 IP
81.71.82.54,Possible Cobaltstrike C2 IP
82.156.219.31,Possible Cobaltstrike C2 IP
82.156.62.131,Possible Cobaltstrike C2 IP
82.156.90.136,Possible Cobaltstrike C2 IP
83.147.19.38,Possible Cobaltstrike C2 IP
83.229.123.61,Possible Cobaltstrike C2 IP
83.229.126.183,Possible Cobaltstrike C2 IP
83.229.127.46,Possible Cobaltstrike C2 IP
85.175.101.203,Possible Cobaltstrike C2 IP
