dest_ip,metadata_region,metadata_service,metadata_network_border_group
18.168.37.144/30,eu-west-2,EBS,eu-west-2
18.171.35.212/31,eu-west-2,EBS,eu-west-2
18.171.63.32/30,eu-west-2,EBS,eu-west-2
13.36.84.126/31,eu-west-3,EBS,eu-west-3
13.36.84.24/29,eu-west-3,EBS,eu-west-3
13.36.84.32/30,eu-west-3,EBS,eu-west-3
13.39.103.180/30,eu-west-3,EBS,eu-west-3
15.184.125.224/29,me-south-1,EBS,me-south-1
15.184.125.232/30,me-south-1,EBS,me-south-1
16.24.65.180/31,me-south-1,EBS,me-south-1
16.24.65.184/30,me-south-1,EBS,me-south-1
15.228.103.240/29,sa-east-1,EBS,sa-east-1
15.228.126.48/30,sa-east-1,EBS,sa-east-1
15.229.206.194/31,sa-east-1,EBS,sa-east-1
15.229.206.196/30,sa-east-1,EBS,sa-east-1
44.192.140.112/28,us-east-1,EBS,us-east-1
44.192.140.128/29,us-east-1,EBS,us-east-1
44.222.159.166/31,us-east-1,EBS,us-east-1
44.222.159.176/28,us-east-1,EBS,us-east-1
3.141.102.184/29,us-east-2,EBS,us-east-2
3.141.102.192/30,us-east-2,EBS,us-east-2
3.146.29.66/31,us-east-2,EBS,us-east-2
3.146.42.64/30,us-east-2,EBS,us-east-2
3.101.160.240/29,us-west-1,EBS,us-west-1
3.101.239.34/31,us-west-1,EBS,us-west-1
3.101.239.36/30,us-west-1,EBS,us-west-1
18.246.224.18/32,us-west-2,EBS,us-west-2
18.246.224.24/29,us-west-2,EBS,us-west-2
35.80.36.192/28,us-west-2,EBS,us-west-2
35.94.128.244/31,us-west-2,EBS,us-west-2
35.94.128.248/30,us-west-2,EBS,us-west-2
