dest_ip,metadata_region,metadata_service,metadata_network_border_group
99.79.169.0/24,ca-central-1,CLOUDFRONT,ca-central-1
18.192.142.0/23,eu-central-1,CLOUDFRONT,eu-central-1
18.199.68.0/22,eu-central-1,CLOUDFRONT,eu-central-1
18.199.72.0/22,eu-central-1,CLOUDFRONT,eu-central-1
18.199.76.0/22,eu-central-1,CLOUDFRONT,eu-central-1
35.158.136.0/24,eu-central-1,CLOUDFRONT,eu-central-1
52.57.254.0/24,eu-central-1,CLOUDFRONT,eu-central-1
18.200.212.0/23,eu-west-1,CLOUDFRONT,eu-west-1
52.212.248.0/26,eu-west-1,CLOUDFRONT,eu-west-1
13.134.24.0/23,eu-west-2,CLOUDFRONT,eu-west-2
13.134.94.0/23,eu-west-2,CLOUDFRONT,eu-west-2
18.175.65.0/24,eu-west-2,CLOUDFRONT,eu-west-2
18.175.66.0/24,eu-west-2,CLOUDFRONT,eu-west-2
18.175.67.0/24,eu-west-2,CLOUDFRONT,eu-west-2
3.10.17.128/25,eu-west-2,CLOUDFRONT,eu-west-2
3.11.53.0/24,eu-west-2,CLOUDFRONT,eu-west-2
52.56.127.0/25,eu-west-2,CLOUDFRONT,eu-west-2
15.188.184.0/24,eu-west-3,CLOUDFRONT,eu-west-3
51.44.234.0/23,eu-west-3,CLOUDFRONT,eu-west-3
51.44.236.0/23,eu-west-3,CLOUDFRONT,eu-west-3
51.44.238.0/23,eu-west-3,CLOUDFRONT,eu-west-3
52.47.139.0/24,eu-west-3,CLOUDFRONT,eu-west-3
3.29.40.128/26,me-central-1,CLOUDFRONT,me-central-1
3.29.40.192/26,me-central-1,CLOUDFRONT,me-central-1
3.29.40.64/26,me-central-1,CLOUDFRONT,me-central-1
3.29.57.0/26,me-central-1,CLOUDFRONT,me-central-1
18.229.220.192/26,sa-east-1,CLOUDFRONT,sa-east-1
18.230.229.0/24,sa-east-1,CLOUDFRONT,sa-east-1
18.230.230.0/25,sa-east-1,CLOUDFRONT,sa-east-1
54.233.255.128/26,sa-east-1,CLOUDFRONT,sa-east-1
56.125.46.0/24,sa-east-1,CLOUDFRONT,sa-east-1
56.125.47.0/32,sa-east-1,CLOUDFRONT,sa-east-1
56.125.48.0/24,sa-east-1,CLOUDFRONT,sa-east-1
3.231.2.0/25,us-east-1,CLOUDFRONT,us-east-1
3.234.232.224/27,us-east-1,CLOUDFRONT,us-east-1
3.236.169.192/26,us-east-1,CLOUDFRONT,us-east-1
3.236.48.0/23,us-east-1,CLOUDFRONT,us-east-1
34.195.252.0/24,us-east-1,CLOUDFRONT,us-east-1
34.226.14.0/24,us-east-1,CLOUDFRONT,us-east-1
44.220.194.0/23,us-east-1,CLOUDFRONT,us-east-1
44.220.196.0/23,us-east-1,CLOUDFRONT,us-east-1
44.220.198.0/23,us-east-1,CLOUDFRONT,us-east-1
44.220.200.0/23,us-east-1,CLOUDFRONT,us-east-1
44.220.202.0/23,us-east-1,CLOUDFRONT,us-east-1
44.222.66.0/24,us-east-1,CLOUDFRONT,us-east-1
13.59.250.0/26,us-east-2,CLOUDFRONT,us-east-2
18.216.170.128/25,us-east-2,CLOUDFRONT,us-east-2
3.128.93.0/24,us-east-2,CLOUDFRONT,us-east-2
3.134.215.0/24,us-east-2,CLOUDFRONT,us-east-2
3.146.232.0/22,us-east-2,CLOUDFRONT,us-east-2
3.147.164.0/22,us-east-2,CLOUDFRONT,us-east-2
3.147.244.0/22,us-east-2,CLOUDFRONT,us-east-2
52.15.127.128/26,us-east-2,CLOUDFRONT,us-east-2
3.101.158.0/23,us-west-1,CLOUDFRONT,us-west-1
52.52.191.128/26,us-west-1,CLOUDFRONT,us-west-1
34.216.51.0/25,us-west-2,CLOUDFRONT,us-west-2
34.223.12.224/27,us-west-2,CLOUDFRONT,us-west-2
34.223.80.192/26,us-west-2,CLOUDFRONT,us-west-2
35.162.63.192/26,us-west-2,CLOUDFRONT,us-west-2
35.167.191.128/26,us-west-2,CLOUDFRONT,us-west-2
35.93.168.0/23,us-west-2,CLOUDFRONT,us-west-2
35.93.170.0/23,us-west-2,CLOUDFRONT,us-west-2
35.93.172.0/23,us-west-2,CLOUDFRONT,us-west-2
44.227.178.0/24,us-west-2,CLOUDFRONT,us-west-2
44.234.108.128/25,us-west-2,CLOUDFRONT,us-west-2
44.234.90.252/30,us-west-2,CLOUDFRONT,us-west-2
