dest_ip,metadata_region,metadata_service,metadata_network_border_group
3.111.251.0/24,ap-south-1,API_GATEWAY,ap-south-1
3.111.90.0/23,ap-south-1,API_GATEWAY,ap-south-1
3.7.10.0/23,ap-south-1,API_GATEWAY,ap-south-1
18.60.65.0/24,ap-south-2,API_GATEWAY,ap-south-2
18.61.189.0/24,ap-south-2,API_GATEWAY,ap-south-2
18.61.26.0/25,ap-south-2,API_GATEWAY,ap-south-2
18.61.26.128/25,ap-south-2,API_GATEWAY,ap-south-2
13.214.224.0/23,ap-southeast-1,API_GATEWAY,ap-southeast-1
13.214.228.0/22,ap-southeast-1,API_GATEWAY,ap-southeast-1
13.215.92.0/24,ap-southeast-1,API_GATEWAY,ap-southeast-1
13.215.93.0/25,ap-southeast-1,API_GATEWAY,ap-southeast-1
13.215.93.128/26,ap-southeast-1,API_GATEWAY,ap-southeast-1
18.138.134.128/25,ap-southeast-1,API_GATEWAY,ap-southeast-1
18.138.244.0/23,ap-southeast-1,API_GATEWAY,ap-southeast-1
18.141.148.128/25,ap-southeast-1,API_GATEWAY,ap-southeast-1
18.141.150.0/23,ap-southeast-1,API_GATEWAY,ap-southeast-1
3.105.172.0/22,ap-southeast-2,API_GATEWAY,ap-southeast-2
3.25.37.128/25,ap-southeast-2,API_GATEWAY,ap-southeast-2
3.25.38.0/23,ap-southeast-2,API_GATEWAY,ap-southeast-2
3.25.40.0/24,ap-southeast-2,API_GATEWAY,ap-southeast-2
3.26.138.0/23,ap-southeast-2,API_GATEWAY,ap-southeast-2
3.26.246.0/23,ap-southeast-2,API_GATEWAY,ap-southeast-2
3.26.248.0/22,ap-southeast-2,API_GATEWAY,ap-southeast-2
108.136.170.0/23,ap-southeast-3,API_GATEWAY,ap-southeast-3
108.137.25.0/24,ap-southeast-3,API_GATEWAY,ap-southeast-3
108.137.26.0/24,ap-southeast-3,API_GATEWAY,ap-southeast-3
16.50.184.0/23,ap-southeast-4,API_GATEWAY,ap-southeast-4
16.50.66.0/24,ap-southeast-4,API_GATEWAY,ap-southeast-4
43.216.39.0/24,ap-southeast-5,API_GATEWAY,ap-southeast-5
3.102.38.0/24,ap-southeast-6,API_GATEWAY,ap-southeast-6
43.208.28.0/24,ap-southeast-7,API_GATEWAY,ap-southeast-7
15.223.52.0/23,ca-central-1,API_GATEWAY,ca-central-1
3.97.49.128/25,ca-central-1,API_GATEWAY,ca-central-1
3.98.86.0/23,ca-central-1,API_GATEWAY,ca-central-1
3.99.194.0/23,ca-central-1,API_GATEWAY,ca-central-1
3.99.196.0/22,ca-central-1,API_GATEWAY,ca-central-1
99.79.126.0/24,ca-central-1,API_GATEWAY,ca-central-1
40.176.65.0/24,ca-west-1,API_GATEWAY,ca-west-1
18.153.168.0/23,eu-central-1,API_GATEWAY,eu-central-1
3.123.14.0/24,eu-central-1,API_GATEWAY,eu-central-1
3.123.15.0/25,eu-central-1,API_GATEWAY,eu-central-1
3.127.74.0/23,eu-central-1,API_GATEWAY,eu-central-1
3.66.172.0/24,eu-central-1,API_GATEWAY,eu-central-1
3.70.195.128/25,eu-central-1,API_GATEWAY,eu-central-1
3.70.195.64/26,eu-central-1,API_GATEWAY,eu-central-1
3.70.211.0/25,eu-central-1,API_GATEWAY,eu-central-1
3.71.104.0/24,eu-central-1,API_GATEWAY,eu-central-1
3.71.120.0/22,eu-central-1,API_GATEWAY,eu-central-1
3.72.168.0/24,eu-central-1,API_GATEWAY,eu-central-1
3.72.33.128/25,eu-central-1,API_GATEWAY,eu-central-1
16.62.248.128/25,eu-central-2,API_GATEWAY,eu-central-2
16.62.51.0/24,eu-central-2,API_GATEWAY,eu-central-2
16.63.20.0/25,eu-central-2,API_GATEWAY,eu-central-2
13.48.74.0/24,eu-north-1,API_GATEWAY,eu-north-1
13.49.42.0/23,eu-north-1,API_GATEWAY,eu-north-1
13.51.120.0/24,eu-north-1,API_GATEWAY,eu-north-1
16.16.2.0/23,eu-north-1,API_GATEWAY,eu-north-1
16.171.48.0/22,eu-north-1,API_GATEWAY,eu-north-1
15.161.140.0/23,eu-south-1,API_GATEWAY,eu-south-1
18.102.2.0/23,eu-south-1,API_GATEWAY,eu-south-1
18.100.66.0/23,eu-south-2,API_GATEWAY,eu-south-2
108.128.160.0/23,eu-west-1,API_GATEWAY,eu-west-1
108.128.162.0/24,eu-west-1,API_GATEWAY,eu-west-1
3.248.245.0/24,eu-west-1,API_GATEWAY,eu-west-1
3.248.246.0/23,eu-west-1,API_GATEWAY,eu-west-1
3.251.56.0/24,eu-west-1,API_GATEWAY,eu-west-1
3.251.62.128/25,eu-west-1,API_GATEWAY,eu-west-1
3.251.94.0/24,eu-west-1,API_GATEWAY,eu-west-1
3.253.134.0/23,eu-west-1,API_GATEWAY,eu-west-1
3.253.148.0/22,eu-west-1,API_GATEWAY,eu-west-1
3.253.174.0/23,eu-west-1,API_GATEWAY,eu-west-1
3.253.184.0/22,eu-west-1,API_GATEWAY,eu-west-1
3.253.188.0/24,eu-west-1,API_GATEWAY,eu-west-1
3.255.16.0/22,eu-west-1,API_GATEWAY,eu-west-1
13.40.202.0/23,eu-west-2,API_GATEWAY,eu-west-2
13.40.204.0/22,eu-west-2,API_GATEWAY,eu-west-2
18.168.133.0/24,eu-west-2,API_GATEWAY,eu-west-2
3.10.17.0/25,eu-west-2,API_GATEWAY,eu-west-2
3.9.94.0/24,eu-west-2,API_GATEWAY,eu-west-2
35.179.42.0/23,eu-west-2,API_GATEWAY,eu-west-2
13.36.155.0/24,eu-west-3,API_GATEWAY,eu-west-3
13.38.132.0/22,eu-west-3,API_GATEWAY,eu-west-3
13.38.140.0/23,eu-west-3,API_GATEWAY,eu-west-3
15.236.80.0/23,eu-west-3,API_GATEWAY,eu-west-3
35.181.128.0/24,eu-west-3,API_GATEWAY,eu-west-3
51.16.149.0/24,il-central-1,API_GATEWAY,il-central-1
51.16.150.0/24,il-central-1,API_GATEWAY,il-central-1
3.28.64.0/24,me-central-1,API_GATEWAY,me-central-1
3.29.89.0/24,me-central-1,API_GATEWAY,me-central-1
51.112.20.0/23,me-central-1,API_GATEWAY,me-central-1
15.185.144.0/23,me-south-1,API_GATEWAY,me-south-1
157.175.140.0/23,me-south-1,API_GATEWAY,me-south-1
157.175.255.0/24,me-south-1,API_GATEWAY,me-south-1
157.241.2.0/23,me-south-1,API_GATEWAY,me-south-1
157.241.25.0/24,me-south-1,API_GATEWAY,me-south-1
78.12.16.0/24,mx-central-1,API_GATEWAY,mx-central-1
15.228.129.0/24,sa-east-1,API_GATEWAY,sa-east-1
15.228.144.0/24,sa-east-1,API_GATEWAY,sa-east-1
15.228.151.0/24,sa-east-1,API_GATEWAY,sa-east-1
15.228.72.64/26,sa-east-1,API_GATEWAY,sa-east-1
15.228.97.0/24,sa-east-1,API_GATEWAY,sa-east-1
15.229.36.0/23,sa-east-1,API_GATEWAY,sa-east-1
15.229.40.0/23,sa-east-1,API_GATEWAY,sa-east-1
18.229.100.0/26,sa-east-1,API_GATEWAY,sa-east-1
18.229.99.0/24,sa-east-1,API_GATEWAY,sa-east-1
18.230.54.0/23,sa-east-1,API_GATEWAY,sa-east-1
3.216.135.0/24,us-east-1,API_GATEWAY,us-east-1
3.216.136.0/21,us-east-1,API_GATEWAY,us-east-1
3.216.144.0/23,us-east-1,API_GATEWAY,us-east-1
3.216.148.0/22,us-east-1,API_GATEWAY,us-east-1
3.235.26.0/23,us-east-1,API_GATEWAY,us-east-1
3.235.32.0/21,us-east-1,API_GATEWAY,us-east-1
3.238.166.0/24,us-east-1,API_GATEWAY,us-east-1
3.238.212.0/22,us-east-1,API_GATEWAY,us-east-1
44.206.4.0/22,us-east-1,API_GATEWAY,us-east-1
44.210.64.0/22,us-east-1,API_GATEWAY,us-east-1
44.212.176.0/23,us-east-1,API_GATEWAY,us-east-1
44.212.178.0/23,us-east-1,API_GATEWAY,us-east-1
44.212.180.0/23,us-east-1,API_GATEWAY,us-east-1
44.212.182.0/23,us-east-1,API_GATEWAY,us-east-1
44.218.96.0/23,us-east-1,API_GATEWAY,us-east-1
44.220.28.0/22,us-east-1,API_GATEWAY,us-east-1
3.12.216.0/22,us-east-2,API_GATEWAY,us-east-2
3.144.141.192/26,us-east-2,API_GATEWAY,us-east-2
3.145.220.0/22,us-east-2,API_GATEWAY,us-east-2
3.145.230.0/24,us-east-2,API_GATEWAY,us-east-2
3.145.31.0/26,us-east-2,API_GATEWAY,us-east-2
3.146.44.0/23,us-east-2,API_GATEWAY,us-east-2
3.15.35.0/24,us-east-2,API_GATEWAY,us-east-2
3.15.36.0/26,us-east-2,API_GATEWAY,us-east-2
3.21.86.0/23,us-east-2,API_GATEWAY,us-east-2
13.52.201.0/24,us-west-1,API_GATEWAY,us-west-1
13.52.202.0/24,us-west-1,API_GATEWAY,us-west-1
18.144.184.0/23,us-west-1,API_GATEWAY,us-west-1
18.144.76.128/25,us-west-1,API_GATEWAY,us-west-1
3.101.100.128/25,us-west-1,API_GATEWAY,us-west-1
3.101.157.128/25,us-west-1,API_GATEWAY,us-west-1
3.101.176.0/24,us-west-1,API_GATEWAY,us-west-1
3.101.200.0/24,us-west-1,API_GATEWAY,us-west-1
3.101.201.128/25,us-west-1,API_GATEWAY,us-west-1
3.101.202.0/23,us-west-1,API_GATEWAY,us-west-1
3.101.208.0/24,us-west-1,API_GATEWAY,us-west-1
3.101.209.0/26,us-west-1,API_GATEWAY,us-west-1
18.246.176.0/24,us-west-2,API_GATEWAY,us-west-2
18.246.178.0/23,us-west-2,API_GATEWAY,us-west-2
18.246.181.0/24,us-west-2,API_GATEWAY,us-west-2
18.246.182.0/23,us-west-2,API_GATEWAY,us-west-2
18.246.184.0/23,us-west-2,API_GATEWAY,us-west-2
34.223.68.0/22,us-west-2,API_GATEWAY,us-west-2
34.223.72.0/23,us-west-2,API_GATEWAY,us-west-2
34.223.74.0/25,us-west-2,API_GATEWAY,us-west-2
35.90.132.0/23,us-west-2,API_GATEWAY,us-west-2
35.92.26.0/24,us-west-2,API_GATEWAY,us-west-2
35.93.124.0/22,us-west-2,API_GATEWAY,us-west-2
35.94.72.0/22,us-west-2,API_GATEWAY,us-west-2
44.233.54.0/23,us-west-2,API_GATEWAY,us-west-2
44.234.28.0/22,us-west-2,API_GATEWAY,us-west-2
